AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
48.0,1.0,16.0,2.0,9620.0,6.0,13.0,40.0,1.0,1.0,False
42.0,2.0,22.0,1.0,2014.0,17.0,1.0,40.0,2.0,1.0,True
19.0,1.0,19.0,2.0,110.0,4.0,17.0,35.0,2.0,1.0,False
51.0,1.0,11.0,2.0,4220.0,303.0,0.0,60.0,2.0,2.0,False
67.0,1.0,21.0,2.0,5100.0,36.0,0.0,40.0,2.0,1.0,False
33.0,3.0,21.0,1.0,8320.0,4.0,1.0,50.0,2.0,1.0,False
51.0,2.0,20.0,1.0,3255.0,6.0,1.0,40.0,2.0,1.0,False
73.0,1.0,22.0,1.0,2545.0,316.0,1.0,40.0,1.0,1.0,False
56.0,1.0,16.0,1.0,3930.0,6.0,1.0,40.0,1.0,2.0,False
49.0,5.0,22.0,1.0,3710.0,4.0,1.0,50.0,1.0,1.0,True
40.0,4.0,22.0,2.0,2205.0,247.0,0.0,50.0,1.0,2.0,True
39.0,1.0,21.0,1.0,4020.0,303.0,1.0,40.0,2.0,2.0,False
26.0,1.0,16.0,1.0,5000.0,4.0,0.0,40.0,2.0,2.0,False
19.0,1.0,19.0,2.0,4055.0,4.0,2.0,10.0,2.0,2.0,False
22.0,1.0,16.0,2.0,6400.0,4.0,12.0,40.0,1.0,1.0,False
26.0,1.0,11.0,2.0,6220.0,303.0,2.0,35.0,1.0,2.0,False
70.0,2.0,21.0,2.0,2722.0,6.0,13.0,20.0,1.0,1.0,False
59.0,3.0,16.0,1.0,9122.0,6.0,1.0,35.0,1.0,1.0,False
36.0,1.0,23.0,1.0,3090.0,45.0,0.0,40.0,2.0,1.0,True
65.0,1.0,16.0,1.0,20.0,40.0,1.0,40.0,1.0,1.0,True
19.0,5.0,16.0,2.0,9825.0,12.0,17.0,80.0,1.0,1.0,False
48.0,1.0,20.0,2.0,4840.0,303.0,0.0,40.0,1.0,1.0,True
37.0,7.0,22.0,2.0,420.0,34.0,0.0,60.0,1.0,2.0,False
56.0,1.0,17.0,1.0,5240.0,4.0,0.0,55.0,2.0,1.0,False
25.0,5.0,20.0,2.0,3945.0,4.0,13.0,40.0,2.0,1.0,False
62.0,4.0,17.0,2.0,3603.0,54.0,0.0,50.0,2.0,1.0,True
29.0,1.0,16.0,2.0,9650.0,36.0,3.0,8.0,1.0,1.0,False
25.0,1.0,21.0,2.0,1022.0,4.0,0.0,45.0,1.0,1.0,False
46.0,1.0,19.0,1.0,5100.0,48.0,0.0,40.0,1.0,1.0,False
37.0,4.0,22.0,2.0,2205.0,240.0,0.0,30.0,1.0,2.0,False
72.0,1.0,21.0,1.0,800.0,6.0,0.0,38.0,2.0,1.0,True
61.0,4.0,17.0,1.0,4220.0,49.0,0.0,40.0,1.0,1.0,False
33.0,2.0,22.0,1.0,726.0,55.0,0.0,45.0,1.0,1.0,True
29.0,1.0,19.0,2.0,5740.0,6.0,0.0,40.0,2.0,1.0,False
61.0,1.0,14.0,2.0,4220.0,4.0,0.0,35.0,2.0,2.0,False
38.0,1.0,21.0,1.0,4040.0,4.0,1.0,25.0,2.0,1.0,False
65.0,6.0,21.0,2.0,2634.0,26.0,0.0,8.0,2.0,1.0,False
24.0,1.0,18.0,2.0,4350.0,4.0,13.0,35.0,2.0,2.0,False
64.0,3.0,19.0,2.0,230.0,303.0,0.0,8.0,1.0,2.0,False
48.0,4.0,20.0,1.0,2145.0,4.0,0.0,40.0,2.0,1.0,False
35.0,5.0,20.0,1.0,3710.0,1.0,0.0,40.0,1.0,1.0,False
17.0,1.0,14.0,2.0,4140.0,4.0,2.0,20.0,1.0,1.0,False
52.0,5.0,16.0,1.0,9130.0,6.0,1.0,45.0,1.0,1.0,False
59.0,7.0,16.0,1.0,440.0,6.0,1.0,20.0,2.0,1.0,True
27.0,1.0,21.0,1.0,52.0,39.0,1.0,50.0,2.0,1.0,True
18.0,1.0,16.0,2.0,4350.0,4.0,2.0,20.0,2.0,1.0,False
59.0,3.0,12.0,1.0,6050.0,303.0,0.0,70.0,1.0,2.0,False
29.0,1.0,21.0,2.0,1360.0,6.0,0.0,40.0,1.0,2.0,True
57.0,1.0,21.0,1.0,1022.0,48.0,0.0,45.0,1.0,1.0,True
76.0,1.0,1.0,2.0,4120.0,247.0,0.0,48.0,1.0,2.0,True
20.0,1.0,16.0,2.0,5400.0,303.0,2.0,23.0,2.0,1.0,False
47.0,1.0,21.0,2.0,2025.0,51.0,0.0,40.0,2.0,1.0,False
57.0,1.0,19.0,1.0,5140.0,4.0,0.0,45.0,2.0,1.0,False
61.0,1.0,18.0,2.0,6200.0,34.0,0.0,35.0,1.0,1.0,False
33.0,2.0,13.0,1.0,4251.0,4.0,1.0,40.0,1.0,1.0,False
65.0,7.0,18.0,1.0,7700.0,4.0,0.0,50.0,1.0,1.0,True
57.0,1.0,20.0,1.0,3255.0,36.0,0.0,60.0,2.0,1.0,True
46.0,1.0,21.0,2.0,2025.0,31.0,0.0,45.0,2.0,1.0,False
35.0,1.0,21.0,2.0,5120.0,30.0,0.0,15.0,1.0,1.0,False
30.0,1.0,19.0,2.0,5240.0,217.0,13.0,40.0,1.0,2.0,False
87.0,3.0,19.0,2.0,2440.0,41.0,0.0,20.0,2.0,1.0,True
34.0,1.0,15.0,2.0,7800.0,36.0,15.0,40.0,1.0,1.0,False
68.0,1.0,19.0,2.0,4220.0,11.0,0.0,25.0,1.0,2.0,False
58.0,1.0,22.0,1.0,3245.0,39.0,0.0,35.0,2.0,1.0,False
23.0,1.0,21.0,2.0,530.0,29.0,0.0,50.0,1.0,1.0,False
26.0,1.0,19.0,2.0,4600.0,29.0,2.0,20.0,1.0,1.0,False
27.0,6.0,21.0,1.0,2920.0,17.0,0.0,45.0,1.0,1.0,False
37.0,2.0,20.0,2.0,120.0,26.0,0.0,44.0,2.0,1.0,False
20.0,5.0,16.0,2.0,7340.0,51.0,12.0,50.0,1.0,1.0,False
29.0,4.0,21.0,2.0,2310.0,4.0,0.0,60.0,2.0,2.0,True
62.0,6.0,20.0,2.0,6410.0,51.0,0.0,30.0,2.0,1.0,True
53.0,1.0,16.0,1.0,4000.0,25.0,0.0,48.0,1.0,1.0,True
21.0,3.0,19.0,2.0,5860.0,4.0,0.0,40.0,2.0,2.0,False
47.0,3.0,16.0,1.0,9121.0,303.0,1.0,40.0,1.0,2.0,False
40.0,1.0,21.0,1.0,5240.0,26.0,1.0,48.0,1.0,1.0,False
54.0,1.0,20.0,1.0,9430.0,6.0,1.0,40.0,1.0,1.0,True
43.0,2.0,22.0,1.0,2310.0,4.0,0.0,15.0,2.0,1.0,False
56.0,1.0,16.0,2.0,4020.0,41.0,0.0,37.0,1.0,1.0,False
55.0,7.0,23.0,1.0,2100.0,4.0,0.0,40.0,2.0,1.0,True
37.0,1.0,17.0,2.0,5240.0,4.0,2.0,32.0,2.0,1.0,True
59.0,1.0,21.0,2.0,4920.0,20.0,0.0,45.0,2.0,1.0,True
24.0,1.0,21.0,2.0,4965.0,8.0,2.0,20.0,1.0,1.0,False
21.0,1.0,19.0,2.0,310.0,39.0,2.0,40.0,2.0,1.0,False
43.0,1.0,16.0,1.0,5610.0,151.0,0.0,40.0,1.0,1.0,False
55.0,1.0,19.0,1.0,140.0,6.0,1.0,48.0,1.0,2.0,True
26.0,1.0,19.0,1.0,3645.0,4.0,0.0,40.0,2.0,2.0,False
23.0,1.0,19.0,2.0,4720.0,6.0,15.0,30.0,2.0,2.0,False
52.0,1.0,21.0,1.0,4850.0,51.0,0.0,40.0,1.0,1.0,False
36.0,1.0,17.0,2.0,120.0,4.0,2.0,40.0,2.0,1.0,True
76.0,3.0,19.0,1.0,9121.0,26.0,0.0,38.0,1.0,1.0,True
45.0,6.0,19.0,1.0,4251.0,303.0,1.0,40.0,1.0,1.0,False
72.0,2.0,22.0,2.0,2060.0,4.0,0.0,5.0,2.0,1.0,False
49.0,6.0,19.0,1.0,2633.0,56.0,1.0,70.0,2.0,1.0,False
49.0,1.0,22.0,2.0,2145.0,17.0,0.0,37.0,2.0,1.0,True
20.0,1.0,19.0,2.0,3602.0,6.0,2.0,40.0,1.0,2.0,False
65.0,5.0,18.0,1.0,3740.0,4.0,1.0,40.0,2.0,1.0,False
57.0,6.0,20.0,1.0,2600.0,4.0,1.0,20.0,1.0,2.0,False
54.0,4.0,19.0,1.0,440.0,6.0,0.0,40.0,2.0,1.0,True
62.0,1.0,21.0,2.0,4760.0,6.0,13.0,20.0,1.0,1.0,False
22.0,1.0,19.0,2.0,4110.0,4.0,12.0,15.0,2.0,2.0,False
31.0,1.0,22.0,1.0,3258.0,4.0,0.0,50.0,2.0,1.0,False
55.0,1.0,19.0,2.0,5240.0,6.0,13.0,40.0,2.0,1.0,True
54.0,7.0,21.0,2.0,735.0,4.0,0.0,40.0,2.0,1.0,True
40.0,1.0,18.0,2.0,5740.0,4.0,0.0,40.0,2.0,1.0,False
38.0,4.0,21.0,1.0,5740.0,4.0,0.0,40.0,2.0,1.0,False
48.0,1.0,16.0,1.0,3930.0,4.0,1.0,50.0,1.0,1.0,False
23.0,1.0,16.0,2.0,6260.0,4.0,2.0,40.0,1.0,1.0,False
31.0,3.0,22.0,2.0,2310.0,4.0,15.0,45.0,2.0,1.0,True
39.0,1.0,18.0,2.0,9130.0,303.0,0.0,40.0,1.0,2.0,True
65.0,7.0,22.0,1.0,2006.0,19.0,0.0,30.0,2.0,1.0,False
64.0,1.0,16.0,1.0,5400.0,39.0,1.0,18.0,2.0,1.0,False
37.0,1.0,23.0,1.0,3160.0,6.0,0.0,50.0,2.0,1.0,True
57.0,4.0,18.0,1.0,3802.0,21.0,1.0,40.0,1.0,2.0,False
55.0,5.0,16.0,2.0,2025.0,4.0,0.0,40.0,1.0,2.0,False
26.0,1.0,18.0,1.0,4230.0,49.0,0.0,40.0,2.0,1.0,False
29.0,1.0,19.0,2.0,3645.0,4.0,2.0,25.0,2.0,1.0,False
40.0,5.0,16.0,1.0,440.0,4.0,0.0,50.0,1.0,1.0,True
32.0,4.0,21.0,2.0,2310.0,233.0,12.0,35.0,2.0,2.0,False
64.0,2.0,19.0,2.0,5110.0,6.0,0.0,40.0,2.0,1.0,False
30.0,1.0,16.0,1.0,5100.0,4.0,9.0,40.0,1.0,2.0,False
38.0,2.0,21.0,2.0,3255.0,10.0,0.0,50.0,1.0,1.0,True
54.0,1.0,23.0,1.0,3090.0,39.0,0.0,90.0,1.0,1.0,True
18.0,1.0,18.0,1.0,2300.0,4.0,2.0,40.0,2.0,1.0,False
63.0,7.0,19.0,1.0,10.0,4.0,1.0,78.0,1.0,1.0,True
33.0,1.0,21.0,1.0,3645.0,49.0,1.0,32.0,2.0,1.0,False
34.0,1.0,16.0,1.0,6230.0,303.0,1.0,40.0,1.0,1.0,True
58.0,1.0,16.0,1.0,20.0,26.0,0.0,40.0,1.0,1.0,True
22.0,1.0,19.0,2.0,4710.0,4.0,2.0,40.0,2.0,1.0,False
53.0,1.0,21.0,2.0,5000.0,6.0,0.0,40.0,2.0,1.0,True
23.0,5.0,16.0,2.0,7030.0,54.0,17.0,40.0,1.0,1.0,False
55.0,1.0,9.0,1.0,4230.0,303.0,0.0,40.0,2.0,1.0,True
29.0,3.0,20.0,2.0,3255.0,4.0,0.0,51.0,2.0,1.0,True
83.0,1.0,21.0,1.0,3245.0,36.0,0.0,1.0,2.0,1.0,False
32.0,1.0,21.0,1.0,3255.0,6.0,0.0,40.0,2.0,2.0,True
32.0,1.0,18.0,1.0,410.0,4.0,1.0,40.0,2.0,1.0,False
47.0,1.0,21.0,1.0,310.0,4.0,0.0,80.0,1.0,1.0,False
42.0,5.0,20.0,1.0,8255.0,17.0,1.0,40.0,2.0,2.0,False
49.0,8.0,20.0,1.0,5120.0,207.0,1.0,30.0,2.0,2.0,False
27.0,3.0,22.0,2.0,2320.0,4.0,12.0,45.0,1.0,1.0,False
80.0,6.0,19.0,2.0,2862.0,301.0,0.0,30.0,2.0,1.0,True
51.0,1.0,18.0,2.0,440.0,37.0,0.0,50.0,2.0,1.0,True
40.0,7.0,19.0,1.0,7130.0,22.0,1.0,70.0,1.0,2.0,False
41.0,7.0,16.0,2.0,6200.0,4.0,0.0,30.0,1.0,1.0,False
41.0,4.0,16.0,2.0,4220.0,36.0,16.0,40.0,1.0,1.0,False
18.0,1.0,18.0,2.0,9645.0,4.0,2.0,32.0,1.0,1.0,False
55.0,1.0,19.0,1.0,910.0,6.0,1.0,40.0,2.0,1.0,True
42.0,1.0,21.0,1.0,800.0,6.0,0.0,40.0,1.0,1.0,True
39.0,1.0,21.0,2.0,2310.0,4.0,0.0,50.0,2.0,1.0,True
27.0,1.0,15.0,2.0,6260.0,6.0,0.0,35.0,1.0,2.0,False
33.0,1.0,23.0,1.0,3110.0,4.0,1.0,40.0,2.0,1.0,True
64.0,1.0,16.0,2.0,6260.0,4.0,11.0,40.0,1.0,2.0,True
20.0,1.0,19.0,2.0,4760.0,6.0,17.0,35.0,1.0,1.0,False
36.0,1.0,1.0,1.0,2545.0,303.0,2.0,40.0,2.0,1.0,False
58.0,1.0,9.0,1.0,4600.0,303.0,6.0,18.0,2.0,2.0,False
24.0,1.0,18.0,2.0,5120.0,39.0,0.0,40.0,1.0,1.0,False
56.0,1.0,1.0,1.0,4220.0,12.0,1.0,40.0,1.0,1.0,False
26.0,1.0,21.0,2.0,4210.0,4.0,0.0,45.0,1.0,1.0,False
66.0,4.0,22.0,1.0,565.0,36.0,0.0,32.0,1.0,1.0,True
38.0,1.0,1.0,1.0,4251.0,303.0,0.0,55.0,1.0,1.0,False
34.0,1.0,18.0,1.0,4230.0,233.0,11.0,40.0,2.0,2.0,False
19.0,1.0,19.0,2.0,4150.0,6.0,2.0,20.0,2.0,1.0,False
66.0,1.0,20.0,2.0,4600.0,2.0,0.0,45.0,2.0,1.0,False
27.0,1.0,16.0,1.0,4110.0,6.0,1.0,25.0,2.0,1.0,False
55.0,1.0,16.0,2.0,4920.0,17.0,0.0,20.0,1.0,1.0,False
66.0,1.0,20.0,2.0,1108.0,4.0,0.0,35.0,2.0,1.0,False
48.0,1.0,21.0,2.0,800.0,303.0,0.0,40.0,2.0,1.0,False
30.0,1.0,21.0,1.0,800.0,4.0,0.0,45.0,1.0,1.0,True
48.0,1.0,18.0,1.0,5740.0,48.0,0.0,40.0,2.0,1.0,True
64.0,3.0,21.0,2.0,2310.0,4.0,5.0,14.0,1.0,1.0,False
25.0,1.0,19.0,2.0,5120.0,4.0,0.0,40.0,1.0,1.0,False
36.0,1.0,16.0,1.0,7700.0,4.0,0.0,40.0,1.0,1.0,True
62.0,1.0,20.0,2.0,5740.0,6.0,0.0,37.0,2.0,1.0,True
59.0,1.0,16.0,2.0,4220.0,1.0,5.0,5.0,2.0,1.0,False
45.0,3.0,20.0,1.0,5860.0,4.0,0.0,40.0,2.0,2.0,False
38.0,2.0,19.0,2.0,2545.0,4.0,0.0,35.0,2.0,1.0,False
26.0,1.0,18.0,2.0,4020.0,4.0,0.0,40.0,1.0,2.0,False
31.0,1.0,17.0,2.0,5000.0,303.0,0.0,30.0,2.0,1.0,False
63.0,6.0,17.0,1.0,6050.0,53.0,1.0,40.0,2.0,1.0,False
39.0,1.0,19.0,1.0,3645.0,35.0,0.0,45.0,2.0,1.0,False
33.0,1.0,14.0,1.0,310.0,4.0,1.0,40.0,2.0,1.0,False
70.0,1.0,21.0,1.0,940.0,35.0,0.0,50.0,2.0,1.0,True
26.0,2.0,21.0,2.0,2025.0,139.0,0.0,50.0,2.0,1.0,True
24.0,2.0,21.0,2.0,440.0,42.0,5.0,45.0,2.0,1.0,True
44.0,1.0,21.0,1.0,4850.0,40.0,0.0,45.0,2.0,2.0,True
53.0,1.0,21.0,1.0,410.0,4.0,1.0,45.0,2.0,1.0,True
73.0,2.0,20.0,1.0,4435.0,27.0,0.0,16.0,1.0,1.0,False
58.0,7.0,19.0,1.0,440.0,54.0,0.0,65.0,1.0,1.0,True
50.0,7.0,19.0,1.0,9130.0,210.0,0.0,44.0,1.0,2.0,False
31.0,1.0,20.0,2.0,2634.0,4.0,12.0,45.0,1.0,1.0,False
60.0,1.0,19.0,2.0,9130.0,4.0,13.0,40.0,1.0,1.0,False
19.0,1.0,16.0,2.0,4540.0,4.0,2.0,40.0,2.0,2.0,False
19.0,1.0,19.0,2.0,4110.0,4.0,2.0,30.0,2.0,1.0,False
43.0,3.0,22.0,2.0,2320.0,36.0,2.0,40.0,1.0,1.0,False
23.0,1.0,19.0,2.0,4220.0,4.0,3.0,8.0,1.0,1.0,False
53.0,3.0,22.0,1.0,2310.0,32.0,1.0,40.0,2.0,1.0,False
22.0,1.0,19.0,2.0,6442.0,4.0,2.0,40.0,1.0,2.0,False
52.0,2.0,16.0,1.0,7700.0,324.0,1.0,40.0,1.0,2.0,False
20.0,1.0,16.0,2.0,6230.0,36.0,5.0,20.0,1.0,1.0,False
39.0,6.0,14.0,2.0,9130.0,303.0,16.0,30.0,1.0,2.0,False
34.0,1.0,16.0,1.0,2360.0,39.0,9.0,40.0,2.0,1.0,False
24.0,1.0,19.0,2.0,150.0,6.0,0.0,22.0,2.0,1.0,False
44.0,1.0,19.0,1.0,4720.0,35.0,1.0,40.0,2.0,2.0,True
46.0,5.0,19.0,2.0,5900.0,6.0,0.0,40.0,2.0,2.0,False
59.0,1.0,16.0,2.0,4720.0,4.0,0.0,40.0,2.0,2.0,False
28.0,1.0,21.0,2.0,2861.0,6.0,0.0,35.0,1.0,1.0,False
38.0,1.0,19.0,1.0,9130.0,4.0,17.0,14.0,1.0,1.0,False
68.0,1.0,21.0,1.0,530.0,17.0,0.0,30.0,1.0,1.0,True
38.0,1.0,21.0,2.0,9645.0,26.0,0.0,40.0,1.0,1.0,True
36.0,1.0,16.0,2.0,4720.0,4.0,2.0,40.0,2.0,1.0,False
84.0,7.0,16.0,2.0,5820.0,25.0,0.0,12.0,2.0,1.0,False
61.0,1.0,20.0,1.0,725.0,39.0,0.0,48.0,1.0,2.0,True
25.0,1.0,18.0,2.0,3930.0,4.0,0.0,40.0,2.0,1.0,False
65.0,1.0,20.0,1.0,3323.0,36.0,1.0,40.0,1.0,1.0,True
41.0,3.0,21.0,1.0,2310.0,4.0,0.0,40.0,2.0,1.0,False
41.0,4.0,22.0,1.0,2310.0,42.0,1.0,65.0,2.0,1.0,False
64.0,6.0,16.0,1.0,9005.0,18.0,0.0,40.0,1.0,1.0,True
26.0,1.0,16.0,2.0,5240.0,4.0,0.0,40.0,2.0,1.0,False
39.0,1.0,24.0,2.0,4850.0,42.0,0.0,50.0,2.0,1.0,True
19.0,1.0,19.0,2.0,4010.0,427.0,2.0,32.0,1.0,2.0,False
43.0,3.0,19.0,1.0,3300.0,4.0,1.0,40.0,2.0,2.0,False
54.0,3.0,18.0,1.0,5400.0,42.0,1.0,25.0,2.0,1.0,False
66.0,1.0,16.0,1.0,440.0,38.0,0.0,40.0,1.0,1.0,True
41.0,1.0,16.0,1.0,410.0,1.0,0.0,45.0,1.0,1.0,False
55.0,1.0,16.0,1.0,4760.0,26.0,1.0,40.0,2.0,1.0,False
47.0,1.0,19.0,2.0,3421.0,6.0,2.0,40.0,2.0,1.0,False
27.0,1.0,16.0,2.0,5160.0,35.0,15.0,40.0,2.0,1.0,False
58.0,1.0,18.0,1.0,7700.0,6.0,0.0,40.0,1.0,1.0,True
29.0,1.0,18.0,2.0,4720.0,26.0,0.0,40.0,2.0,2.0,False
28.0,1.0,21.0,2.0,5400.0,24.0,13.0,40.0,2.0,1.0,False
20.0,1.0,16.0,2.0,5600.0,4.0,10.0,40.0,2.0,1.0,False
77.0,2.0,16.0,1.0,4220.0,4.0,0.0,24.0,1.0,1.0,False
61.0,1.0,19.0,2.0,3245.0,138.0,0.0,40.0,1.0,1.0,True
54.0,1.0,21.0,1.0,3050.0,48.0,0.0,36.0,1.0,2.0,True
29.0,1.0,17.0,2.0,4720.0,22.0,16.0,45.0,1.0,2.0,False
39.0,1.0,22.0,1.0,1360.0,44.0,0.0,42.0,1.0,2.0,True
40.0,1.0,19.0,1.0,3300.0,36.0,0.0,30.0,1.0,2.0,False
46.0,2.0,21.0,1.0,420.0,4.0,0.0,45.0,1.0,1.0,True
42.0,1.0,18.0,1.0,735.0,4.0,0.0,20.0,2.0,1.0,False
35.0,1.0,20.0,2.0,5860.0,36.0,3.0,40.0,1.0,2.0,False
53.0,1.0,9.0,1.0,220.0,303.0,0.0,40.0,1.0,1.0,True
17.0,1.0,14.0,2.0,4110.0,4.0,2.0,15.0,1.0,1.0,False
26.0,1.0,16.0,2.0,540.0,6.0,0.0,50.0,2.0,2.0,False
63.0,6.0,16.0,1.0,8320.0,42.0,0.0,5.0,2.0,1.0,False
26.0,1.0,23.0,2.0,110.0,6.0,12.0,40.0,1.0,2.0,True
40.0,1.0,16.0,1.0,4220.0,48.0,1.0,31.0,1.0,2.0,False
63.0,1.0,16.0,2.0,3421.0,4.0,0.0,40.0,2.0,1.0,False
39.0,1.0,21.0,2.0,540.0,6.0,0.0,40.0,2.0,1.0,True
51.0,3.0,22.0,2.0,2310.0,42.0,0.0,45.0,2.0,1.0,False
45.0,4.0,21.0,2.0,2310.0,17.0,0.0,50.0,1.0,1.0,False
18.0,1.0,16.0,2.0,310.0,4.0,0.0,35.0,1.0,1.0,False
42.0,7.0,20.0,2.0,440.0,36.0,0.0,60.0,1.0,2.0,True
50.0,1.0,19.0,2.0,9130.0,29.0,0.0,42.0,1.0,1.0,False
42.0,1.0,19.0,1.0,2300.0,100.0,0.0,40.0,2.0,1.0,False
35.0,1.0,13.0,1.0,9610.0,303.0,1.0,40.0,1.0,1.0,False
79.0,7.0,16.0,1.0,4760.0,19.0,0.0,40.0,1.0,1.0,True
54.0,1.0,17.0,1.0,3930.0,17.0,0.0,18.0,1.0,1.0,False
51.0,2.0,16.0,1.0,3602.0,303.0,0.0,40.0,2.0,1.0,False
38.0,1.0,20.0,1.0,3255.0,4.0,1.0,36.0,2.0,1.0,False
63.0,3.0,21.0,2.0,2310.0,49.0,0.0,7.0,2.0,1.0,False
62.0,1.0,21.0,2.0,5120.0,6.0,0.0,40.0,2.0,1.0,True
58.0,1.0,16.0,1.0,9130.0,4.0,1.0,65.0,1.0,1.0,True
41.0,1.0,22.0,2.0,1320.0,20.0,0.0,40.0,2.0,1.0,True
31.0,6.0,16.0,1.0,4600.0,110.0,0.0,70.0,2.0,1.0,False
35.0,1.0,20.0,1.0,1108.0,42.0,1.0,40.0,1.0,1.0,True
52.0,1.0,22.0,1.0,710.0,25.0,1.0,44.0,2.0,1.0,True
55.0,1.0,16.0,1.0,6115.0,27.0,0.0,24.0,1.0,1.0,False
25.0,1.0,18.0,2.0,9640.0,4.0,2.0,25.0,1.0,1.0,False
34.0,5.0,22.0,1.0,440.0,15.0,0.0,50.0,1.0,1.0,True
41.0,4.0,19.0,2.0,3740.0,6.0,16.0,30.0,1.0,1.0,False
25.0,1.0,19.0,1.0,4760.0,36.0,1.0,40.0,2.0,1.0,False
22.0,1.0,19.0,2.0,4435.0,36.0,12.0,20.0,1.0,1.0,False
68.0,1.0,20.0,2.0,8465.0,40.0,0.0,40.0,2.0,2.0,False
63.0,1.0,20.0,1.0,3323.0,42.0,6.0,40.0,2.0,1.0,True
56.0,1.0,20.0,1.0,3255.0,209.0,0.0,30.0,2.0,2.0,False
22.0,1.0,21.0,2.0,1108.0,53.0,12.0,40.0,1.0,1.0,False
