AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
42.0,3.0,23.0,1.0,1530.0,2.0,1.0,40.0,1.0,1.0,True
39.0,1.0,20.0,1.0,2830.0,2.0,0.0,40.0,1.0,1.0,True
25.0,5.0,21.0,2.0,9310.0,12.0,12.0,40.0,1.0,1.0,False
62.0,3.0,22.0,1.0,1420.0,26.0,0.0,40.0,1.0,1.0,True
31.0,1.0,12.0,1.0,7855.0,233.0,5.0,60.0,1.0,2.0,False
44.0,4.0,16.0,1.0,7340.0,242.0,1.0,40.0,1.0,2.0,False
23.0,3.0,19.0,2.0,2310.0,2.0,0.0,40.0,1.0,2.0,True
52.0,3.0,16.0,1.0,4760.0,2.0,0.0,45.0,2.0,1.0,False
41.0,1.0,17.0,2.0,9130.0,2.0,0.0,50.0,2.0,2.0,True
55.0,1.0,20.0,1.0,705.0,12.0,1.0,40.0,1.0,1.0,True
46.0,3.0,16.0,2.0,7410.0,2.0,13.0,99.0,1.0,2.0,False
40.0,1.0,16.0,1.0,9640.0,233.0,2.0,40.0,2.0,2.0,False
37.0,1.0,16.0,1.0,8030.0,233.0,0.0,80.0,1.0,2.0,True
58.0,4.0,18.0,1.0,440.0,22.0,0.0,40.0,1.0,1.0,True
76.0,3.0,11.0,1.0,6210.0,2.0,0.0,40.0,1.0,2.0,False
35.0,5.0,19.0,2.0,5000.0,24.0,0.0,40.0,2.0,1.0,True
65.0,7.0,19.0,1.0,205.0,41.0,0.0,99.0,1.0,1.0,True
29.0,1.0,20.0,2.0,1970.0,2.0,2.0,20.0,2.0,2.0,False
32.0,5.0,22.0,1.0,9830.0,39.0,0.0,60.0,1.0,1.0,True
20.0,1.0,16.0,2.0,5160.0,49.0,0.0,40.0,2.0,1.0,False
34.0,1.0,13.0,2.0,4230.0,2.0,13.0,35.0,2.0,2.0,False
44.0,1.0,18.0,1.0,4760.0,2.0,0.0,35.0,2.0,2.0,False
49.0,6.0,16.0,2.0,310.0,2.0,0.0,40.0,2.0,2.0,False
51.0,3.0,20.0,1.0,8600.0,2.0,1.0,60.0,1.0,2.0,False
35.0,1.0,19.0,2.0,5240.0,6.0,0.0,40.0,2.0,1.0,False
62.0,1.0,16.0,1.0,3930.0,26.0,0.0,15.0,2.0,1.0,False
20.0,3.0,16.0,2.0,9130.0,2.0,2.0,40.0,1.0,2.0,False
39.0,1.0,16.0,1.0,5600.0,18.0,1.0,40.0,2.0,1.0,True
44.0,1.0,21.0,2.0,6950.0,49.0,17.0,84.0,1.0,1.0,True
24.0,5.0,18.0,1.0,9810.0,12.0,0.0,60.0,1.0,1.0,False
46.0,1.0,19.0,1.0,6950.0,30.0,17.0,93.0,1.0,1.0,True
39.0,1.0,16.0,2.0,4760.0,46.0,0.0,40.0,2.0,2.0,False
42.0,2.0,19.0,1.0,2040.0,6.0,0.0,60.0,1.0,1.0,False
23.0,3.0,16.0,2.0,6305.0,2.0,2.0,50.0,1.0,2.0,True
35.0,1.0,22.0,2.0,3255.0,2.0,0.0,50.0,2.0,1.0,True
56.0,3.0,16.0,2.0,5940.0,2.0,0.0,30.0,2.0,2.0,False
42.0,1.0,16.0,1.0,7130.0,15.0,0.0,50.0,2.0,2.0,True
40.0,6.0,20.0,1.0,440.0,41.0,1.0,40.0,1.0,1.0,True
40.0,1.0,17.0,2.0,5300.0,2.0,2.0,40.0,2.0,2.0,True
27.0,1.0,16.0,1.0,5400.0,2.0,1.0,40.0,2.0,2.0,False
44.0,1.0,19.0,1.0,440.0,39.0,1.0,50.0,2.0,1.0,True
28.0,1.0,16.0,1.0,7330.0,233.0,0.0,60.0,1.0,2.0,True
64.0,3.0,22.0,1.0,2310.0,27.0,0.0,40.0,2.0,1.0,True
57.0,3.0,21.0,2.0,3160.0,31.0,0.0,40.0,2.0,1.0,True
19.0,1.0,18.0,2.0,6260.0,2.0,17.0,40.0,1.0,1.0,False
49.0,1.0,20.0,2.0,9430.0,2.0,13.0,30.0,1.0,2.0,False
48.0,1.0,15.0,1.0,9620.0,8.0,1.0,30.0,1.0,1.0,True
50.0,1.0,16.0,2.0,4110.0,223.0,0.0,20.0,2.0,2.0,False
58.0,1.0,18.0,1.0,440.0,19.0,1.0,40.0,2.0,1.0,True
21.0,1.0,19.0,2.0,9005.0,2.0,13.0,50.0,1.0,1.0,False
45.0,1.0,20.0,1.0,5260.0,2.0,1.0,30.0,2.0,1.0,False
37.0,1.0,16.0,1.0,6442.0,53.0,0.0,40.0,1.0,1.0,True
25.0,1.0,19.0,2.0,9121.0,27.0,15.0,30.0,1.0,1.0,False
57.0,1.0,21.0,1.0,6200.0,301.0,1.0,70.0,1.0,1.0,True
23.0,5.0,19.0,2.0,3870.0,45.0,0.0,40.0,2.0,1.0,False
58.0,1.0,17.0,1.0,5240.0,2.0,0.0,24.0,2.0,1.0,False
49.0,5.0,20.0,1.0,710.0,6.0,0.0,40.0,1.0,1.0,True
28.0,3.0,21.0,1.0,4720.0,2.0,2.0,32.0,2.0,2.0,False
59.0,4.0,16.0,1.0,8990.0,27.0,1.0,37.0,1.0,1.0,False
19.0,1.0,16.0,2.0,4350.0,53.0,11.0,35.0,2.0,1.0,False
56.0,1.0,13.0,1.0,3602.0,233.0,17.0,60.0,2.0,2.0,False
32.0,1.0,19.0,2.0,1910.0,60.0,0.0,48.0,2.0,2.0,False
50.0,2.0,18.0,2.0,7330.0,55.0,0.0,40.0,1.0,1.0,True
29.0,1.0,16.0,2.0,9130.0,2.0,12.0,20.0,1.0,1.0,False
61.0,4.0,19.0,1.0,5260.0,12.0,1.0,38.0,2.0,1.0,True
29.0,1.0,21.0,2.0,6115.0,12.0,0.0,60.0,1.0,1.0,False
30.0,5.0,16.0,1.0,5860.0,2.0,0.0,25.0,1.0,2.0,False
48.0,2.0,21.0,1.0,2830.0,40.0,0.0,10.0,2.0,1.0,False
67.0,1.0,22.0,1.0,705.0,8.0,0.0,40.0,1.0,1.0,True
33.0,4.0,16.0,1.0,2545.0,2.0,1.0,40.0,1.0,1.0,True
31.0,2.0,22.0,2.0,2004.0,41.0,0.0,40.0,1.0,2.0,True
72.0,1.0,21.0,1.0,1920.0,53.0,17.0,84.0,1.0,1.0,False
35.0,6.0,19.0,1.0,4950.0,26.0,0.0,12.0,2.0,1.0,False
58.0,1.0,20.0,2.0,9610.0,2.0,0.0,25.0,2.0,2.0,False
28.0,1.0,20.0,1.0,4760.0,12.0,1.0,30.0,2.0,1.0,False
48.0,2.0,21.0,1.0,2310.0,301.0,1.0,40.0,1.0,1.0,True
50.0,3.0,21.0,1.0,2320.0,17.0,1.0,40.0,2.0,1.0,True
48.0,1.0,19.0,2.0,7140.0,6.0,0.0,40.0,1.0,1.0,True
50.0,6.0,16.0,2.0,6115.0,2.0,13.0,12.0,1.0,2.0,False
52.0,6.0,20.0,1.0,440.0,42.0,1.0,30.0,2.0,1.0,False
29.0,5.0,22.0,2.0,1825.0,28.0,0.0,40.0,2.0,1.0,False
39.0,1.0,19.0,2.0,9610.0,30.0,12.0,40.0,1.0,1.0,False
69.0,4.0,22.0,2.0,2310.0,34.0,0.0,40.0,2.0,1.0,True
54.0,1.0,18.0,2.0,6950.0,18.0,0.0,40.0,1.0,1.0,True
21.0,4.0,16.0,2.0,2545.0,2.0,10.0,45.0,2.0,1.0,False
68.0,1.0,9.0,1.0,7840.0,233.0,17.0,50.0,2.0,2.0,False
29.0,1.0,16.0,1.0,6115.0,2.0,1.0,20.0,1.0,2.0,True
49.0,4.0,19.0,1.0,5740.0,2.0,0.0,37.0,2.0,2.0,False
40.0,1.0,23.0,1.0,9310.0,49.0,0.0,40.0,1.0,2.0,True
45.0,1.0,20.0,1.0,1108.0,2.0,1.0,40.0,1.0,2.0,True
63.0,4.0,16.0,2.0,2545.0,2.0,0.0,30.0,2.0,2.0,False
33.0,3.0,22.0,1.0,2310.0,26.0,0.0,50.0,1.0,1.0,True
35.0,2.0,19.0,1.0,1031.0,28.0,0.0,84.0,1.0,1.0,True
18.0,1.0,14.0,2.0,9620.0,47.0,2.0,30.0,2.0,1.0,False
35.0,4.0,19.0,1.0,3603.0,26.0,1.0,40.0,2.0,1.0,False
24.0,5.0,19.0,2.0,7220.0,55.0,0.0,65.0,1.0,2.0,True
35.0,2.0,16.0,1.0,5000.0,2.0,1.0,40.0,2.0,2.0,True
23.0,5.0,18.0,2.0,9830.0,27.0,12.0,55.0,1.0,1.0,False
39.0,1.0,19.0,1.0,7340.0,34.0,0.0,1.0,1.0,1.0,False
30.0,3.0,19.0,2.0,7640.0,2.0,0.0,36.0,1.0,2.0,False
58.0,4.0,16.0,1.0,4020.0,2.0,1.0,35.0,2.0,2.0,False
58.0,1.0,18.0,1.0,4200.0,6.0,1.0,45.0,1.0,1.0,True
43.0,4.0,21.0,1.0,1530.0,6.0,0.0,38.0,2.0,2.0,True
41.0,5.0,16.0,1.0,7340.0,2.0,1.0,35.0,1.0,2.0,False
21.0,1.0,19.0,2.0,1555.0,48.0,17.0,50.0,1.0,1.0,False
33.0,5.0,17.0,1.0,9830.0,51.0,0.0,80.0,1.0,1.0,True
38.0,1.0,19.0,2.0,4720.0,39.0,0.0,39.0,1.0,1.0,False
61.0,7.0,19.0,1.0,5120.0,2.0,1.0,15.0,2.0,1.0,False
32.0,4.0,16.0,2.0,7750.0,2.0,16.0,48.0,2.0,2.0,False
27.0,1.0,21.0,1.0,1970.0,53.0,0.0,40.0,1.0,1.0,False
65.0,6.0,21.0,1.0,4700.0,41.0,0.0,20.0,1.0,1.0,True
31.0,3.0,16.0,2.0,2440.0,2.0,0.0,30.0,2.0,2.0,False
55.0,1.0,21.0,1.0,440.0,42.0,0.0,40.0,1.0,1.0,True
59.0,7.0,20.0,2.0,4920.0,55.0,0.0,50.0,2.0,1.0,False
47.0,1.0,17.0,1.0,4700.0,49.0,1.0,40.0,2.0,1.0,False
38.0,1.0,17.0,1.0,3545.0,2.0,1.0,80.0,1.0,1.0,True
53.0,1.0,20.0,1.0,9645.0,362.0,1.0,40.0,1.0,1.0,False
30.0,1.0,14.0,2.0,4720.0,2.0,13.0,40.0,2.0,2.0,False
31.0,1.0,17.0,1.0,8650.0,32.0,17.0,84.0,1.0,1.0,True
41.0,2.0,21.0,1.0,440.0,6.0,1.0,40.0,1.0,1.0,True
19.0,3.0,19.0,2.0,6441.0,2.0,2.0,48.0,1.0,2.0,False
41.0,5.0,22.0,2.0,630.0,19.0,0.0,50.0,1.0,1.0,True
17.0,2.0,12.0,2.0,2360.0,2.0,2.0,20.0,2.0,2.0,False
43.0,1.0,19.0,1.0,4760.0,53.0,1.0,40.0,1.0,1.0,False
30.0,1.0,19.0,1.0,6710.0,2.0,2.0,40.0,1.0,1.0,False
66.0,2.0,20.0,2.0,5860.0,2.0,0.0,40.0,2.0,2.0,False
47.0,6.0,18.0,1.0,4710.0,15.0,1.0,50.0,2.0,2.0,False
22.0,5.0,20.0,2.0,7200.0,48.0,17.0,40.0,1.0,1.0,False
30.0,1.0,16.0,2.0,7140.0,6.0,12.0,72.0,2.0,1.0,True
23.0,1.0,16.0,2.0,8740.0,233.0,17.0,72.0,2.0,2.0,True
49.0,1.0,18.0,2.0,1430.0,2.0,0.0,45.0,1.0,1.0,False
55.0,3.0,19.0,1.0,10.0,1.0,0.0,50.0,1.0,2.0,True
24.0,5.0,16.0,1.0,4760.0,2.0,1.0,40.0,2.0,2.0,False
32.0,1.0,19.0,2.0,4720.0,421.0,0.0,25.0,2.0,2.0,False
31.0,5.0,18.0,1.0,9310.0,40.0,0.0,40.0,1.0,1.0,True
21.0,1.0,13.0,2.0,8740.0,53.0,16.0,99.0,2.0,1.0,False
80.0,1.0,21.0,2.0,8990.0,41.0,12.0,40.0,1.0,1.0,True
30.0,2.0,21.0,2.0,2014.0,26.0,13.0,40.0,2.0,1.0,False
20.0,3.0,18.0,2.0,3649.0,2.0,13.0,70.0,2.0,2.0,False
61.0,1.0,16.0,2.0,4030.0,25.0,0.0,32.0,1.0,1.0,False
55.0,1.0,16.0,2.0,7840.0,233.0,17.0,95.0,1.0,2.0,False
67.0,6.0,19.0,1.0,6260.0,41.0,1.0,36.0,1.0,1.0,False
29.0,5.0,20.0,1.0,1108.0,15.0,1.0,40.0,1.0,2.0,True
64.0,2.0,20.0,1.0,3255.0,6.0,0.0,24.0,2.0,1.0,False
52.0,3.0,10.0,2.0,4220.0,2.0,0.0,40.0,2.0,2.0,False
52.0,1.0,19.0,2.0,6200.0,53.0,0.0,25.0,1.0,1.0,False
19.0,2.0,1.0,2.0,4350.0,6.0,0.0,20.0,2.0,1.0,False
48.0,3.0,21.0,1.0,2016.0,6.0,1.0,45.0,2.0,1.0,True
53.0,1.0,16.0,2.0,9130.0,2.0,13.0,80.0,2.0,2.0,False
27.0,1.0,17.0,1.0,7855.0,2.0,0.0,40.0,1.0,1.0,False
21.0,1.0,18.0,2.0,7855.0,2.0,2.0,30.0,2.0,2.0,False
45.0,4.0,22.0,1.0,230.0,29.0,1.0,30.0,2.0,1.0,False
43.0,3.0,17.0,2.0,750.0,2.0,13.0,38.0,2.0,2.0,True
24.0,1.0,14.0,1.0,4720.0,2.0,1.0,10.0,2.0,2.0,False
51.0,3.0,21.0,1.0,2310.0,301.0,0.0,8.0,2.0,1.0,False
23.0,1.0,19.0,2.0,5400.0,2.0,2.0,30.0,2.0,2.0,False
48.0,3.0,21.0,2.0,2330.0,36.0,0.0,38.0,1.0,2.0,True
71.0,1.0,9.0,1.0,5240.0,303.0,0.0,33.0,1.0,2.0,True
70.0,6.0,22.0,1.0,3255.0,26.0,1.0,15.0,2.0,1.0,True
41.0,4.0,21.0,1.0,2015.0,41.0,1.0,37.0,2.0,1.0,True
59.0,3.0,16.0,2.0,2722.0,39.0,0.0,40.0,2.0,1.0,True
41.0,1.0,21.0,2.0,800.0,2.0,13.0,40.0,2.0,1.0,True
61.0,1.0,16.0,2.0,9130.0,41.0,0.0,80.0,1.0,2.0,True
27.0,1.0,17.0,2.0,4020.0,2.0,0.0,40.0,1.0,2.0,False
43.0,3.0,20.0,1.0,2310.0,2.0,1.0,40.0,2.0,2.0,False
37.0,2.0,13.0,1.0,6230.0,2.0,0.0,84.0,1.0,2.0,False
65.0,6.0,16.0,2.0,6260.0,8.0,0.0,30.0,1.0,1.0,False
23.0,5.0,19.0,2.0,7640.0,51.0,17.0,40.0,1.0,2.0,False
25.0,2.0,21.0,1.0,420.0,6.0,0.0,45.0,1.0,1.0,False
58.0,1.0,19.0,1.0,8140.0,35.0,0.0,84.0,1.0,1.0,True
55.0,1.0,19.0,2.0,1555.0,4.0,0.0,84.0,1.0,1.0,False
26.0,5.0,16.0,2.0,4020.0,48.0,17.0,40.0,2.0,2.0,False
65.0,4.0,19.0,1.0,140.0,22.0,0.0,40.0,1.0,1.0,True
64.0,7.0,16.0,1.0,340.0,36.0,0.0,60.0,1.0,1.0,True
22.0,5.0,18.0,2.0,5040.0,17.0,17.0,40.0,1.0,1.0,False
61.0,3.0,21.0,1.0,3740.0,53.0,1.0,40.0,1.0,1.0,True
55.0,1.0,16.0,2.0,9620.0,42.0,0.0,40.0,1.0,1.0,False
36.0,3.0,22.0,1.0,3230.0,18.0,1.0,40.0,2.0,1.0,True
21.0,1.0,19.0,2.0,1555.0,48.0,17.0,50.0,1.0,1.0,False
55.0,5.0,21.0,2.0,1745.0,6.0,0.0,40.0,2.0,1.0,True
23.0,4.0,17.0,2.0,4020.0,2.0,16.0,40.0,1.0,2.0,False
59.0,3.0,21.0,1.0,1050.0,4.0,1.0,40.0,1.0,1.0,True
58.0,4.0,20.0,1.0,101.0,30.0,0.0,40.0,2.0,1.0,True
43.0,1.0,16.0,2.0,4251.0,49.0,13.0,38.0,2.0,1.0,False
18.0,5.0,18.0,2.0,9830.0,36.0,17.0,50.0,1.0,1.0,False
36.0,2.0,16.0,1.0,7330.0,233.0,0.0,70.0,1.0,2.0,True
17.0,1.0,14.0,2.0,5240.0,18.0,2.0,26.0,2.0,1.0,False
31.0,2.0,22.0,1.0,2310.0,48.0,0.0,40.0,2.0,1.0,False
34.0,1.0,19.0,2.0,7855.0,512.0,17.0,80.0,2.0,2.0,False
17.0,1.0,13.0,2.0,5240.0,12.0,4.0,20.0,2.0,1.0,False
27.0,5.0,21.0,1.0,9810.0,47.0,0.0,40.0,1.0,1.0,True
60.0,1.0,16.0,1.0,440.0,9.0,17.0,84.0,2.0,1.0,True
55.0,4.0,16.0,1.0,9005.0,53.0,1.0,40.0,1.0,1.0,True
67.0,2.0,23.0,1.0,2040.0,27.0,0.0,28.0,1.0,1.0,False
18.0,1.0,13.0,2.0,4760.0,2.0,13.0,40.0,2.0,2.0,False
46.0,3.0,24.0,1.0,1825.0,53.0,0.0,40.0,2.0,1.0,True
61.0,2.0,21.0,1.0,4640.0,233.0,1.0,40.0,2.0,2.0,False
40.0,1.0,22.0,1.0,150.0,33.0,1.0,84.0,2.0,1.0,True
30.0,6.0,19.0,2.0,4220.0,2.0,0.0,42.0,2.0,1.0,False
48.0,1.0,16.0,2.0,7020.0,2.0,0.0,40.0,1.0,2.0,False
75.0,1.0,21.0,1.0,3603.0,329.0,0.0,10.0,2.0,2.0,False
19.0,1.0,18.0,2.0,4140.0,2.0,2.0,5.0,1.0,1.0,False
27.0,1.0,21.0,1.0,9645.0,242.0,1.0,26.0,2.0,2.0,False
54.0,3.0,19.0,2.0,4220.0,2.0,16.0,40.0,1.0,2.0,False
54.0,2.0,20.0,1.0,1108.0,55.0,0.0,40.0,1.0,1.0,True
32.0,1.0,17.0,1.0,1555.0,2.0,2.0,70.0,1.0,1.0,False
53.0,1.0,16.0,2.0,8650.0,53.0,17.0,40.0,1.0,2.0,False
46.0,7.0,19.0,1.0,10.0,8.0,0.0,15.0,2.0,1.0,False
43.0,1.0,16.0,1.0,8225.0,48.0,17.0,84.0,1.0,1.0,False
54.0,3.0,18.0,1.0,1360.0,12.0,1.0,40.0,1.0,1.0,True
29.0,1.0,16.0,1.0,7200.0,6.0,10.0,30.0,1.0,1.0,False
44.0,3.0,16.0,2.0,7700.0,2.0,2.0,25.0,1.0,2.0,False
51.0,1.0,21.0,1.0,850.0,41.0,0.0,35.0,1.0,1.0,True
29.0,5.0,21.0,2.0,9810.0,110.0,0.0,50.0,1.0,1.0,True
20.0,1.0,16.0,2.0,4720.0,2.0,2.0,40.0,2.0,1.0,False
53.0,1.0,16.0,1.0,9130.0,49.0,0.0,40.0,1.0,1.0,True
20.0,1.0,19.0,2.0,7810.0,6.0,0.0,40.0,1.0,1.0,False
19.0,5.0,16.0,2.0,9825.0,6.0,17.0,40.0,1.0,1.0,False
51.0,3.0,16.0,1.0,3870.0,2.0,0.0,38.0,1.0,2.0,True
49.0,2.0,22.0,2.0,2360.0,139.0,15.0,40.0,2.0,1.0,True
43.0,1.0,19.0,1.0,3602.0,8.0,1.0,40.0,2.0,1.0,True
54.0,3.0,14.0,2.0,4220.0,2.0,0.0,40.0,1.0,2.0,False
26.0,3.0,18.0,2.0,5850.0,2.0,2.0,2.0,1.0,2.0,False
21.0,1.0,16.0,2.0,9610.0,2.0,17.0,30.0,1.0,2.0,False
28.0,1.0,17.0,2.0,4140.0,25.0,12.0,25.0,1.0,2.0,False
20.0,1.0,16.0,2.0,6200.0,2.0,13.0,60.0,1.0,1.0,False
53.0,1.0,21.0,1.0,6800.0,110.0,17.0,84.0,1.0,2.0,True
33.0,1.0,21.0,2.0,3323.0,26.0,13.0,40.0,2.0,1.0,True
65.0,3.0,21.0,1.0,5320.0,41.0,0.0,10.0,2.0,1.0,False
38.0,5.0,18.0,2.0,5120.0,2.0,13.0,35.0,2.0,2.0,False
24.0,1.0,19.0,2.0,5240.0,4.0,0.0,40.0,2.0,1.0,False
37.0,1.0,16.0,1.0,6260.0,301.0,1.0,80.0,1.0,2.0,False
42.0,1.0,18.0,1.0,4740.0,53.0,0.0,40.0,2.0,1.0,False
47.0,3.0,19.0,1.0,2545.0,2.0,1.0,40.0,1.0,1.0,True
31.0,1.0,21.0,1.0,2635.0,30.0,1.0,40.0,2.0,1.0,True
59.0,4.0,21.0,1.0,220.0,6.0,0.0,40.0,1.0,1.0,True
31.0,1.0,19.0,2.0,5860.0,2.0,0.0,40.0,2.0,2.0,True
30.0,1.0,16.0,2.0,9142.0,53.0,0.0,40.0,2.0,2.0,True
40.0,6.0,16.0,1.0,410.0,2.0,0.0,35.0,1.0,1.0,True
58.0,3.0,19.0,1.0,1108.0,6.0,0.0,35.0,1.0,2.0,False
49.0,2.0,22.0,1.0,20.0,6.0,1.0,50.0,2.0,1.0,True
33.0,5.0,19.0,2.0,3820.0,51.0,0.0,55.0,1.0,1.0,False
56.0,6.0,16.0,2.0,4600.0,2.0,0.0,36.0,2.0,2.0,False
51.0,2.0,21.0,2.0,2002.0,6.0,0.0,45.0,2.0,1.0,True
63.0,2.0,20.0,2.0,5860.0,10.0,0.0,12.0,1.0,1.0,False
38.0,1.0,21.0,1.0,7200.0,120.0,0.0,35.0,1.0,1.0,False
47.0,1.0,16.0,1.0,6410.0,303.0,0.0,30.0,1.0,1.0,False
20.0,3.0,13.0,2.0,9130.0,2.0,2.0,20.0,1.0,2.0,False
39.0,1.0,19.0,1.0,5240.0,30.0,1.0,30.0,2.0,1.0,False
32.0,1.0,19.0,2.0,4110.0,2.0,12.0,25.0,2.0,1.0,False
30.0,6.0,19.0,2.0,2360.0,2.0,3.0,20.0,2.0,1.0,False
50.0,6.0,20.0,2.0,5420.0,1.0,0.0,43.0,2.0,1.0,False
50.0,1.0,21.0,1.0,3401.0,515.0,1.0,40.0,2.0,1.0,True
81.0,1.0,19.0,2.0,8740.0,55.0,0.0,37.0,1.0,1.0,False
65.0,1.0,21.0,1.0,4920.0,2.0,1.0,40.0,1.0,1.0,True
31.0,1.0,17.0,1.0,8650.0,32.0,17.0,84.0,1.0,1.0,True
44.0,1.0,19.0,2.0,3421.0,31.0,0.0,40.0,2.0,1.0,True
38.0,1.0,16.0,1.0,9130.0,2.0,1.0,50.0,1.0,2.0,False
24.0,3.0,19.0,2.0,9620.0,2.0,2.0,40.0,1.0,2.0,False
37.0,1.0,22.0,1.0,2640.0,103.0,1.0,50.0,1.0,1.0,True
45.0,1.0,20.0,1.0,910.0,233.0,1.0,45.0,2.0,2.0,True
52.0,1.0,13.0,1.0,9645.0,2.0,1.0,38.0,1.0,2.0,False
56.0,2.0,21.0,2.0,2810.0,9.0,0.0,40.0,1.0,1.0,True
63.0,4.0,19.0,1.0,2545.0,2.0,0.0,33.0,2.0,2.0,False
31.0,1.0,16.0,2.0,8530.0,2.0,0.0,45.0,1.0,1.0,False
42.0,1.0,19.0,2.0,6355.0,2.0,0.0,40.0,1.0,1.0,True
45.0,7.0,1.0,1.0,4110.0,217.0,0.0,11.0,2.0,2.0,False
44.0,3.0,18.0,2.0,440.0,2.0,2.0,40.0,1.0,2.0,False
32.0,1.0,19.0,2.0,6305.0,2.0,0.0,70.0,1.0,2.0,True
20.0,1.0,19.0,2.0,5410.0,2.0,15.0,40.0,2.0,1.0,False
56.0,3.0,16.0,1.0,9130.0,2.0,0.0,40.0,1.0,2.0,False
38.0,1.0,21.0,1.0,4810.0,53.0,1.0,38.0,2.0,1.0,True
46.0,7.0,20.0,1.0,440.0,6.0,0.0,75.0,2.0,1.0,False
22.0,5.0,21.0,2.0,9825.0,34.0,17.0,48.0,1.0,1.0,False
25.0,1.0,16.0,1.0,7855.0,303.0,1.0,45.0,2.0,2.0,False
37.0,1.0,16.0,1.0,750.0,2.0,2.0,20.0,2.0,2.0,False
28.0,4.0,18.0,2.0,2330.0,2.0,0.0,38.0,2.0,2.0,False
49.0,5.0,19.0,1.0,440.0,51.0,0.0,40.0,1.0,1.0,True
56.0,1.0,18.0,2.0,4850.0,13.0,0.0,48.0,1.0,1.0,False
34.0,1.0,20.0,1.0,5110.0,53.0,0.0,45.0,1.0,1.0,False
