AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
58.0,1.0,21.0,1.0,940.0,34.0,1.0,40.0,2.0,1.0,True
61.0,2.0,21.0,1.0,2310.0,36.0,0.0,60.0,1.0,1.0,True
42.0,1.0,21.0,1.0,5000.0,26.0,1.0,40.0,2.0,2.0,True
29.0,1.0,16.0,2.0,4700.0,332.0,2.0,35.0,1.0,2.0,False
18.0,3.0,16.0,2.0,4120.0,42.0,17.0,10.0,2.0,1.0,False
57.0,1.0,16.0,1.0,4220.0,128.0,0.0,40.0,1.0,1.0,False
22.0,1.0,16.0,2.0,7200.0,34.0,2.0,40.0,1.0,2.0,False
62.0,4.0,22.0,2.0,10.0,36.0,0.0,45.0,1.0,1.0,True
18.0,1.0,16.0,2.0,9620.0,36.0,2.0,15.0,1.0,1.0,False
43.0,3.0,17.0,2.0,4251.0,72.0,2.0,35.0,1.0,1.0,False
59.0,5.0,22.0,1.0,5550.0,440.0,0.0,40.0,1.0,2.0,False
33.0,1.0,21.0,2.0,5740.0,34.0,13.0,36.0,1.0,1.0,True
35.0,1.0,21.0,2.0,3255.0,36.0,0.0,40.0,2.0,1.0,True
33.0,1.0,16.0,2.0,7315.0,34.0,12.0,35.0,1.0,1.0,True
62.0,1.0,16.0,2.0,5400.0,332.0,0.0,35.0,2.0,2.0,False
57.0,1.0,18.0,1.0,4810.0,34.0,0.0,60.0,1.0,1.0,True
55.0,1.0,11.0,1.0,9620.0,34.0,1.0,40.0,2.0,1.0,False
60.0,6.0,22.0,2.0,2205.0,34.0,0.0,30.0,2.0,1.0,True
23.0,1.0,21.0,2.0,2145.0,36.0,2.0,40.0,2.0,1.0,False
67.0,1.0,20.0,2.0,3602.0,34.0,0.0,32.0,2.0,2.0,False
67.0,1.0,16.0,2.0,4230.0,34.0,0.0,40.0,2.0,1.0,False
33.0,1.0,16.0,1.0,3601.0,368.0,1.0,35.0,2.0,2.0,False
28.0,1.0,16.0,2.0,8800.0,329.0,10.0,40.0,2.0,1.0,False
59.0,1.0,20.0,1.0,1545.0,364.0,0.0,40.0,1.0,1.0,False
28.0,1.0,22.0,1.0,51.0,34.0,0.0,45.0,1.0,1.0,True
48.0,1.0,16.0,1.0,4510.0,42.0,1.0,25.0,2.0,1.0,False
59.0,1.0,20.0,1.0,1108.0,34.0,1.0,24.0,2.0,1.0,False
33.0,1.0,16.0,2.0,9130.0,329.0,2.0,40.0,1.0,2.0,False
37.0,4.0,22.0,1.0,440.0,36.0,1.0,50.0,2.0,1.0,True
52.0,4.0,21.0,1.0,2320.0,440.0,1.0,40.0,1.0,2.0,True
59.0,1.0,19.0,1.0,1530.0,36.0,1.0,60.0,1.0,1.0,True
45.0,1.0,20.0,1.0,52.0,44.0,0.0,40.0,1.0,1.0,True
77.0,3.0,18.0,2.0,5740.0,72.0,0.0,35.0,2.0,1.0,True
40.0,1.0,19.0,2.0,4700.0,315.0,0.0,38.0,2.0,1.0,False
46.0,7.0,16.0,1.0,9141.0,164.0,0.0,48.0,1.0,1.0,False
63.0,1.0,16.0,2.0,5240.0,34.0,0.0,40.0,2.0,1.0,False
61.0,3.0,21.0,1.0,440.0,34.0,1.0,27.0,2.0,1.0,False
58.0,1.0,20.0,1.0,10.0,110.0,0.0,50.0,1.0,1.0,True
42.0,1.0,23.0,1.0,2100.0,34.0,0.0,60.0,1.0,1.0,True
56.0,1.0,21.0,2.0,120.0,36.0,0.0,40.0,2.0,1.0,True
43.0,1.0,21.0,1.0,110.0,34.0,0.0,50.0,1.0,1.0,True
38.0,1.0,21.0,1.0,2545.0,34.0,0.0,35.0,2.0,1.0,False
52.0,1.0,18.0,1.0,4521.0,217.0,0.0,40.0,1.0,2.0,False
28.0,1.0,20.0,2.0,4965.0,34.0,2.0,48.0,2.0,1.0,False
64.0,3.0,16.0,2.0,5220.0,34.0,0.0,33.0,2.0,1.0,False
42.0,1.0,21.0,1.0,10.0,34.0,1.0,40.0,1.0,1.0,True
69.0,1.0,16.0,2.0,4700.0,34.0,0.0,38.0,1.0,1.0,True
29.0,1.0,16.0,1.0,9620.0,34.0,0.0,40.0,1.0,2.0,False
58.0,1.0,21.0,2.0,4000.0,210.0,12.0,40.0,1.0,2.0,False
50.0,6.0,21.0,1.0,800.0,34.0,1.0,60.0,2.0,1.0,True
38.0,1.0,16.0,1.0,6442.0,34.0,1.0,50.0,1.0,1.0,True
59.0,2.0,23.0,1.0,120.0,34.0,0.0,45.0,1.0,1.0,True
26.0,1.0,21.0,1.0,7430.0,34.0,1.0,40.0,1.0,1.0,True
37.0,1.0,22.0,1.0,800.0,34.0,0.0,40.0,2.0,1.0,True
36.0,7.0,18.0,2.0,4850.0,34.0,0.0,44.0,2.0,1.0,False
44.0,4.0,17.0,1.0,6050.0,313.0,16.0,25.0,1.0,2.0,False
50.0,1.0,20.0,1.0,6200.0,34.0,0.0,40.0,1.0,1.0,False
62.0,1.0,1.0,2.0,2545.0,120.0,0.0,30.0,2.0,1.0,False
50.0,4.0,18.0,1.0,6442.0,34.0,0.0,40.0,1.0,1.0,True
61.0,1.0,18.0,1.0,7300.0,34.0,0.0,55.0,1.0,1.0,True
59.0,2.0,19.0,2.0,5860.0,370.0,0.0,25.0,2.0,1.0,False
36.0,6.0,20.0,1.0,6305.0,34.0,1.0,40.0,1.0,1.0,True
45.0,2.0,22.0,2.0,800.0,333.0,0.0,40.0,2.0,2.0,True
56.0,3.0,16.0,2.0,2545.0,45.0,0.0,40.0,1.0,2.0,False
17.0,1.0,14.0,2.0,8830.0,34.0,2.0,25.0,1.0,1.0,False
43.0,5.0,16.0,1.0,9825.0,301.0,0.0,45.0,1.0,1.0,False
57.0,1.0,7.0,1.0,6260.0,129.0,1.0,40.0,1.0,1.0,True
22.0,1.0,18.0,2.0,5740.0,369.0,2.0,40.0,2.0,2.0,False
69.0,1.0,24.0,2.0,2435.0,34.0,0.0,40.0,2.0,1.0,True
35.0,1.0,21.0,2.0,2640.0,247.0,0.0,42.0,2.0,2.0,False
31.0,1.0,22.0,1.0,110.0,34.0,0.0,40.0,2.0,1.0,True
79.0,3.0,12.0,2.0,3940.0,34.0,0.0,25.0,2.0,1.0,False
54.0,1.0,21.0,1.0,110.0,36.0,0.0,65.0,1.0,1.0,True
40.0,1.0,16.0,1.0,9645.0,34.0,0.0,60.0,1.0,2.0,False
23.0,1.0,21.0,2.0,630.0,34.0,2.0,40.0,2.0,1.0,False
63.0,1.0,16.0,2.0,8800.0,36.0,0.0,48.0,1.0,1.0,True
18.0,1.0,16.0,2.0,9130.0,34.0,4.0,15.0,1.0,1.0,False
23.0,1.0,20.0,2.0,3930.0,34.0,2.0,25.0,2.0,2.0,False
49.0,7.0,1.0,1.0,9130.0,36.0,0.0,70.0,1.0,1.0,True
63.0,3.0,19.0,2.0,5740.0,34.0,0.0,35.0,2.0,2.0,False
53.0,1.0,17.0,1.0,5940.0,34.0,1.0,40.0,2.0,1.0,False
44.0,1.0,21.0,1.0,10.0,36.0,1.0,50.0,1.0,1.0,True
54.0,1.0,18.0,2.0,110.0,42.0,0.0,40.0,2.0,1.0,False
18.0,1.0,16.0,2.0,3930.0,34.0,2.0,12.0,1.0,1.0,False
21.0,3.0,18.0,2.0,2905.0,34.0,2.0,20.0,2.0,1.0,False
37.0,1.0,16.0,2.0,310.0,34.0,0.0,50.0,1.0,1.0,True
60.0,1.0,22.0,2.0,750.0,34.0,0.0,40.0,1.0,1.0,True
35.0,1.0,21.0,2.0,120.0,34.0,0.0,38.0,2.0,1.0,False
23.0,1.0,21.0,2.0,1460.0,34.0,2.0,40.0,1.0,1.0,True
60.0,1.0,22.0,2.0,440.0,34.0,0.0,38.0,2.0,1.0,True
36.0,5.0,22.0,1.0,700.0,34.0,0.0,40.0,1.0,1.0,True
47.0,1.0,16.0,2.0,6230.0,365.0,0.0,40.0,1.0,2.0,False
29.0,2.0,22.0,2.0,2310.0,25.0,0.0,56.0,2.0,1.0,True
23.0,2.0,19.0,2.0,4622.0,34.0,2.0,40.0,2.0,1.0,False
27.0,1.0,19.0,1.0,2825.0,149.0,15.0,50.0,2.0,1.0,False
20.0,2.0,19.0,2.0,5860.0,34.0,17.0,10.0,1.0,1.0,False
28.0,1.0,21.0,2.0,4760.0,34.0,2.0,35.0,1.0,1.0,False
53.0,1.0,16.0,1.0,8600.0,34.0,1.0,40.0,1.0,1.0,True
54.0,1.0,1.0,1.0,4220.0,314.0,0.0,40.0,2.0,2.0,False
19.0,1.0,16.0,2.0,9645.0,34.0,2.0,24.0,2.0,1.0,False
48.0,1.0,21.0,1.0,6260.0,365.0,1.0,40.0,1.0,2.0,True
66.0,1.0,1.0,2.0,9620.0,303.0,0.0,40.0,2.0,2.0,False
58.0,2.0,18.0,1.0,710.0,108.0,1.0,50.0,2.0,1.0,False
37.0,1.0,19.0,2.0,5410.0,34.0,0.0,40.0,2.0,2.0,False
71.0,1.0,19.0,2.0,3603.0,333.0,0.0,35.0,2.0,2.0,True
45.0,1.0,21.0,1.0,1430.0,210.0,1.0,40.0,2.0,2.0,True
22.0,1.0,1.0,2.0,9645.0,314.0,0.0,40.0,2.0,2.0,False
32.0,1.0,16.0,2.0,5522.0,36.0,0.0,40.0,1.0,1.0,True
44.0,1.0,21.0,1.0,350.0,34.0,0.0,50.0,1.0,1.0,True
36.0,1.0,19.0,1.0,4130.0,332.0,10.0,40.0,1.0,2.0,False
35.0,1.0,19.0,2.0,5400.0,34.0,2.0,40.0,2.0,2.0,False
73.0,3.0,16.0,1.0,4120.0,36.0,1.0,20.0,2.0,1.0,False
67.0,3.0,24.0,1.0,2205.0,210.0,0.0,25.0,1.0,2.0,True
81.0,2.0,16.0,1.0,410.0,34.0,0.0,40.0,1.0,1.0,True
56.0,3.0,21.0,1.0,2310.0,36.0,0.0,40.0,1.0,1.0,True
37.0,1.0,22.0,2.0,2100.0,12.0,0.0,40.0,1.0,2.0,True
19.0,1.0,19.0,2.0,4720.0,34.0,2.0,20.0,2.0,1.0,False
64.0,1.0,18.0,1.0,440.0,34.0,1.0,40.0,2.0,1.0,True
24.0,1.0,20.0,2.0,4720.0,34.0,2.0,25.0,2.0,1.0,False
52.0,1.0,16.0,1.0,5000.0,34.0,0.0,55.0,2.0,1.0,True
52.0,1.0,18.0,2.0,5240.0,36.0,0.0,40.0,2.0,1.0,False
70.0,3.0,21.0,1.0,2005.0,34.0,0.0,39.0,1.0,1.0,True
65.0,6.0,22.0,1.0,850.0,42.0,0.0,28.0,1.0,1.0,False
43.0,1.0,21.0,2.0,4110.0,11.0,0.0,32.0,1.0,1.0,False
62.0,2.0,21.0,1.0,2545.0,34.0,0.0,35.0,2.0,1.0,False
46.0,1.0,21.0,1.0,4965.0,42.0,1.0,55.0,1.0,1.0,True
57.0,4.0,17.0,2.0,4020.0,72.0,16.0,30.0,1.0,2.0,False
28.0,2.0,19.0,1.0,2310.0,36.0,1.0,19.0,2.0,1.0,False
52.0,2.0,24.0,1.0,1760.0,210.0,1.0,60.0,1.0,2.0,True
35.0,1.0,21.0,1.0,8990.0,36.0,0.0,40.0,2.0,1.0,True
45.0,2.0,22.0,1.0,1240.0,460.0,0.0,40.0,1.0,2.0,True
51.0,1.0,22.0,1.0,10.0,36.0,1.0,60.0,1.0,1.0,True
37.0,1.0,20.0,1.0,7410.0,4.0,1.0,50.0,1.0,1.0,True
24.0,1.0,21.0,2.0,5820.0,36.0,2.0,40.0,2.0,2.0,False
56.0,6.0,21.0,1.0,3602.0,34.0,1.0,5.0,2.0,1.0,False
52.0,1.0,16.0,2.0,160.0,370.0,0.0,40.0,2.0,2.0,True
85.0,3.0,22.0,1.0,2205.0,36.0,0.0,20.0,1.0,1.0,True
70.0,3.0,16.0,1.0,9122.0,34.0,0.0,20.0,1.0,1.0,False
28.0,1.0,21.0,2.0,1021.0,34.0,0.0,40.0,1.0,1.0,True
38.0,1.0,3.0,1.0,8950.0,312.0,0.0,40.0,1.0,1.0,False
45.0,1.0,21.0,1.0,6660.0,210.0,1.0,40.0,1.0,2.0,True
36.0,1.0,21.0,1.0,350.0,42.0,0.0,40.0,1.0,1.0,True
65.0,4.0,16.0,1.0,630.0,42.0,0.0,35.0,2.0,1.0,True
51.0,3.0,16.0,2.0,6730.0,36.0,0.0,40.0,1.0,2.0,True
58.0,1.0,21.0,1.0,9141.0,231.0,10.0,40.0,1.0,2.0,False
54.0,8.0,1.0,1.0,7200.0,34.0,0.0,45.0,1.0,1.0,False
80.0,1.0,21.0,1.0,4820.0,50.0,0.0,15.0,1.0,1.0,False
42.0,1.0,23.0,1.0,3160.0,210.0,1.0,8.0,2.0,2.0,False
24.0,4.0,21.0,2.0,2310.0,34.0,2.0,40.0,2.0,1.0,True
25.0,1.0,21.0,2.0,4760.0,34.0,17.0,20.0,2.0,2.0,False
52.0,4.0,20.0,2.0,735.0,34.0,0.0,37.0,2.0,2.0,False
53.0,2.0,24.0,1.0,800.0,128.0,1.0,65.0,2.0,1.0,True
59.0,3.0,22.0,2.0,5000.0,324.0,0.0,35.0,2.0,2.0,True
36.0,1.0,18.0,2.0,4020.0,51.0,0.0,30.0,1.0,2.0,False
49.0,1.0,19.0,1.0,410.0,34.0,0.0,35.0,2.0,1.0,False
59.0,1.0,13.0,2.0,9640.0,329.0,0.0,60.0,1.0,2.0,False
31.0,6.0,21.0,1.0,2310.0,34.0,0.0,40.0,2.0,1.0,True
24.0,2.0,19.0,2.0,5110.0,34.0,15.0,35.0,2.0,2.0,False
29.0,3.0,21.0,2.0,2310.0,34.0,13.0,50.0,1.0,1.0,True
57.0,1.0,19.0,2.0,5740.0,42.0,2.0,40.0,2.0,1.0,False
47.0,1.0,19.0,1.0,1006.0,34.0,0.0,50.0,1.0,1.0,True
58.0,1.0,16.0,1.0,4750.0,34.0,0.0,52.0,1.0,1.0,True
43.0,1.0,19.0,2.0,9645.0,48.0,13.0,10.0,1.0,1.0,False
32.0,1.0,19.0,1.0,5240.0,34.0,1.0,42.0,2.0,2.0,False
31.0,1.0,21.0,2.0,5710.0,34.0,10.0,40.0,2.0,1.0,False
61.0,5.0,22.0,1.0,1530.0,72.0,0.0,80.0,1.0,1.0,True
66.0,7.0,24.0,1.0,710.0,34.0,1.0,35.0,2.0,1.0,True
50.0,7.0,21.0,1.0,7210.0,51.0,1.0,45.0,1.0,1.0,True
52.0,3.0,14.0,1.0,7200.0,34.0,0.0,40.0,1.0,1.0,True
39.0,1.0,22.0,1.0,4820.0,210.0,0.0,46.0,1.0,2.0,True
45.0,3.0,21.0,1.0,2545.0,34.0,1.0,40.0,2.0,1.0,False
56.0,4.0,16.0,1.0,7330.0,34.0,0.0,40.0,1.0,1.0,True
35.0,1.0,21.0,1.0,1360.0,34.0,0.0,40.0,1.0,1.0,True
19.0,8.0,19.0,2.0,9130.0,34.0,4.0,10.0,1.0,2.0,False
61.0,1.0,23.0,1.0,3100.0,42.0,1.0,40.0,1.0,1.0,True
55.0,1.0,17.0,1.0,7340.0,34.0,0.0,40.0,1.0,1.0,True
50.0,1.0,22.0,1.0,710.0,416.0,0.0,40.0,1.0,2.0,True
25.0,1.0,20.0,2.0,3601.0,34.0,2.0,40.0,1.0,1.0,False
35.0,5.0,22.0,1.0,440.0,34.0,0.0,40.0,2.0,1.0,True
44.0,1.0,11.0,2.0,7925.0,34.0,17.0,55.0,1.0,2.0,False
53.0,1.0,19.0,1.0,5740.0,34.0,0.0,40.0,2.0,1.0,False
45.0,3.0,18.0,1.0,3870.0,34.0,0.0,50.0,1.0,1.0,True
29.0,1.0,21.0,2.0,7430.0,414.0,0.0,40.0,1.0,1.0,False
33.0,1.0,24.0,1.0,3090.0,235.0,1.0,20.0,2.0,2.0,True
47.0,3.0,19.0,1.0,5521.0,42.0,0.0,46.0,1.0,1.0,True
60.0,1.0,16.0,1.0,120.0,233.0,1.0,40.0,2.0,2.0,False
42.0,1.0,21.0,1.0,440.0,34.0,1.0,40.0,2.0,1.0,True
83.0,1.0,21.0,1.0,4920.0,34.0,1.0,30.0,1.0,1.0,False
41.0,1.0,21.0,1.0,4350.0,217.0,0.0,40.0,2.0,2.0,False
53.0,1.0,16.0,2.0,4700.0,6.0,0.0,60.0,1.0,1.0,False
30.0,1.0,21.0,2.0,9645.0,34.0,2.0,35.0,1.0,1.0,False
28.0,4.0,21.0,2.0,2330.0,34.0,2.0,40.0,2.0,1.0,False
55.0,2.0,19.0,2.0,1108.0,36.0,2.0,35.0,1.0,1.0,True
36.0,7.0,21.0,1.0,800.0,12.0,0.0,20.0,2.0,1.0,False
29.0,4.0,21.0,1.0,300.0,222.0,0.0,40.0,1.0,1.0,True
25.0,1.0,21.0,2.0,1240.0,364.0,2.0,48.0,2.0,1.0,False
50.0,7.0,22.0,1.0,136.0,164.0,1.0,35.0,2.0,1.0,False
51.0,1.0,22.0,1.0,5000.0,34.0,0.0,40.0,1.0,1.0,False
41.0,1.0,18.0,2.0,7200.0,130.0,0.0,40.0,1.0,1.0,True
30.0,1.0,16.0,2.0,5240.0,34.0,0.0,40.0,2.0,2.0,False
31.0,1.0,22.0,1.0,2205.0,240.0,15.0,40.0,1.0,2.0,False
22.0,1.0,21.0,2.0,2905.0,35.0,2.0,40.0,1.0,1.0,False
53.0,3.0,12.0,1.0,4230.0,72.0,1.0,40.0,1.0,2.0,False
58.0,7.0,15.0,1.0,9142.0,210.0,0.0,50.0,1.0,2.0,False
21.0,1.0,19.0,2.0,750.0,34.0,2.0,40.0,1.0,1.0,False
37.0,1.0,16.0,2.0,8990.0,34.0,13.0,40.0,2.0,1.0,False
55.0,1.0,21.0,2.0,4800.0,34.0,0.0,42.0,2.0,1.0,False
69.0,1.0,16.0,2.0,5400.0,42.0,0.0,40.0,2.0,1.0,True
69.0,3.0,21.0,1.0,2310.0,34.0,0.0,35.0,2.0,1.0,False
23.0,1.0,18.0,2.0,4251.0,51.0,2.0,40.0,1.0,1.0,False
29.0,2.0,22.0,1.0,3258.0,34.0,0.0,40.0,2.0,1.0,True
18.0,1.0,14.0,2.0,4720.0,12.0,2.0,12.0,1.0,1.0,False
20.0,1.0,19.0,2.0,1021.0,34.0,2.0,40.0,1.0,2.0,False
58.0,1.0,23.0,2.0,3300.0,233.0,0.0,20.0,2.0,2.0,True
64.0,1.0,16.0,1.0,5120.0,215.0,1.0,38.0,2.0,2.0,False
70.0,7.0,21.0,2.0,5740.0,34.0,0.0,14.0,2.0,1.0,True
60.0,1.0,16.0,1.0,5740.0,34.0,0.0,35.0,2.0,2.0,False
70.0,1.0,21.0,1.0,800.0,34.0,0.0,35.0,2.0,1.0,True
25.0,1.0,21.0,2.0,2300.0,34.0,2.0,25.0,2.0,2.0,False
41.0,1.0,19.0,1.0,4710.0,436.0,1.0,43.0,1.0,1.0,False
34.0,4.0,21.0,2.0,3802.0,34.0,2.0,40.0,2.0,2.0,True
25.0,2.0,22.0,1.0,420.0,207.0,1.0,40.0,1.0,2.0,False
21.0,1.0,19.0,2.0,5240.0,34.0,17.0,30.0,2.0,2.0,False
61.0,2.0,22.0,1.0,10.0,36.0,0.0,60.0,2.0,1.0,True
45.0,5.0,16.0,2.0,4220.0,34.0,0.0,40.0,1.0,1.0,True
32.0,1.0,21.0,1.0,3255.0,233.0,0.0,40.0,2.0,2.0,True
55.0,2.0,16.0,2.0,1006.0,34.0,0.0,40.0,2.0,2.0,True
55.0,1.0,16.0,1.0,8830.0,4.0,11.0,40.0,1.0,1.0,True
55.0,1.0,22.0,1.0,120.0,210.0,0.0,45.0,1.0,2.0,True
61.0,1.0,16.0,1.0,4110.0,6.0,1.0,32.0,2.0,1.0,False
30.0,2.0,21.0,2.0,4200.0,34.0,0.0,40.0,2.0,1.0,False
41.0,1.0,16.0,1.0,4230.0,207.0,0.0,40.0,2.0,2.0,False
34.0,3.0,22.0,1.0,2310.0,34.0,0.0,45.0,2.0,1.0,True
36.0,1.0,21.0,2.0,565.0,34.0,0.0,40.0,1.0,1.0,True
32.0,1.0,22.0,2.0,2100.0,231.0,0.0,50.0,1.0,2.0,True
60.0,7.0,16.0,1.0,8350.0,110.0,0.0,37.0,2.0,1.0,False
77.0,6.0,16.0,1.0,4220.0,34.0,0.0,30.0,1.0,1.0,False
29.0,1.0,21.0,1.0,4700.0,36.0,1.0,40.0,2.0,1.0,True
62.0,3.0,22.0,1.0,2310.0,36.0,1.0,40.0,2.0,1.0,True
78.0,1.0,16.0,1.0,4720.0,13.0,0.0,25.0,1.0,2.0,False
22.0,1.0,14.0,2.0,9610.0,42.0,13.0,52.0,1.0,1.0,False
39.0,2.0,19.0,2.0,4220.0,34.0,0.0,37.0,1.0,1.0,False
45.0,1.0,16.0,1.0,4920.0,34.0,1.0,40.0,2.0,1.0,False
57.0,1.0,21.0,2.0,5740.0,34.0,0.0,40.0,2.0,1.0,True
28.0,1.0,20.0,2.0,4760.0,36.0,13.0,25.0,1.0,2.0,False
20.0,1.0,16.0,2.0,5400.0,34.0,3.0,32.0,2.0,2.0,False
32.0,1.0,22.0,1.0,2830.0,164.0,1.0,40.0,2.0,1.0,True
52.0,1.0,16.0,1.0,3424.0,34.0,1.0,36.0,2.0,1.0,False
49.0,4.0,22.0,2.0,3802.0,333.0,16.0,5.0,1.0,2.0,False
50.0,2.0,15.0,2.0,4220.0,34.0,2.0,40.0,1.0,1.0,False
26.0,1.0,19.0,2.0,4700.0,34.0,0.0,40.0,2.0,1.0,True
26.0,1.0,21.0,2.0,4850.0,34.0,0.0,45.0,2.0,1.0,True
33.0,5.0,21.0,1.0,9005.0,36.0,1.0,40.0,1.0,1.0,False
46.0,1.0,21.0,1.0,1350.0,34.0,0.0,50.0,1.0,1.0,True
61.0,6.0,19.0,1.0,4760.0,207.0,1.0,40.0,1.0,2.0,False
19.0,1.0,19.0,2.0,4230.0,34.0,2.0,25.0,1.0,1.0,False
25.0,1.0,16.0,2.0,6260.0,34.0,13.0,30.0,1.0,2.0,False
54.0,1.0,21.0,1.0,565.0,303.0,1.0,50.0,2.0,1.0,True
24.0,1.0,21.0,2.0,51.0,34.0,2.0,40.0,2.0,1.0,False
34.0,4.0,21.0,1.0,2310.0,34.0,0.0,40.0,1.0,1.0,True
29.0,1.0,21.0,2.0,850.0,34.0,0.0,50.0,2.0,1.0,True
32.0,7.0,21.0,1.0,4510.0,42.0,0.0,40.0,2.0,1.0,False
31.0,1.0,21.0,2.0,1108.0,210.0,0.0,45.0,1.0,2.0,True
17.0,1.0,14.0,2.0,4720.0,34.0,2.0,20.0,1.0,1.0,False
66.0,1.0,22.0,1.0,800.0,42.0,1.0,50.0,1.0,1.0,True
24.0,2.0,18.0,1.0,230.0,34.0,2.0,45.0,1.0,2.0,False
52.0,1.0,15.0,1.0,9620.0,128.0,1.0,50.0,1.0,1.0,True
47.0,1.0,22.0,1.0,52.0,210.0,0.0,45.0,1.0,2.0,True
49.0,1.0,19.0,2.0,4030.0,370.0,0.0,40.0,2.0,2.0,False
73.0,2.0,21.0,1.0,440.0,42.0,0.0,15.0,1.0,1.0,False
41.0,1.0,18.0,1.0,7720.0,210.0,1.0,40.0,2.0,2.0,False
46.0,5.0,16.0,1.0,5000.0,34.0,1.0,50.0,1.0,1.0,True
29.0,4.0,21.0,2.0,2310.0,13.0,2.0,45.0,2.0,1.0,True
20.0,1.0,18.0,2.0,5260.0,370.0,17.0,5.0,2.0,1.0,False
43.0,7.0,23.0,1.0,3010.0,210.0,1.0,70.0,2.0,2.0,True
53.0,1.0,21.0,2.0,120.0,36.0,0.0,50.0,2.0,1.0,True
40.0,6.0,19.0,1.0,6240.0,34.0,0.0,35.0,1.0,1.0,False
50.0,1.0,11.0,1.0,4720.0,207.0,0.0,22.0,2.0,2.0,False
33.0,1.0,11.0,1.0,6230.0,313.0,1.0,50.0,1.0,1.0,False
61.0,7.0,19.0,1.0,705.0,42.0,0.0,40.0,1.0,1.0,True
27.0,1.0,19.0,2.0,2145.0,36.0,2.0,38.0,2.0,2.0,True
62.0,1.0,18.0,1.0,120.0,34.0,0.0,50.0,2.0,1.0,True
43.0,1.0,16.0,2.0,4700.0,34.0,2.0,28.0,2.0,1.0,False
62.0,1.0,21.0,1.0,4850.0,34.0,0.0,40.0,1.0,1.0,True
28.0,1.0,21.0,2.0,7800.0,34.0,0.0,50.0,2.0,1.0,False
28.0,1.0,21.0,1.0,7700.0,36.0,0.0,40.0,2.0,1.0,True
30.0,1.0,19.0,2.0,3603.0,332.0,2.0,20.0,2.0,2.0,False
