AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
34.0,1.0,23.0,1.0,2205.0,210.0,1.0,15.0,2.0,3.0,False
40.0,1.0,21.0,1.0,4820.0,29.0,1.0,55.0,2.0,1.0,True
32.0,6.0,19.0,2.0,4700.0,6.0,13.0,3.0,2.0,5.0,False
32.0,1.0,16.0,2.0,4030.0,29.0,0.0,40.0,1.0,2.0,False
75.0,1.0,20.0,1.0,4435.0,51.0,0.0,8.0,1.0,1.0,False
40.0,1.0,19.0,1.0,7210.0,5.0,0.0,55.0,1.0,1.0,True
30.0,1.0,18.0,1.0,9620.0,29.0,1.0,45.0,1.0,1.0,False
32.0,1.0,19.0,1.0,9005.0,29.0,0.0,40.0,1.0,1.0,True
19.0,1.0,18.0,1.0,9130.0,301.0,17.0,45.0,1.0,1.0,False
85.0,1.0,1.0,1.0,440.0,29.0,1.0,10.0,2.0,1.0,False
51.0,2.0,21.0,1.0,3220.0,26.0,0.0,40.0,2.0,1.0,True
61.0,1.0,21.0,1.0,2640.0,233.0,1.0,40.0,2.0,3.0,False
62.0,2.0,21.0,1.0,2205.0,29.0,1.0,70.0,1.0,1.0,True
58.0,1.0,22.0,1.0,110.0,29.0,0.0,50.0,1.0,1.0,True
65.0,1.0,21.0,2.0,5240.0,47.0,0.0,40.0,2.0,1.0,False
24.0,1.0,20.0,2.0,5400.0,29.0,0.0,38.0,2.0,1.0,False
62.0,1.0,22.0,1.0,1360.0,29.0,1.0,38.0,1.0,1.0,True
51.0,6.0,14.0,2.0,6230.0,40.0,0.0,40.0,1.0,1.0,False
46.0,1.0,16.0,2.0,4760.0,29.0,0.0,60.0,1.0,1.0,True
49.0,1.0,16.0,1.0,4220.0,29.0,1.0,16.0,1.0,1.0,False
58.0,1.0,16.0,1.0,8140.0,29.0,0.0,40.0,1.0,1.0,False
45.0,5.0,19.0,2.0,5550.0,29.0,0.0,50.0,2.0,1.0,False
58.0,1.0,24.0,1.0,2205.0,29.0,0.0,20.0,2.0,1.0,True
27.0,1.0,22.0,2.0,735.0,29.0,0.0,42.0,2.0,1.0,False
54.0,1.0,16.0,1.0,6825.0,29.0,1.0,40.0,1.0,1.0,False
23.0,1.0,18.0,2.0,3520.0,27.0,15.0,40.0,1.0,1.0,False
29.0,1.0,19.0,1.0,4055.0,29.0,0.0,20.0,2.0,1.0,False
19.0,5.0,16.0,2.0,9130.0,327.0,17.0,40.0,1.0,1.0,False
56.0,1.0,21.0,1.0,4230.0,29.0,17.0,20.0,1.0,2.0,False
43.0,2.0,13.0,2.0,7750.0,29.0,13.0,45.0,1.0,1.0,False
59.0,1.0,16.0,2.0,4965.0,29.0,0.0,32.0,2.0,1.0,False
45.0,6.0,17.0,1.0,4920.0,29.0,0.0,60.0,2.0,1.0,True
36.0,1.0,21.0,1.0,5240.0,29.0,1.0,60.0,1.0,1.0,False
25.0,1.0,16.0,2.0,6515.0,32.0,2.0,40.0,1.0,1.0,False
63.0,1.0,20.0,1.0,52.0,51.0,0.0,65.0,2.0,1.0,True
40.0,3.0,16.0,2.0,410.0,29.0,0.0,50.0,1.0,1.0,False
34.0,3.0,21.0,1.0,3700.0,29.0,0.0,40.0,2.0,1.0,False
27.0,3.0,21.0,2.0,2310.0,6.0,0.0,30.0,1.0,1.0,False
21.0,1.0,21.0,2.0,8500.0,29.0,2.0,45.0,1.0,1.0,False
17.0,1.0,14.0,2.0,4140.0,29.0,2.0,12.0,1.0,1.0,False
43.0,1.0,17.0,1.0,530.0,29.0,0.0,40.0,1.0,1.0,False
50.0,1.0,19.0,1.0,120.0,29.0,0.0,50.0,2.0,1.0,True
20.0,1.0,16.0,2.0,1310.0,29.0,2.0,40.0,1.0,1.0,False
38.0,6.0,16.0,1.0,9130.0,29.0,0.0,75.0,1.0,1.0,True
24.0,4.0,19.0,1.0,3802.0,29.0,0.0,40.0,1.0,1.0,False
69.0,6.0,21.0,1.0,5940.0,5.0,0.0,3.0,1.0,1.0,True
45.0,1.0,21.0,2.0,800.0,29.0,0.0,40.0,2.0,1.0,False
59.0,1.0,16.0,2.0,9141.0,29.0,0.0,30.0,2.0,1.0,False
35.0,1.0,22.0,1.0,3258.0,29.0,0.0,35.0,2.0,1.0,True
70.0,1.0,16.0,1.0,9121.0,22.0,15.0,40.0,1.0,2.0,True
32.0,1.0,14.0,1.0,4020.0,29.0,0.0,32.0,1.0,1.0,False
35.0,2.0,21.0,1.0,3255.0,29.0,1.0,40.0,1.0,1.0,False
51.0,1.0,1.0,1.0,8225.0,29.0,1.0,40.0,2.0,2.0,False
61.0,1.0,16.0,1.0,5610.0,217.0,0.0,30.0,2.0,3.0,False
57.0,1.0,19.0,1.0,4760.0,29.0,1.0,24.0,2.0,1.0,False
25.0,4.0,16.0,1.0,4020.0,29.0,0.0,40.0,1.0,2.0,False
53.0,1.0,21.0,1.0,5740.0,29.0,1.0,40.0,2.0,1.0,True
35.0,1.0,17.0,2.0,4760.0,29.0,0.0,35.0,1.0,1.0,False
34.0,2.0,21.0,2.0,2310.0,18.0,0.0,50.0,2.0,1.0,False
29.0,1.0,21.0,1.0,1430.0,20.0,1.0,40.0,1.0,1.0,True
61.0,7.0,16.0,1.0,10.0,19.0,0.0,50.0,1.0,1.0,True
62.0,2.0,16.0,2.0,4220.0,29.0,2.0,40.0,1.0,1.0,False
68.0,7.0,18.0,1.0,4220.0,29.0,0.0,30.0,1.0,1.0,True
57.0,1.0,16.0,1.0,1555.0,29.0,0.0,44.0,1.0,1.0,False
47.0,2.0,20.0,1.0,3500.0,29.0,1.0,50.0,1.0,1.0,True
17.0,1.0,14.0,2.0,9645.0,6.0,2.0,8.0,1.0,1.0,False
54.0,4.0,16.0,1.0,8990.0,29.0,1.0,40.0,2.0,1.0,False
47.0,1.0,17.0,1.0,6330.0,29.0,1.0,40.0,1.0,1.0,False
53.0,5.0,16.0,2.0,4020.0,29.0,13.0,21.0,2.0,1.0,False
47.0,2.0,21.0,2.0,650.0,29.0,0.0,40.0,1.0,1.0,True
21.0,1.0,20.0,2.0,4720.0,29.0,0.0,30.0,2.0,1.0,False
35.0,1.0,19.0,2.0,2310.0,47.0,2.0,40.0,2.0,2.0,False
52.0,1.0,21.0,1.0,7700.0,29.0,1.0,40.0,1.0,1.0,True
57.0,1.0,16.0,1.0,4760.0,29.0,0.0,28.0,2.0,1.0,False
31.0,1.0,20.0,1.0,2100.0,21.0,0.0,40.0,2.0,1.0,False
49.0,6.0,16.0,1.0,51.0,231.0,0.0,30.0,1.0,3.0,False
41.0,1.0,21.0,1.0,3421.0,29.0,1.0,40.0,2.0,1.0,False
51.0,1.0,19.0,2.0,4850.0,1.0,2.0,25.0,1.0,1.0,True
63.0,3.0,13.0,2.0,2545.0,29.0,12.0,32.0,1.0,1.0,True
31.0,1.0,22.0,2.0,7000.0,29.0,0.0,48.0,1.0,1.0,True
25.0,1.0,19.0,2.0,9005.0,48.0,5.0,20.0,1.0,1.0,False
62.0,1.0,21.0,1.0,4760.0,29.0,0.0,40.0,1.0,1.0,False
31.0,1.0,20.0,2.0,310.0,29.0,2.0,38.0,1.0,1.0,False
48.0,6.0,20.0,2.0,4510.0,29.0,0.0,30.0,2.0,1.0,False
55.0,1.0,20.0,1.0,7210.0,29.0,0.0,40.0,1.0,1.0,True
49.0,7.0,21.0,1.0,440.0,29.0,1.0,45.0,1.0,1.0,True
58.0,3.0,16.0,2.0,7315.0,29.0,0.0,40.0,1.0,1.0,False
62.0,2.0,21.0,1.0,5940.0,29.0,1.0,40.0,1.0,1.0,True
50.0,1.0,21.0,1.0,8740.0,29.0,0.0,47.0,2.0,1.0,False
32.0,6.0,11.0,1.0,4350.0,29.0,0.0,60.0,1.0,1.0,True
58.0,1.0,17.0,1.0,5740.0,40.0,1.0,40.0,2.0,1.0,False
18.0,3.0,14.0,2.0,4220.0,29.0,2.0,16.0,2.0,1.0,False
27.0,1.0,20.0,2.0,3603.0,12.0,13.0,40.0,2.0,1.0,False
31.0,1.0,20.0,1.0,4055.0,29.0,0.0,40.0,2.0,4.0,False
58.0,1.0,19.0,1.0,1050.0,17.0,0.0,40.0,1.0,1.0,True
68.0,1.0,16.0,2.0,4230.0,29.0,0.0,2.0,2.0,1.0,False
26.0,1.0,21.0,2.0,2810.0,17.0,12.0,50.0,1.0,1.0,False
61.0,1.0,16.0,2.0,7905.0,29.0,0.0,40.0,2.0,1.0,False
40.0,1.0,21.0,1.0,1910.0,29.0,0.0,40.0,1.0,1.0,False
80.0,1.0,16.0,1.0,800.0,29.0,1.0,24.0,2.0,1.0,False
30.0,1.0,21.0,1.0,5120.0,29.0,0.0,20.0,2.0,1.0,False
28.0,1.0,19.0,2.0,7200.0,29.0,0.0,40.0,1.0,1.0,False
26.0,1.0,16.0,2.0,6260.0,29.0,0.0,40.0,1.0,1.0,False
64.0,6.0,22.0,1.0,2360.0,20.0,1.0,24.0,2.0,4.0,False
48.0,1.0,19.0,1.0,9645.0,17.0,0.0,20.0,2.0,1.0,False
50.0,2.0,16.0,2.0,350.0,29.0,0.0,50.0,2.0,1.0,False
25.0,1.0,18.0,2.0,4110.0,29.0,0.0,30.0,2.0,2.0,False
39.0,1.0,19.0,1.0,6230.0,29.0,0.0,45.0,1.0,1.0,False
52.0,1.0,16.0,2.0,9600.0,29.0,5.0,40.0,1.0,2.0,True
56.0,2.0,21.0,2.0,2310.0,27.0,0.0,50.0,2.0,1.0,False
19.0,1.0,20.0,2.0,4700.0,29.0,2.0,25.0,2.0,1.0,False
53.0,1.0,16.0,1.0,7700.0,29.0,1.0,42.0,1.0,1.0,True
39.0,1.0,16.0,1.0,7220.0,29.0,0.0,46.0,1.0,1.0,True
63.0,6.0,21.0,1.0,2545.0,26.0,0.0,30.0,1.0,1.0,True
25.0,1.0,20.0,2.0,5400.0,29.0,2.0,25.0,2.0,2.0,False
35.0,5.0,19.0,1.0,630.0,29.0,1.0,40.0,1.0,1.0,False
40.0,1.0,18.0,2.0,3603.0,427.0,13.0,56.0,1.0,2.0,False
45.0,3.0,22.0,1.0,2310.0,20.0,1.0,40.0,2.0,1.0,True
30.0,1.0,20.0,1.0,3310.0,29.0,0.0,50.0,2.0,1.0,True
35.0,1.0,21.0,1.0,5740.0,19.0,0.0,20.0,2.0,1.0,False
45.0,4.0,13.0,2.0,3603.0,29.0,0.0,30.0,2.0,1.0,False
30.0,3.0,21.0,1.0,2310.0,29.0,1.0,48.0,1.0,1.0,False
63.0,1.0,18.0,2.0,9150.0,29.0,0.0,20.0,1.0,1.0,False
59.0,1.0,20.0,2.0,9130.0,29.0,0.0,20.0,1.0,1.0,False
34.0,1.0,19.0,2.0,1050.0,29.0,0.0,45.0,1.0,1.0,True
41.0,1.0,21.0,2.0,120.0,210.0,0.0,40.0,1.0,3.0,True
64.0,2.0,22.0,1.0,2205.0,20.0,0.0,40.0,1.0,1.0,True
71.0,1.0,16.0,2.0,3647.0,29.0,5.0,12.0,2.0,1.0,False
70.0,2.0,22.0,2.0,2310.0,11.0,0.0,20.0,2.0,1.0,False
51.0,1.0,22.0,2.0,520.0,29.0,13.0,30.0,1.0,1.0,False
42.0,1.0,19.0,1.0,4850.0,29.0,0.0,50.0,1.0,1.0,True
29.0,1.0,22.0,1.0,1305.0,373.0,1.0,50.0,1.0,1.0,True
49.0,1.0,19.0,1.0,7330.0,26.0,0.0,40.0,1.0,1.0,True
19.0,1.0,15.0,2.0,7950.0,21.0,4.0,32.0,1.0,1.0,False
59.0,1.0,21.0,1.0,2330.0,49.0,1.0,36.0,2.0,1.0,False
43.0,2.0,21.0,1.0,2040.0,29.0,0.0,45.0,1.0,1.0,True
36.0,1.0,19.0,1.0,6200.0,29.0,0.0,60.0,1.0,1.0,False
35.0,4.0,22.0,1.0,2205.0,8.0,1.0,50.0,2.0,1.0,True
67.0,1.0,16.0,1.0,9720.0,46.0,0.0,40.0,1.0,1.0,False
23.0,1.0,1.0,1.0,5860.0,29.0,15.0,25.0,1.0,2.0,False
50.0,4.0,19.0,1.0,5860.0,29.0,0.0,40.0,2.0,1.0,False
21.0,1.0,16.0,2.0,5400.0,29.0,0.0,40.0,2.0,1.0,False
37.0,1.0,21.0,2.0,5860.0,29.0,0.0,40.0,2.0,1.0,False
25.0,1.0,17.0,1.0,3603.0,29.0,0.0,50.0,1.0,1.0,False
63.0,3.0,18.0,1.0,810.0,29.0,0.0,38.0,1.0,1.0,False
53.0,1.0,22.0,1.0,2360.0,29.0,1.0,40.0,1.0,1.0,False
57.0,1.0,19.0,1.0,4920.0,29.0,0.0,50.0,2.0,1.0,True
70.0,1.0,16.0,1.0,220.0,29.0,0.0,50.0,1.0,1.0,True
57.0,6.0,16.0,1.0,6260.0,29.0,1.0,30.0,1.0,1.0,False
38.0,1.0,16.0,2.0,5240.0,29.0,0.0,30.0,2.0,2.0,False
28.0,4.0,16.0,2.0,3602.0,39.0,0.0,45.0,2.0,1.0,False
63.0,7.0,21.0,1.0,10.0,29.0,0.0,25.0,1.0,1.0,True
21.0,3.0,19.0,2.0,2205.0,48.0,17.0,10.0,2.0,1.0,False
24.0,1.0,19.0,1.0,4720.0,34.0,0.0,20.0,2.0,2.0,False
57.0,4.0,21.0,1.0,3255.0,29.0,0.0,40.0,2.0,1.0,True
61.0,6.0,21.0,2.0,205.0,40.0,0.0,70.0,1.0,1.0,True
24.0,1.0,17.0,2.0,4020.0,29.0,13.0,45.0,1.0,1.0,False
26.0,1.0,16.0,1.0,910.0,29.0,1.0,42.0,2.0,1.0,False
37.0,1.0,20.0,1.0,3401.0,29.0,1.0,42.0,1.0,1.0,False
24.0,3.0,21.0,2.0,2310.0,29.0,0.0,60.0,2.0,1.0,False
58.0,1.0,21.0,1.0,440.0,40.0,0.0,55.0,1.0,1.0,True
24.0,1.0,22.0,1.0,800.0,29.0,1.0,45.0,2.0,1.0,True
46.0,1.0,17.0,2.0,4220.0,40.0,0.0,37.0,2.0,1.0,False
65.0,7.0,21.0,2.0,205.0,29.0,0.0,50.0,2.0,1.0,True
59.0,1.0,21.0,2.0,5240.0,29.0,0.0,70.0,1.0,1.0,True
20.0,1.0,15.0,2.0,9645.0,29.0,7.0,30.0,1.0,1.0,False
24.0,1.0,16.0,2.0,7210.0,29.0,7.0,40.0,1.0,1.0,False
47.0,1.0,22.0,1.0,4920.0,29.0,2.0,50.0,1.0,1.0,True
32.0,1.0,19.0,2.0,7340.0,29.0,0.0,40.0,1.0,1.0,False
40.0,1.0,21.0,2.0,410.0,29.0,0.0,56.0,2.0,1.0,False
51.0,3.0,21.0,2.0,3870.0,29.0,0.0,42.0,1.0,1.0,True
34.0,1.0,16.0,2.0,7750.0,56.0,13.0,40.0,1.0,1.0,False
26.0,1.0,14.0,2.0,6260.0,29.0,16.0,25.0,1.0,1.0,False
51.0,1.0,18.0,1.0,910.0,29.0,1.0,40.0,2.0,1.0,False
33.0,1.0,18.0,1.0,7700.0,29.0,1.0,40.0,1.0,1.0,False
27.0,1.0,16.0,2.0,5240.0,29.0,13.0,38.0,2.0,1.0,False
34.0,1.0,21.0,1.0,2840.0,29.0,1.0,40.0,2.0,1.0,True
53.0,6.0,16.0,1.0,4600.0,29.0,1.0,5.0,2.0,1.0,False
39.0,2.0,21.0,1.0,3330.0,247.0,1.0,30.0,2.0,3.0,True
52.0,1.0,16.0,1.0,4720.0,29.0,0.0,23.0,2.0,1.0,False
26.0,7.0,16.0,2.0,6260.0,29.0,2.0,10.0,1.0,1.0,False
38.0,1.0,20.0,1.0,4700.0,362.0,1.0,40.0,1.0,1.0,True
49.0,1.0,16.0,1.0,6520.0,29.0,1.0,40.0,1.0,1.0,True
30.0,1.0,21.0,1.0,3255.0,29.0,1.0,40.0,2.0,1.0,True
64.0,1.0,16.0,1.0,5740.0,39.0,1.0,40.0,2.0,2.0,False
51.0,7.0,21.0,1.0,230.0,29.0,0.0,60.0,2.0,1.0,True
65.0,3.0,19.0,1.0,1240.0,4.0,0.0,40.0,2.0,1.0,False
58.0,1.0,19.0,1.0,120.0,29.0,0.0,40.0,2.0,1.0,True
28.0,1.0,16.0,2.0,4700.0,29.0,7.0,20.0,2.0,1.0,False
37.0,1.0,18.0,2.0,4040.0,37.0,13.0,36.0,2.0,1.0,False
17.0,1.0,14.0,2.0,4150.0,29.0,4.0,25.0,2.0,1.0,False
56.0,2.0,18.0,1.0,7220.0,17.0,0.0,45.0,1.0,1.0,True
27.0,1.0,21.0,1.0,705.0,6.0,1.0,50.0,2.0,1.0,True
70.0,1.0,15.0,1.0,4720.0,29.0,1.0,40.0,2.0,1.0,True
20.0,4.0,19.0,2.0,6050.0,9.0,0.0,17.0,1.0,1.0,False
22.0,1.0,21.0,2.0,3255.0,29.0,13.0,40.0,2.0,1.0,False
55.0,1.0,17.0,1.0,520.0,48.0,1.0,7.0,2.0,1.0,False
72.0,2.0,21.0,1.0,2040.0,17.0,0.0,9.0,1.0,2.0,True
44.0,6.0,21.0,1.0,440.0,29.0,0.0,10.0,2.0,1.0,False
50.0,1.0,16.0,1.0,8140.0,6.0,1.0,40.0,1.0,1.0,False
48.0,1.0,16.0,1.0,4020.0,206.0,1.0,40.0,1.0,3.0,False
41.0,6.0,22.0,1.0,5740.0,12.0,0.0,30.0,1.0,1.0,True
30.0,1.0,21.0,1.0,1006.0,29.0,0.0,45.0,1.0,1.0,True
32.0,8.0,16.0,2.0,4950.0,29.0,0.0,60.0,2.0,1.0,False
28.0,1.0,21.0,2.0,3255.0,17.0,0.0,40.0,2.0,1.0,False
42.0,2.0,21.0,1.0,2545.0,29.0,1.0,25.0,2.0,1.0,False
36.0,3.0,19.0,1.0,3870.0,29.0,0.0,40.0,1.0,1.0,False
59.0,1.0,20.0,1.0,440.0,29.0,0.0,40.0,1.0,1.0,True
40.0,7.0,21.0,1.0,735.0,29.0,1.0,30.0,2.0,1.0,True
43.0,2.0,21.0,2.0,440.0,29.0,0.0,40.0,2.0,1.0,False
32.0,1.0,16.0,1.0,4810.0,29.0,9.0,50.0,1.0,1.0,True
29.0,1.0,16.0,1.0,9640.0,29.0,9.0,40.0,1.0,1.0,False
42.0,1.0,20.0,1.0,7300.0,29.0,1.0,50.0,1.0,1.0,True
34.0,2.0,22.0,2.0,2205.0,207.0,0.0,46.0,2.0,3.0,False
49.0,1.0,21.0,2.0,5740.0,29.0,0.0,40.0,2.0,1.0,False
35.0,1.0,16.0,2.0,6250.0,17.0,0.0,40.0,1.0,1.0,False
45.0,1.0,22.0,1.0,300.0,104.0,1.0,50.0,1.0,1.0,False
49.0,1.0,21.0,2.0,910.0,29.0,2.0,40.0,1.0,1.0,False
57.0,7.0,22.0,1.0,4760.0,29.0,0.0,55.0,1.0,1.0,True
69.0,1.0,22.0,1.0,51.0,26.0,0.0,55.0,1.0,1.0,True
31.0,1.0,21.0,1.0,3421.0,39.0,1.0,40.0,2.0,1.0,False
18.0,1.0,18.0,2.0,4760.0,5.0,17.0,20.0,1.0,1.0,False
21.0,1.0,16.0,2.0,9645.0,29.0,2.0,1.0,2.0,1.0,False
22.0,1.0,16.0,2.0,4020.0,29.0,2.0,40.0,1.0,1.0,False
38.0,1.0,21.0,1.0,1006.0,17.0,1.0,45.0,1.0,1.0,True
31.0,1.0,16.0,2.0,7200.0,29.0,13.0,84.0,1.0,1.0,True
49.0,4.0,1.0,1.0,2015.0,17.0,0.0,40.0,2.0,1.0,False
40.0,6.0,21.0,1.0,205.0,29.0,0.0,60.0,1.0,1.0,False
29.0,1.0,19.0,1.0,5240.0,29.0,0.0,40.0,2.0,1.0,False
33.0,1.0,16.0,2.0,4820.0,29.0,2.0,40.0,1.0,1.0,False
39.0,1.0,16.0,2.0,9620.0,29.0,0.0,40.0,1.0,1.0,True
23.0,1.0,14.0,2.0,3601.0,29.0,13.0,15.0,1.0,1.0,False
44.0,6.0,12.0,2.0,4950.0,48.0,0.0,6.0,2.0,1.0,False
31.0,1.0,16.0,2.0,8740.0,28.0,17.0,40.0,2.0,1.0,False
59.0,2.0,16.0,1.0,4220.0,29.0,0.0,42.0,1.0,1.0,False
19.0,1.0,16.0,1.0,4230.0,29.0,9.0,32.0,2.0,1.0,False
50.0,1.0,16.0,1.0,4850.0,6.0,0.0,40.0,2.0,1.0,True
40.0,1.0,20.0,1.0,9130.0,48.0,0.0,40.0,1.0,1.0,False
76.0,1.0,19.0,1.0,6230.0,29.0,0.0,16.0,1.0,1.0,False
48.0,1.0,21.0,1.0,910.0,29.0,1.0,44.0,1.0,1.0,True
61.0,1.0,16.0,1.0,7150.0,5.0,1.0,40.0,1.0,1.0,False
47.0,1.0,20.0,1.0,4850.0,31.0,0.0,60.0,1.0,1.0,True
28.0,3.0,21.0,1.0,2310.0,29.0,0.0,40.0,2.0,1.0,False
24.0,1.0,21.0,2.0,800.0,29.0,12.0,48.0,1.0,1.0,True
33.0,1.0,18.0,1.0,3255.0,29.0,1.0,40.0,2.0,1.0,False
23.0,1.0,16.0,2.0,5240.0,29.0,2.0,32.0,2.0,1.0,False
