AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
59.0,1.0,16.0,2.0,3515.0,47.0,0.0,40.0,2.0,2.0,False
64.0,1.0,20.0,2.0,4220.0,13.0,0.0,25.0,2.0,1.0,False
27.0,1.0,19.0,1.0,4510.0,45.0,0.0,35.0,2.0,5.0,False
61.0,1.0,16.0,2.0,4710.0,47.0,0.0,40.0,1.0,1.0,False
52.0,2.0,24.0,1.0,2040.0,18.0,1.0,45.0,1.0,1.0,True
65.0,3.0,22.0,1.0,2310.0,48.0,0.0,1.0,2.0,1.0,False
59.0,6.0,18.0,2.0,7420.0,1.0,0.0,20.0,1.0,1.0,False
53.0,4.0,16.0,2.0,9150.0,47.0,0.0,40.0,1.0,1.0,False
44.0,1.0,19.0,1.0,8740.0,47.0,0.0,40.0,1.0,1.0,False
20.0,1.0,16.0,2.0,8990.0,1.0,0.0,35.0,2.0,1.0,False
34.0,1.0,20.0,1.0,3255.0,47.0,0.0,24.0,2.0,5.0,False
49.0,1.0,18.0,2.0,9620.0,47.0,0.0,48.0,1.0,2.0,False
19.0,1.0,16.0,2.0,5240.0,37.0,0.0,20.0,2.0,5.0,False
65.0,1.0,20.0,2.0,5120.0,17.0,0.0,45.0,2.0,1.0,True
20.0,1.0,18.0,2.0,8990.0,47.0,17.0,24.0,1.0,5.0,False
22.0,1.0,17.0,1.0,7130.0,47.0,1.0,40.0,1.0,1.0,False
64.0,1.0,17.0,2.0,3930.0,54.0,0.0,45.0,1.0,1.0,False
21.0,1.0,16.0,1.0,9645.0,47.0,7.0,40.0,2.0,1.0,False
35.0,1.0,21.0,1.0,800.0,47.0,1.0,40.0,2.0,1.0,False
63.0,1.0,21.0,2.0,9030.0,35.0,0.0,65.0,1.0,1.0,True
56.0,6.0,20.0,1.0,440.0,39.0,1.0,50.0,1.0,1.0,False
43.0,1.0,18.0,1.0,7150.0,47.0,1.0,40.0,1.0,1.0,True
62.0,4.0,24.0,1.0,230.0,51.0,0.0,38.0,2.0,1.0,True
33.0,7.0,21.0,1.0,10.0,39.0,0.0,12.0,2.0,1.0,False
39.0,2.0,21.0,1.0,5120.0,39.0,0.0,40.0,1.0,1.0,True
50.0,2.0,20.0,1.0,3255.0,22.0,4.0,40.0,2.0,1.0,False
34.0,1.0,21.0,1.0,4760.0,6.0,0.0,40.0,2.0,1.0,False
30.0,1.0,16.0,1.0,5000.0,47.0,0.0,40.0,1.0,1.0,True
31.0,1.0,16.0,1.0,9005.0,47.0,1.0,40.0,1.0,1.0,False
59.0,1.0,20.0,2.0,4700.0,47.0,0.0,40.0,2.0,1.0,False
24.0,1.0,21.0,2.0,800.0,6.0,0.0,30.0,2.0,1.0,False
58.0,1.0,17.0,1.0,7750.0,47.0,1.0,40.0,2.0,1.0,False
28.0,1.0,16.0,1.0,1108.0,47.0,1.0,40.0,1.0,5.0,False
56.0,1.0,19.0,2.0,5240.0,47.0,0.0,40.0,2.0,1.0,False
59.0,1.0,21.0,1.0,700.0,12.0,0.0,50.0,2.0,1.0,True
45.0,4.0,18.0,2.0,1240.0,1.0,0.0,40.0,2.0,1.0,False
62.0,4.0,20.0,1.0,2545.0,54.0,0.0,37.0,2.0,1.0,False
57.0,1.0,16.0,2.0,7640.0,25.0,0.0,25.0,1.0,1.0,False
31.0,1.0,21.0,1.0,4850.0,47.0,1.0,50.0,1.0,1.0,True
53.0,3.0,16.0,1.0,4600.0,47.0,0.0,35.0,2.0,1.0,False
46.0,6.0,16.0,1.0,205.0,51.0,0.0,45.0,1.0,1.0,False
51.0,4.0,22.0,2.0,2002.0,47.0,0.0,38.0,2.0,1.0,False
24.0,1.0,17.0,1.0,8800.0,47.0,1.0,40.0,2.0,1.0,False
20.0,1.0,19.0,2.0,4010.0,47.0,4.0,20.0,2.0,1.0,False
54.0,1.0,21.0,1.0,120.0,5.0,0.0,45.0,1.0,1.0,True
38.0,4.0,19.0,1.0,5420.0,24.0,1.0,40.0,2.0,1.0,False
40.0,1.0,19.0,1.0,7510.0,47.0,1.0,50.0,1.0,1.0,False
30.0,1.0,16.0,2.0,9620.0,47.0,2.0,40.0,1.0,2.0,False
33.0,1.0,21.0,1.0,5400.0,12.0,0.0,32.0,2.0,1.0,False
60.0,2.0,24.0,1.0,2205.0,8.0,1.0,70.0,1.0,1.0,True
24.0,1.0,19.0,2.0,5630.0,47.0,0.0,36.0,2.0,2.0,False
62.0,1.0,23.0,1.0,3050.0,48.0,0.0,40.0,1.0,1.0,True
44.0,1.0,22.0,1.0,4820.0,34.0,0.0,44.0,1.0,1.0,True
46.0,1.0,21.0,1.0,410.0,47.0,0.0,50.0,2.0,2.0,False
62.0,7.0,21.0,1.0,350.0,47.0,0.0,50.0,1.0,1.0,True
20.0,2.0,19.0,2.0,4600.0,6.0,2.0,3.0,2.0,2.0,False
66.0,1.0,19.0,1.0,4800.0,21.0,0.0,50.0,1.0,1.0,True
54.0,1.0,16.0,2.0,440.0,37.0,0.0,50.0,1.0,1.0,False
74.0,8.0,19.0,1.0,7700.0,25.0,1.0,40.0,1.0,1.0,False
43.0,2.0,16.0,1.0,4965.0,12.0,0.0,45.0,2.0,1.0,False
52.0,1.0,21.0,1.0,3255.0,47.0,0.0,40.0,2.0,2.0,False
58.0,2.0,21.0,2.0,5740.0,28.0,0.0,40.0,2.0,2.0,True
54.0,1.0,20.0,2.0,3620.0,37.0,0.0,40.0,2.0,1.0,True
27.0,1.0,21.0,2.0,3255.0,12.0,2.0,40.0,2.0,1.0,False
29.0,3.0,21.0,1.0,3030.0,39.0,1.0,40.0,2.0,1.0,False
55.0,1.0,21.0,1.0,3310.0,47.0,0.0,32.0,2.0,1.0,True
19.0,1.0,19.0,2.0,2002.0,22.0,17.0,9.0,2.0,1.0,False
40.0,1.0,20.0,1.0,5610.0,45.0,0.0,40.0,1.0,1.0,False
41.0,1.0,19.0,1.0,5810.0,6.0,0.0,10.0,2.0,5.0,False
18.0,1.0,16.0,2.0,4110.0,13.0,2.0,10.0,2.0,2.0,False
37.0,1.0,16.0,1.0,7220.0,18.0,0.0,60.0,1.0,1.0,True
50.0,1.0,21.0,1.0,440.0,42.0,0.0,48.0,1.0,1.0,True
35.0,4.0,22.0,1.0,2001.0,18.0,1.0,38.0,2.0,1.0,True
35.0,4.0,22.0,1.0,230.0,40.0,1.0,40.0,1.0,2.0,False
33.0,1.0,20.0,2.0,4700.0,163.0,2.0,48.0,1.0,1.0,True
27.0,1.0,16.0,2.0,8990.0,47.0,16.0,40.0,1.0,1.0,False
31.0,1.0,1.0,2.0,4840.0,47.0,13.0,40.0,1.0,2.0,False
30.0,4.0,22.0,2.0,440.0,47.0,0.0,37.0,2.0,2.0,False
29.0,1.0,21.0,2.0,565.0,18.0,12.0,40.0,1.0,1.0,True
52.0,1.0,19.0,1.0,310.0,47.0,0.0,65.0,2.0,2.0,False
57.0,1.0,17.0,2.0,9130.0,47.0,0.0,40.0,1.0,1.0,True
30.0,1.0,16.0,2.0,860.0,47.0,0.0,40.0,2.0,1.0,False
68.0,1.0,19.0,2.0,5140.0,6.0,0.0,40.0,1.0,1.0,True
46.0,1.0,16.0,2.0,4850.0,39.0,0.0,40.0,1.0,1.0,False
36.0,3.0,23.0,2.0,2310.0,47.0,2.0,45.0,2.0,2.0,True
51.0,4.0,16.0,2.0,5150.0,47.0,0.0,38.0,1.0,1.0,True
22.0,1.0,19.0,2.0,910.0,48.0,0.0,20.0,1.0,1.0,False
42.0,1.0,19.0,2.0,4020.0,47.0,12.0,55.0,1.0,1.0,False
37.0,6.0,21.0,1.0,1310.0,47.0,0.0,45.0,1.0,1.0,False
39.0,2.0,21.0,1.0,2012.0,28.0,0.0,40.0,1.0,2.0,False
25.0,1.0,18.0,2.0,4720.0,8.0,2.0,35.0,1.0,1.0,False
21.0,1.0,13.0,2.0,9640.0,47.0,16.0,40.0,2.0,2.0,False
57.0,5.0,23.0,2.0,2100.0,42.0,0.0,40.0,2.0,1.0,True
40.0,1.0,17.0,2.0,9600.0,47.0,0.0,40.0,1.0,2.0,False
21.0,1.0,19.0,2.0,2723.0,47.0,2.0,6.0,1.0,1.0,False
59.0,1.0,22.0,1.0,2350.0,42.0,1.0,5.0,1.0,1.0,False
59.0,2.0,18.0,2.0,5860.0,47.0,0.0,40.0,2.0,2.0,False
23.0,1.0,19.0,2.0,5000.0,47.0,2.0,40.0,1.0,2.0,False
37.0,6.0,19.0,1.0,2910.0,47.0,0.0,12.0,2.0,1.0,False
40.0,1.0,16.0,1.0,4220.0,303.0,1.0,40.0,2.0,1.0,False
21.0,4.0,16.0,2.0,5260.0,47.0,15.0,13.0,1.0,1.0,False
35.0,1.0,22.0,2.0,4760.0,47.0,2.0,20.0,2.0,1.0,False
42.0,1.0,21.0,2.0,5240.0,47.0,0.0,55.0,2.0,1.0,True
22.0,1.0,16.0,2.0,4030.0,47.0,7.0,20.0,2.0,1.0,False
53.0,5.0,21.0,1.0,440.0,47.0,0.0,40.0,1.0,1.0,True
58.0,1.0,18.0,1.0,5740.0,47.0,1.0,36.0,2.0,1.0,False
50.0,1.0,18.0,1.0,4020.0,12.0,0.0,45.0,1.0,1.0,False
35.0,1.0,16.0,1.0,4850.0,47.0,10.0,40.0,1.0,1.0,False
34.0,1.0,20.0,1.0,300.0,36.0,0.0,40.0,1.0,1.0,True
21.0,2.0,19.0,2.0,2040.0,47.0,2.0,45.0,1.0,1.0,False
23.0,1.0,20.0,2.0,3930.0,47.0,2.0,28.0,1.0,2.0,False
49.0,1.0,16.0,2.0,9645.0,47.0,0.0,40.0,1.0,2.0,False
37.0,5.0,19.0,2.0,7340.0,8.0,0.0,40.0,1.0,1.0,True
53.0,1.0,21.0,1.0,440.0,6.0,1.0,40.0,2.0,1.0,True
64.0,1.0,21.0,1.0,5140.0,12.0,0.0,50.0,2.0,1.0,True
33.0,1.0,16.0,1.0,5400.0,39.0,0.0,40.0,2.0,1.0,False
28.0,6.0,13.0,2.0,4230.0,303.0,0.0,40.0,2.0,1.0,False
63.0,1.0,21.0,1.0,4760.0,47.0,1.0,4.0,2.0,1.0,False
53.0,1.0,20.0,2.0,3255.0,18.0,0.0,36.0,2.0,1.0,True
58.0,5.0,17.0,1.0,5550.0,47.0,0.0,50.0,1.0,1.0,False
43.0,1.0,21.0,1.0,9030.0,19.0,0.0,40.0,1.0,1.0,True
23.0,1.0,21.0,2.0,4760.0,47.0,2.0,20.0,2.0,1.0,False
37.0,6.0,16.0,1.0,6260.0,47.0,0.0,60.0,1.0,1.0,False
34.0,1.0,20.0,1.0,1021.0,163.0,0.0,50.0,2.0,1.0,True
45.0,1.0,21.0,1.0,10.0,47.0,0.0,80.0,1.0,1.0,False
32.0,2.0,22.0,1.0,2310.0,47.0,1.0,40.0,2.0,1.0,False
56.0,1.0,21.0,2.0,1555.0,47.0,2.0,45.0,1.0,1.0,False
21.0,1.0,16.0,2.0,8040.0,47.0,0.0,40.0,1.0,2.0,False
57.0,1.0,21.0,2.0,4760.0,301.0,15.0,50.0,2.0,1.0,False
48.0,6.0,21.0,1.0,3630.0,51.0,0.0,20.0,2.0,1.0,False
24.0,1.0,21.0,2.0,2905.0,4.0,13.0,30.0,1.0,5.0,False
57.0,1.0,16.0,1.0,4760.0,47.0,0.0,15.0,1.0,1.0,False
20.0,1.0,16.0,2.0,4030.0,47.0,2.0,15.0,1.0,1.0,False
47.0,1.0,20.0,1.0,4700.0,240.0,0.0,55.0,1.0,1.0,True
33.0,2.0,22.0,1.0,2040.0,47.0,0.0,50.0,1.0,1.0,True
35.0,1.0,16.0,2.0,4020.0,47.0,2.0,40.0,1.0,1.0,False
22.0,1.0,19.0,2.0,4110.0,47.0,2.0,40.0,1.0,1.0,False
49.0,1.0,22.0,1.0,4760.0,17.0,1.0,15.0,2.0,2.0,True
28.0,1.0,16.0,1.0,2360.0,215.0,0.0,40.0,1.0,1.0,False
46.0,1.0,16.0,2.0,4150.0,233.0,0.0,20.0,2.0,3.0,False
23.0,1.0,16.0,1.0,7210.0,32.0,0.0,65.0,1.0,1.0,False
66.0,4.0,20.0,1.0,2011.0,45.0,1.0,40.0,2.0,2.0,False
57.0,1.0,24.0,1.0,2205.0,421.0,0.0,40.0,1.0,5.0,True
57.0,1.0,16.0,1.0,310.0,54.0,1.0,40.0,1.0,1.0,False
37.0,1.0,21.0,1.0,845.0,18.0,0.0,55.0,1.0,1.0,True
30.0,1.0,21.0,2.0,6200.0,47.0,0.0,40.0,1.0,1.0,False
