AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
57.0,1.0,19.0,1.0,5120.0,25.0,0.0,40.0,2.0,1.0,False
64.0,5.0,18.0,1.0,5540.0,50.0,0.0,40.0,1.0,1.0,True
66.0,3.0,22.0,1.0,2320.0,50.0,0.0,50.0,2.0,1.0,True
54.0,1.0,19.0,1.0,2004.0,50.0,0.0,50.0,1.0,1.0,False
17.0,1.0,14.0,2.0,5860.0,50.0,2.0,20.0,2.0,1.0,False
27.0,2.0,21.0,1.0,420.0,50.0,0.0,40.0,2.0,1.0,False
62.0,6.0,12.0,1.0,3602.0,50.0,1.0,99.0,2.0,1.0,False
38.0,3.0,22.0,2.0,2310.0,50.0,0.0,55.0,2.0,1.0,True
53.0,1.0,16.0,2.0,9130.0,50.0,0.0,48.0,1.0,1.0,False
63.0,6.0,19.0,1.0,650.0,25.0,0.0,15.0,2.0,1.0,True
25.0,1.0,16.0,1.0,4000.0,6.0,0.0,40.0,1.0,1.0,False
71.0,2.0,19.0,1.0,5120.0,25.0,1.0,40.0,2.0,1.0,True
67.0,2.0,19.0,1.0,102.0,301.0,0.0,40.0,1.0,1.0,False
63.0,1.0,16.0,2.0,6355.0,9.0,0.0,30.0,1.0,1.0,True
63.0,2.0,21.0,1.0,3255.0,36.0,0.0,60.0,1.0,1.0,True
70.0,2.0,24.0,2.0,2205.0,120.0,6.0,32.0,1.0,1.0,True
32.0,6.0,16.0,1.0,6200.0,50.0,0.0,20.0,1.0,1.0,False
63.0,1.0,22.0,1.0,10.0,301.0,1.0,60.0,1.0,1.0,True
34.0,2.0,21.0,1.0,2710.0,25.0,0.0,50.0,1.0,1.0,True
34.0,1.0,21.0,1.0,1032.0,33.0,0.0,40.0,1.0,1.0,False
22.0,1.0,18.0,2.0,4030.0,50.0,2.0,10.0,1.0,1.0,False
71.0,2.0,24.0,1.0,2205.0,51.0,1.0,30.0,2.0,1.0,True
35.0,1.0,21.0,2.0,4700.0,50.0,0.0,40.0,1.0,1.0,True
30.0,1.0,16.0,2.0,9240.0,50.0,2.0,45.0,1.0,1.0,False
40.0,6.0,21.0,2.0,3270.0,25.0,13.0,40.0,2.0,1.0,False
59.0,6.0,21.0,1.0,205.0,9.0,1.0,72.0,2.0,1.0,False
55.0,1.0,21.0,2.0,5940.0,25.0,0.0,40.0,2.0,1.0,True
60.0,1.0,20.0,1.0,4710.0,50.0,0.0,55.0,1.0,1.0,True
47.0,1.0,16.0,2.0,4720.0,25.0,2.0,40.0,1.0,1.0,True
27.0,1.0,21.0,2.0,7010.0,50.0,0.0,40.0,1.0,1.0,False
64.0,2.0,22.0,1.0,3258.0,25.0,0.0,20.0,2.0,1.0,True
60.0,7.0,21.0,2.0,205.0,11.0,0.0,35.0,1.0,1.0,False
30.0,2.0,22.0,1.0,2205.0,164.0,11.0,40.0,2.0,1.0,False
17.0,1.0,16.0,2.0,4020.0,50.0,2.0,20.0,1.0,1.0,False
29.0,1.0,16.0,1.0,4020.0,33.0,0.0,44.0,1.0,1.0,False
60.0,7.0,22.0,1.0,10.0,6.0,0.0,55.0,2.0,1.0,False
35.0,7.0,19.0,2.0,205.0,50.0,0.0,40.0,1.0,1.0,False
70.0,3.0,22.0,2.0,2310.0,42.0,0.0,25.0,2.0,1.0,True
63.0,3.0,18.0,2.0,440.0,9.0,0.0,39.0,2.0,1.0,False
42.0,2.0,22.0,1.0,2014.0,55.0,0.0,27.0,2.0,1.0,False
26.0,3.0,16.0,2.0,4220.0,50.0,15.0,40.0,1.0,1.0,False
65.0,6.0,16.0,1.0,4230.0,50.0,0.0,30.0,2.0,1.0,True
29.0,1.0,21.0,1.0,5940.0,50.0,1.0,40.0,2.0,1.0,False
72.0,1.0,18.0,1.0,2634.0,34.0,1.0,30.0,1.0,1.0,True
63.0,6.0,19.0,2.0,4510.0,50.0,0.0,32.0,2.0,1.0,False
22.0,2.0,16.0,2.0,5740.0,150.0,17.0,10.0,2.0,1.0,False
47.0,1.0,16.0,1.0,8990.0,33.0,0.0,40.0,1.0,1.0,False
55.0,6.0,16.0,1.0,440.0,50.0,0.0,70.0,1.0,1.0,True
51.0,1.0,16.0,1.0,4251.0,33.0,1.0,40.0,1.0,1.0,True
66.0,3.0,16.0,1.0,8620.0,50.0,1.0,40.0,1.0,1.0,False
49.0,1.0,19.0,1.0,5240.0,50.0,0.0,40.0,2.0,1.0,True
44.0,2.0,21.0,1.0,1010.0,50.0,0.0,35.0,2.0,1.0,False
30.0,1.0,12.0,2.0,9620.0,50.0,0.0,40.0,1.0,1.0,False
53.0,1.0,17.0,1.0,4220.0,50.0,1.0,40.0,2.0,1.0,False
17.0,1.0,14.0,2.0,4020.0,50.0,2.0,12.0,2.0,1.0,False
27.0,1.0,16.0,1.0,5240.0,50.0,1.0,40.0,2.0,1.0,False
29.0,1.0,21.0,1.0,1910.0,50.0,0.0,40.0,2.0,1.0,False
27.0,1.0,16.0,2.0,4720.0,72.0,13.0,40.0,1.0,1.0,False
46.0,4.0,16.0,2.0,4220.0,50.0,16.0,48.0,1.0,1.0,False
46.0,1.0,17.0,1.0,3500.0,28.0,1.0,40.0,2.0,1.0,False
59.0,1.0,16.0,1.0,7750.0,33.0,1.0,33.0,2.0,1.0,False
43.0,1.0,20.0,1.0,5330.0,50.0,0.0,40.0,2.0,1.0,False
73.0,7.0,16.0,1.0,410.0,50.0,0.0,40.0,1.0,1.0,True
63.0,6.0,22.0,1.0,1240.0,42.0,0.0,22.0,1.0,1.0,True
62.0,3.0,16.0,2.0,4220.0,9.0,2.0,5.0,1.0,1.0,False
62.0,1.0,18.0,1.0,440.0,9.0,1.0,48.0,1.0,1.0,False
18.0,1.0,16.0,2.0,9620.0,42.0,17.0,12.0,1.0,1.0,False
65.0,3.0,21.0,2.0,2320.0,36.0,0.0,55.0,1.0,1.0,True
66.0,1.0,22.0,2.0,2205.0,6.0,0.0,40.0,2.0,1.0,True
33.0,1.0,16.0,1.0,4220.0,50.0,1.0,30.0,1.0,1.0,False
44.0,1.0,20.0,2.0,5000.0,36.0,0.0,40.0,2.0,1.0,False
67.0,1.0,19.0,2.0,3500.0,50.0,0.0,59.0,2.0,1.0,False
44.0,6.0,19.0,1.0,6130.0,33.0,1.0,40.0,1.0,1.0,False
42.0,1.0,21.0,2.0,4055.0,25.0,0.0,42.0,2.0,1.0,False
58.0,1.0,18.0,1.0,3602.0,50.0,1.0,12.0,2.0,1.0,False
63.0,2.0,22.0,1.0,3255.0,10.0,0.0,40.0,2.0,1.0,True
27.0,1.0,20.0,1.0,3322.0,27.0,1.0,80.0,2.0,1.0,True
61.0,2.0,19.0,2.0,3421.0,50.0,0.0,40.0,2.0,1.0,False
56.0,7.0,22.0,1.0,440.0,36.0,1.0,50.0,2.0,1.0,False
58.0,1.0,21.0,1.0,4030.0,50.0,1.0,16.0,2.0,1.0,False
45.0,2.0,24.0,1.0,2205.0,24.0,0.0,40.0,1.0,1.0,True
63.0,7.0,22.0,1.0,350.0,34.0,1.0,60.0,1.0,1.0,True
73.0,2.0,23.0,2.0,2205.0,42.0,0.0,60.0,1.0,1.0,True
23.0,1.0,21.0,2.0,4110.0,50.0,12.0,40.0,1.0,1.0,False
51.0,2.0,22.0,1.0,350.0,25.0,0.0,45.0,2.0,1.0,False
57.0,1.0,16.0,2.0,9645.0,33.0,13.0,30.0,2.0,1.0,False
58.0,1.0,14.0,2.0,9620.0,50.0,5.0,50.0,1.0,5.0,False
68.0,2.0,21.0,2.0,3255.0,25.0,0.0,36.0,2.0,1.0,True
50.0,7.0,21.0,1.0,10.0,50.0,0.0,40.0,1.0,1.0,True
42.0,6.0,16.0,1.0,4220.0,50.0,1.0,30.0,1.0,1.0,False
54.0,7.0,16.0,1.0,5740.0,25.0,0.0,40.0,2.0,1.0,False
42.0,1.0,16.0,1.0,3602.0,50.0,0.0,30.0,2.0,1.0,False
48.0,2.0,22.0,2.0,420.0,50.0,0.0,35.0,2.0,1.0,True
39.0,6.0,19.0,2.0,2752.0,35.0,9.0,60.0,1.0,1.0,False
42.0,7.0,16.0,2.0,6230.0,50.0,15.0,35.0,1.0,1.0,False
65.0,4.0,20.0,2.0,630.0,36.0,0.0,27.0,2.0,1.0,False
30.0,1.0,19.0,2.0,4230.0,33.0,7.0,40.0,2.0,1.0,False
35.0,1.0,16.0,2.0,6442.0,50.0,0.0,40.0,1.0,1.0,False
30.0,2.0,19.0,2.0,2016.0,50.0,13.0,40.0,1.0,1.0,False
18.0,1.0,18.0,2.0,4110.0,23.0,17.0,50.0,2.0,1.0,False
39.0,2.0,22.0,1.0,420.0,50.0,0.0,38.0,2.0,1.0,True
66.0,1.0,16.0,1.0,9130.0,301.0,1.0,40.0,1.0,1.0,False
40.0,1.0,16.0,1.0,9130.0,25.0,1.0,55.0,1.0,1.0,False
30.0,2.0,16.0,1.0,6400.0,4.0,0.0,40.0,1.0,1.0,False
72.0,6.0,20.0,1.0,4810.0,50.0,1.0,50.0,1.0,1.0,True
71.0,1.0,19.0,2.0,1350.0,33.0,0.0,16.0,2.0,1.0,True
56.0,2.0,16.0,1.0,800.0,50.0,1.0,40.0,2.0,1.0,False
53.0,6.0,16.0,1.0,6230.0,50.0,1.0,50.0,1.0,1.0,False
34.0,6.0,22.0,1.0,1021.0,50.0,0.0,50.0,1.0,1.0,True
18.0,3.0,18.0,2.0,4622.0,25.0,2.0,20.0,2.0,1.0,False
55.0,1.0,10.0,2.0,3602.0,25.0,10.0,25.0,2.0,1.0,False
37.0,6.0,21.0,2.0,800.0,50.0,0.0,45.0,1.0,5.0,True
80.0,1.0,16.0,2.0,4700.0,50.0,0.0,50.0,1.0,1.0,True
68.0,1.0,16.0,1.0,4850.0,17.0,1.0,40.0,1.0,1.0,True
35.0,2.0,19.0,1.0,5900.0,50.0,0.0,40.0,1.0,1.0,False
57.0,6.0,1.0,2.0,4251.0,36.0,2.0,40.0,1.0,1.0,False
54.0,1.0,16.0,1.0,7700.0,50.0,0.0,40.0,1.0,1.0,True
59.0,7.0,16.0,1.0,5120.0,9.0,0.0,70.0,1.0,1.0,True
18.0,1.0,18.0,2.0,5740.0,9.0,17.0,8.0,2.0,1.0,False
63.0,7.0,16.0,1.0,10.0,9.0,1.0,52.0,1.0,1.0,False
59.0,1.0,22.0,1.0,2545.0,50.0,1.0,35.0,2.0,1.0,False
59.0,1.0,1.0,2.0,4030.0,25.0,0.0,40.0,2.0,1.0,False
70.0,1.0,16.0,2.0,9122.0,50.0,0.0,40.0,1.0,1.0,True
19.0,1.0,18.0,2.0,4030.0,36.0,17.0,16.0,2.0,1.0,False
61.0,7.0,21.0,2.0,440.0,25.0,0.0,60.0,1.0,1.0,True
60.0,4.0,22.0,1.0,5000.0,36.0,0.0,40.0,1.0,1.0,True
19.0,1.0,19.0,2.0,4110.0,26.0,17.0,20.0,2.0,1.0,False
54.0,2.0,16.0,1.0,4621.0,50.0,0.0,40.0,2.0,1.0,False
68.0,4.0,21.0,2.0,4965.0,33.0,0.0,40.0,1.0,1.0,True
66.0,1.0,16.0,2.0,4030.0,50.0,0.0,8.0,2.0,1.0,False
26.0,1.0,16.0,1.0,8710.0,50.0,1.0,45.0,2.0,1.0,False
48.0,2.0,16.0,2.0,630.0,6.0,13.0,42.0,2.0,1.0,True
72.0,4.0,19.0,1.0,3725.0,33.0,0.0,40.0,1.0,1.0,True
68.0,7.0,16.0,1.0,205.0,50.0,1.0,16.0,2.0,1.0,False
60.0,6.0,21.0,2.0,4230.0,50.0,0.0,30.0,2.0,1.0,False
18.0,2.0,16.0,2.0,4220.0,50.0,2.0,40.0,1.0,1.0,False
33.0,1.0,21.0,2.0,3255.0,50.0,0.0,40.0,2.0,1.0,False
60.0,1.0,20.0,1.0,2145.0,50.0,1.0,32.0,2.0,1.0,False
26.0,1.0,19.0,2.0,4810.0,55.0,0.0,40.0,1.0,1.0,False
50.0,1.0,18.0,1.0,7340.0,50.0,1.0,52.0,1.0,1.0,False
71.0,6.0,17.0,1.0,6305.0,50.0,0.0,8.0,1.0,1.0,True
21.0,1.0,16.0,2.0,4110.0,36.0,17.0,17.0,1.0,1.0,False
63.0,5.0,18.0,2.0,5940.0,25.0,0.0,40.0,2.0,1.0,True
51.0,6.0,17.0,1.0,410.0,50.0,0.0,50.0,1.0,1.0,True
35.0,3.0,22.0,1.0,2320.0,34.0,1.0,40.0,2.0,1.0,True
22.0,1.0,19.0,2.0,1108.0,33.0,17.0,43.0,1.0,1.0,False
49.0,3.0,18.0,2.0,5120.0,9.0,0.0,24.0,2.0,1.0,False
63.0,3.0,20.0,1.0,2545.0,33.0,1.0,30.0,2.0,1.0,False
55.0,7.0,18.0,1.0,5740.0,50.0,0.0,30.0,2.0,1.0,False
38.0,2.0,20.0,1.0,3255.0,50.0,0.0,30.0,2.0,1.0,False
43.0,1.0,21.0,2.0,2145.0,23.0,0.0,40.0,2.0,1.0,True
41.0,1.0,19.0,1.0,310.0,25.0,1.0,50.0,1.0,1.0,False
38.0,3.0,12.0,2.0,8740.0,36.0,16.0,18.0,2.0,5.0,False
32.0,1.0,14.0,2.0,9645.0,50.0,16.0,40.0,1.0,1.0,False
66.0,6.0,16.0,2.0,6230.0,50.0,0.0,60.0,1.0,1.0,True
56.0,1.0,16.0,2.0,6130.0,50.0,0.0,65.0,1.0,1.0,False
19.0,1.0,16.0,2.0,6130.0,33.0,2.0,50.0,1.0,1.0,False
30.0,2.0,21.0,2.0,420.0,50.0,13.0,40.0,2.0,1.0,False
37.0,3.0,22.0,1.0,2310.0,50.0,0.0,40.0,1.0,1.0,False
43.0,1.0,21.0,1.0,1360.0,42.0,0.0,40.0,2.0,3.0,True
44.0,3.0,21.0,1.0,2320.0,29.0,0.0,30.0,2.0,1.0,False
55.0,2.0,20.0,1.0,3401.0,110.0,0.0,40.0,1.0,1.0,False
23.0,6.0,16.0,2.0,6260.0,36.0,2.0,2.0,1.0,1.0,False
37.0,1.0,16.0,1.0,8990.0,50.0,1.0,40.0,1.0,1.0,False
32.0,2.0,21.0,2.0,1105.0,36.0,0.0,41.0,1.0,1.0,True
21.0,1.0,19.0,2.0,4622.0,50.0,17.0,99.0,1.0,1.0,False
67.0,1.0,19.0,2.0,3602.0,25.0,0.0,7.0,2.0,1.0,False
57.0,1.0,21.0,1.0,1021.0,36.0,0.0,55.0,1.0,1.0,True
34.0,1.0,21.0,1.0,1640.0,243.0,1.0,45.0,1.0,1.0,True
77.0,1.0,21.0,1.0,9640.0,50.0,0.0,18.0,2.0,1.0,False
59.0,1.0,16.0,2.0,9130.0,36.0,0.0,43.0,2.0,1.0,False
40.0,7.0,23.0,2.0,800.0,36.0,0.0,40.0,2.0,1.0,False
35.0,1.0,14.0,2.0,4760.0,50.0,13.0,30.0,2.0,1.0,False
31.0,2.0,22.0,2.0,2320.0,6.0,13.0,45.0,2.0,1.0,True
42.0,6.0,21.0,1.0,4920.0,9.0,0.0,30.0,2.0,1.0,True
62.0,6.0,21.0,1.0,205.0,25.0,0.0,55.0,1.0,1.0,False
57.0,5.0,16.0,1.0,440.0,50.0,1.0,45.0,2.0,1.0,True
50.0,1.0,22.0,1.0,2320.0,42.0,1.0,40.0,2.0,1.0,True
58.0,3.0,16.0,1.0,6200.0,50.0,1.0,50.0,1.0,1.0,True
65.0,6.0,21.0,2.0,8555.0,25.0,0.0,35.0,1.0,1.0,False
61.0,7.0,16.0,1.0,4700.0,50.0,0.0,70.0,1.0,1.0,False
51.0,2.0,23.0,1.0,3090.0,9.0,0.0,40.0,2.0,1.0,True
38.0,3.0,20.0,1.0,4220.0,33.0,0.0,15.0,2.0,1.0,False
20.0,1.0,19.0,2.0,5320.0,33.0,17.0,5.0,2.0,1.0,False
48.0,2.0,22.0,1.0,2310.0,24.0,0.0,40.0,2.0,1.0,True
60.0,6.0,21.0,1.0,6230.0,110.0,1.0,60.0,1.0,1.0,False
57.0,2.0,21.0,1.0,3255.0,36.0,1.0,32.0,2.0,1.0,True
54.0,6.0,22.0,2.0,420.0,34.0,13.0,20.0,1.0,1.0,False
46.0,4.0,16.0,2.0,4220.0,50.0,16.0,48.0,1.0,1.0,False
54.0,1.0,16.0,2.0,4600.0,50.0,0.0,40.0,2.0,1.0,False
48.0,1.0,16.0,2.0,7315.0,50.0,4.0,55.0,1.0,1.0,True
42.0,1.0,19.0,2.0,8140.0,50.0,2.0,40.0,1.0,1.0,False
48.0,5.0,21.0,2.0,1410.0,33.0,0.0,55.0,1.0,1.0,False
20.0,1.0,19.0,2.0,2722.0,34.0,17.0,20.0,2.0,1.0,False
21.0,2.0,21.0,2.0,3645.0,9.0,17.0,20.0,2.0,1.0,False
33.0,2.0,21.0,1.0,3200.0,9.0,0.0,40.0,1.0,1.0,True
47.0,6.0,20.0,1.0,6230.0,50.0,0.0,32.0,1.0,1.0,False
56.0,7.0,19.0,1.0,6050.0,50.0,0.0,80.0,1.0,1.0,False
37.0,3.0,21.0,1.0,2310.0,50.0,1.0,35.0,2.0,1.0,False
29.0,6.0,16.0,2.0,4510.0,49.0,13.0,30.0,2.0,1.0,False
67.0,7.0,21.0,1.0,5860.0,36.0,0.0,10.0,2.0,1.0,False
62.0,6.0,22.0,2.0,205.0,36.0,0.0,40.0,1.0,1.0,False
36.0,1.0,20.0,1.0,6050.0,50.0,0.0,50.0,1.0,1.0,False
24.0,1.0,16.0,2.0,3602.0,50.0,2.0,40.0,1.0,1.0,False
48.0,2.0,21.0,2.0,3255.0,50.0,0.0,55.0,2.0,1.0,True
52.0,1.0,15.0,1.0,3603.0,44.0,1.0,32.0,2.0,1.0,False
30.0,1.0,16.0,2.0,4040.0,50.0,10.0,52.0,1.0,1.0,False
81.0,1.0,19.0,2.0,4810.0,34.0,0.0,16.0,1.0,1.0,True
56.0,6.0,16.0,1.0,6260.0,39.0,0.0,40.0,1.0,1.0,True
19.0,3.0,18.0,2.0,3960.0,25.0,17.0,12.0,1.0,1.0,False
45.0,1.0,21.0,2.0,2014.0,23.0,12.0,50.0,1.0,1.0,True
35.0,1.0,16.0,2.0,4020.0,19.0,0.0,38.0,2.0,1.0,False
22.0,1.0,16.0,2.0,4760.0,36.0,2.0,37.0,2.0,1.0,False
56.0,1.0,21.0,2.0,150.0,50.0,0.0,40.0,1.0,1.0,False
63.0,6.0,22.0,1.0,726.0,36.0,0.0,20.0,2.0,1.0,False
36.0,6.0,22.0,1.0,3245.0,18.0,0.0,5.0,2.0,1.0,False
33.0,1.0,21.0,1.0,1006.0,13.0,0.0,40.0,1.0,1.0,True
63.0,1.0,16.0,2.0,4840.0,36.0,0.0,18.0,2.0,1.0,False
62.0,1.0,24.0,1.0,2205.0,207.0,0.0,56.0,1.0,3.0,True
23.0,1.0,16.0,2.0,7750.0,50.0,2.0,40.0,1.0,1.0,False
61.0,6.0,20.0,1.0,6355.0,25.0,0.0,35.0,1.0,1.0,False
39.0,4.0,22.0,1.0,2320.0,9.0,0.0,40.0,1.0,1.0,True
65.0,3.0,22.0,1.0,2320.0,6.0,0.0,55.0,1.0,1.0,True
27.0,3.0,22.0,2.0,8740.0,50.0,2.0,21.0,2.0,1.0,False
35.0,1.0,15.0,1.0,52.0,50.0,1.0,40.0,1.0,1.0,False
47.0,4.0,22.0,1.0,2330.0,25.0,0.0,40.0,2.0,1.0,True
47.0,1.0,21.0,2.0,4622.0,9.0,0.0,65.0,1.0,1.0,True
28.0,1.0,20.0,2.0,7800.0,50.0,15.0,55.0,2.0,1.0,False
58.0,1.0,17.0,1.0,4110.0,50.0,0.0,20.0,2.0,1.0,False
39.0,1.0,16.0,2.0,4750.0,12.0,13.0,55.0,1.0,1.0,False
61.0,1.0,21.0,1.0,2360.0,50.0,0.0,40.0,1.0,1.0,True
30.0,1.0,21.0,1.0,705.0,34.0,1.0,40.0,2.0,1.0,True
72.0,6.0,24.0,1.0,710.0,25.0,0.0,10.0,1.0,1.0,True
19.0,1.0,19.0,2.0,4435.0,50.0,17.0,28.0,1.0,1.0,False
67.0,2.0,19.0,1.0,5810.0,33.0,1.0,35.0,2.0,1.0,False
50.0,1.0,16.0,1.0,5000.0,36.0,0.0,65.0,2.0,1.0,False
32.0,5.0,19.0,1.0,630.0,50.0,0.0,35.0,2.0,1.0,False
47.0,1.0,19.0,1.0,4710.0,50.0,0.0,45.0,2.0,1.0,True
57.0,1.0,20.0,1.0,6040.0,50.0,0.0,40.0,1.0,1.0,True
40.0,1.0,16.0,2.0,6230.0,50.0,0.0,30.0,1.0,1.0,False
45.0,1.0,21.0,1.0,160.0,25.0,0.0,50.0,1.0,1.0,True
63.0,7.0,21.0,2.0,4230.0,50.0,0.0,4.0,2.0,1.0,False
45.0,5.0,16.0,1.0,5000.0,50.0,0.0,40.0,1.0,1.0,True
18.0,1.0,18.0,2.0,5740.0,9.0,17.0,8.0,2.0,1.0,False
56.0,3.0,22.0,1.0,2310.0,25.0,0.0,65.0,2.0,1.0,True
21.0,2.0,19.0,2.0,4640.0,12.0,17.0,40.0,2.0,5.0,False
35.0,1.0,19.0,2.0,4055.0,50.0,2.0,30.0,1.0,1.0,False
60.0,1.0,19.0,1.0,5240.0,50.0,0.0,20.0,2.0,1.0,True
62.0,1.0,19.0,1.0,5860.0,50.0,0.0,40.0,2.0,1.0,True
48.0,1.0,22.0,1.0,1065.0,50.0,0.0,48.0,1.0,1.0,True
29.0,2.0,21.0,1.0,726.0,50.0,1.0,40.0,2.0,1.0,False
46.0,1.0,19.0,1.0,5740.0,50.0,0.0,40.0,2.0,1.0,False
56.0,1.0,16.0,1.0,5240.0,25.0,1.0,38.0,2.0,1.0,False
40.0,6.0,19.0,1.0,2850.0,42.0,0.0,20.0,2.0,1.0,True
46.0,1.0,16.0,2.0,5140.0,33.0,12.0,40.0,2.0,1.0,False
70.0,1.0,20.0,1.0,4700.0,301.0,1.0,20.0,2.0,1.0,False
67.0,7.0,22.0,1.0,2910.0,25.0,1.0,30.0,1.0,1.0,False
55.0,4.0,22.0,2.0,420.0,36.0,0.0,40.0,2.0,1.0,True
30.0,1.0,19.0,1.0,9130.0,50.0,0.0,40.0,1.0,1.0,True
59.0,1.0,18.0,1.0,4700.0,50.0,1.0,60.0,1.0,1.0,True
67.0,6.0,22.0,1.0,2004.0,34.0,1.0,40.0,1.0,1.0,True
20.0,2.0,14.0,2.0,1970.0,50.0,2.0,2.0,1.0,1.0,False
62.0,1.0,16.0,1.0,4760.0,25.0,1.0,8.0,2.0,1.0,False
51.0,1.0,20.0,1.0,440.0,50.0,0.0,65.0,1.0,1.0,True
47.0,1.0,15.0,2.0,9122.0,50.0,3.0,41.0,1.0,1.0,False
64.0,1.0,20.0,1.0,5740.0,9.0,0.0,20.0,2.0,1.0,False
58.0,1.0,20.0,2.0,2545.0,12.0,0.0,37.0,2.0,1.0,False
59.0,8.0,22.0,1.0,6050.0,50.0,0.0,45.0,2.0,1.0,False
81.0,6.0,23.0,1.0,3090.0,39.0,1.0,40.0,1.0,1.0,True
44.0,1.0,16.0,1.0,6260.0,50.0,9.0,40.0,1.0,1.0,False
65.0,6.0,16.0,2.0,8030.0,44.0,0.0,40.0,1.0,1.0,False
60.0,1.0,24.0,1.0,136.0,6.0,1.0,25.0,1.0,1.0,False
33.0,1.0,16.0,1.0,4230.0,6.0,0.0,25.0,1.0,5.0,False
22.0,1.0,16.0,2.0,3500.0,33.0,12.0,25.0,2.0,1.0,False
33.0,2.0,21.0,2.0,230.0,50.0,0.0,40.0,2.0,1.0,True
39.0,1.0,19.0,1.0,8800.0,50.0,0.0,40.0,1.0,1.0,False
29.0,1.0,22.0,1.0,2310.0,36.0,1.0,40.0,2.0,1.0,True
58.0,1.0,22.0,1.0,800.0,9.0,0.0,50.0,2.0,1.0,False
35.0,1.0,16.0,1.0,7700.0,50.0,1.0,42.0,1.0,1.0,True
54.0,1.0,16.0,1.0,4720.0,50.0,1.0,17.0,1.0,1.0,False
