AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP,__index_level_0__
52.0,1.0,19.0,2.0,4710.0,6.0,0.0,40.0,2.0,1.0,True,3208
18.0,1.0,14.0,1.0,4251.0,16.0,0.0,20.0,1.0,1.0,False,6882
49.0,1.0,20.0,1.0,5120.0,16.0,1.0,40.0,2.0,1.0,False,5375
26.0,1.0,16.0,1.0,4760.0,303.0,1.0,40.0,1.0,1.0,False,1708
33.0,5.0,19.0,1.0,5820.0,16.0,1.0,40.0,2.0,1.0,False,4880
27.0,2.0,21.0,2.0,705.0,36.0,17.0,40.0,1.0,1.0,False,168
27.0,1.0,18.0,2.0,4720.0,16.0,0.0,20.0,2.0,2.0,False,6954
18.0,1.0,14.0,2.0,4020.0,16.0,2.0,20.0,1.0,1.0,False,813
59.0,4.0,21.0,1.0,2310.0,49.0,0.0,40.0,2.0,1.0,True,3595
27.0,1.0,20.0,1.0,3602.0,16.0,0.0,32.0,2.0,1.0,False,3500
33.0,1.0,22.0,2.0,2555.0,16.0,0.0,50.0,1.0,1.0,True,3996
22.0,1.0,18.0,1.0,4030.0,16.0,9.0,35.0,2.0,1.0,False,6062
69.0,6.0,21.0,1.0,205.0,16.0,0.0,66.0,1.0,1.0,True,6617
17.0,1.0,13.0,2.0,4600.0,16.0,2.0,5.0,2.0,1.0,False,7388
27.0,1.0,20.0,2.0,3401.0,6.0,0.0,40.0,1.0,1.0,False,5529
59.0,4.0,22.0,1.0,230.0,16.0,1.0,60.0,1.0,1.0,True,4013
55.0,3.0,21.0,1.0,3160.0,6.0,0.0,50.0,1.0,1.0,True,6234
35.0,1.0,18.0,1.0,4200.0,48.0,1.0,80.0,1.0,1.0,False,329
27.0,1.0,17.0,2.0,4000.0,16.0,12.0,40.0,1.0,1.0,False,2944
36.0,1.0,19.0,2.0,5400.0,6.0,16.0,25.0,2.0,1.0,False,91
66.0,1.0,16.0,1.0,750.0,16.0,0.0,30.0,1.0,1.0,True,6975
55.0,1.0,22.0,1.0,1410.0,240.0,0.0,40.0,1.0,2.0,True,3627
24.0,1.0,21.0,2.0,1450.0,217.0,0.0,40.0,1.0,2.0,True,6982
60.0,1.0,17.0,2.0,3602.0,16.0,0.0,40.0,2.0,1.0,False,1016
26.0,1.0,21.0,1.0,5120.0,53.0,0.0,40.0,2.0,1.0,False,5559
33.0,4.0,20.0,1.0,2205.0,16.0,0.0,40.0,2.0,1.0,False,8087
28.0,3.0,22.0,1.0,2435.0,36.0,1.0,25.0,2.0,1.0,False,5996
58.0,3.0,16.0,2.0,9620.0,16.0,0.0,40.0,2.0,1.0,False,464
40.0,3.0,21.0,2.0,2014.0,6.0,13.0,50.0,2.0,1.0,False,3246
41.0,1.0,16.0,2.0,9620.0,6.0,16.0,50.0,1.0,1.0,False,69
50.0,7.0,22.0,1.0,4710.0,53.0,0.0,60.0,1.0,1.0,True,2522
37.0,1.0,17.0,2.0,205.0,6.0,13.0,60.0,1.0,1.0,False,7307
17.0,3.0,13.0,2.0,3960.0,16.0,2.0,12.0,2.0,1.0,False,3022
48.0,4.0,17.0,2.0,5000.0,17.0,2.0,42.0,1.0,1.0,True,7286
22.0,1.0,19.0,2.0,6260.0,16.0,12.0,50.0,1.0,2.0,False,1845
18.0,8.0,16.0,2.0,8530.0,27.0,17.0,40.0,1.0,2.0,False,73
56.0,1.0,18.0,1.0,9645.0,32.0,1.0,40.0,1.0,1.0,True,3303
56.0,3.0,17.0,2.0,2545.0,20.0,2.0,50.0,1.0,1.0,False,4261
57.0,1.0,16.0,1.0,9030.0,30.0,1.0,50.0,1.0,1.0,True,6476
64.0,2.0,21.0,1.0,230.0,16.0,1.0,40.0,2.0,1.0,False,3740
56.0,1.0,19.0,1.0,4700.0,36.0,0.0,48.0,2.0,2.0,False,7790
42.0,1.0,22.0,1.0,1021.0,1.0,1.0,50.0,1.0,1.0,True,2051
26.0,1.0,17.0,1.0,7260.0,16.0,1.0,40.0,1.0,1.0,False,5119
47.0,1.0,18.0,1.0,310.0,48.0,0.0,50.0,1.0,1.0,True,2906
22.0,6.0,18.0,2.0,2861.0,16.0,0.0,22.0,1.0,1.0,False,3121
24.0,1.0,19.0,1.0,3050.0,49.0,1.0,20.0,2.0,1.0,False,5731
65.0,1.0,18.0,1.0,1555.0,31.0,0.0,32.0,1.0,1.0,True,5454
32.0,3.0,19.0,1.0,5521.0,16.0,1.0,50.0,2.0,1.0,False,6283
46.0,1.0,19.0,1.0,440.0,16.0,0.0,60.0,1.0,1.0,True,1210
53.0,6.0,16.0,2.0,440.0,12.0,13.0,60.0,1.0,1.0,False,5924
28.0,1.0,19.0,1.0,5120.0,16.0,0.0,50.0,2.0,1.0,False,4453
64.0,1.0,16.0,1.0,7200.0,49.0,0.0,50.0,1.0,1.0,True,2030
45.0,5.0,18.0,1.0,630.0,53.0,1.0,40.0,1.0,1.0,False,2946
40.0,1.0,21.0,1.0,5860.0,16.0,0.0,40.0,2.0,1.0,False,6486
57.0,6.0,19.0,1.0,205.0,16.0,0.0,56.0,1.0,1.0,False,1481
55.0,3.0,18.0,1.0,4220.0,49.0,0.0,40.0,1.0,1.0,False,8065
31.0,6.0,16.0,2.0,205.0,16.0,7.0,40.0,1.0,1.0,False,6164
34.0,1.0,16.0,2.0,4720.0,10.0,0.0,40.0,2.0,1.0,False,4611
39.0,7.0,19.0,1.0,205.0,16.0,0.0,60.0,1.0,1.0,False,759
45.0,1.0,21.0,1.0,110.0,30.0,1.0,45.0,1.0,1.0,True,4849
31.0,1.0,20.0,1.0,5240.0,53.0,1.0,15.0,2.0,1.0,False,2556
64.0,1.0,16.0,1.0,5240.0,53.0,1.0,36.0,2.0,1.0,False,3642
51.0,2.0,16.0,1.0,5740.0,53.0,0.0,40.0,2.0,1.0,False,2402
57.0,1.0,20.0,1.0,1410.0,6.0,1.0,40.0,1.0,1.0,True,4891
49.0,1.0,21.0,1.0,1530.0,16.0,0.0,40.0,1.0,1.0,True,7795
34.0,1.0,19.0,1.0,4700.0,41.0,1.0,40.0,1.0,1.0,False,3905
61.0,7.0,19.0,1.0,4810.0,6.0,0.0,60.0,1.0,1.0,True,599
41.0,3.0,21.0,1.0,800.0,16.0,0.0,40.0,1.0,1.0,True,5566
27.0,1.0,16.0,2.0,8800.0,303.0,0.0,40.0,1.0,1.0,False,436
48.0,1.0,17.0,1.0,8990.0,6.0,1.0,40.0,1.0,1.0,True,6303
33.0,6.0,21.0,2.0,3630.0,16.0,0.0,25.0,2.0,1.0,False,5062
52.0,1.0,19.0,1.0,4840.0,16.0,1.0,60.0,1.0,1.0,True,6966
57.0,1.0,16.0,1.0,5240.0,6.0,0.0,32.0,2.0,1.0,False,4216
50.0,8.0,21.0,1.0,310.0,16.0,0.0,35.0,2.0,1.0,False,7430
29.0,1.0,16.0,1.0,7200.0,16.0,1.0,55.0,1.0,1.0,False,4049
42.0,2.0,19.0,1.0,2545.0,49.0,0.0,30.0,2.0,1.0,False,1581
65.0,1.0,18.0,1.0,8990.0,16.0,1.0,42.0,1.0,1.0,True,5254
29.0,1.0,16.0,1.0,2170.0,25.0,0.0,50.0,2.0,1.0,False,4650
36.0,1.0,22.0,1.0,2014.0,16.0,0.0,36.0,1.0,1.0,False,4040
19.0,6.0,16.0,2.0,4600.0,16.0,2.0,14.0,2.0,1.0,False,6266
18.0,1.0,16.0,2.0,5240.0,16.0,2.0,30.0,2.0,2.0,False,4860
17.0,1.0,12.0,2.0,4055.0,16.0,2.0,1.0,1.0,1.0,False,8075
32.0,6.0,22.0,1.0,6230.0,16.0,0.0,40.0,1.0,1.0,False,1099
73.0,1.0,20.0,1.0,8030.0,38.0,0.0,32.0,1.0,1.0,False,225
64.0,1.0,16.0,2.0,7220.0,16.0,0.0,50.0,1.0,1.0,False,1994
62.0,1.0,20.0,1.0,9620.0,6.0,0.0,20.0,1.0,1.0,False,2281
62.0,1.0,19.0,1.0,7340.0,36.0,0.0,40.0,1.0,1.0,True,5224
30.0,7.0,22.0,1.0,205.0,49.0,0.0,40.0,2.0,1.0,False,6952
59.0,3.0,19.0,1.0,5740.0,301.0,0.0,37.0,2.0,1.0,False,2821
63.0,1.0,24.0,1.0,1021.0,32.0,1.0,40.0,1.0,1.0,True,4323
54.0,1.0,19.0,1.0,9645.0,6.0,1.0,32.0,2.0,1.0,False,3323
46.0,6.0,21.0,1.0,4510.0,6.0,0.0,30.0,2.0,1.0,False,5349
35.0,1.0,21.0,2.0,5120.0,16.0,0.0,40.0,2.0,1.0,False,785
18.0,1.0,16.0,2.0,4010.0,16.0,17.0,40.0,1.0,1.0,False,144
40.0,1.0,21.0,1.0,205.0,6.0,0.0,30.0,1.0,1.0,True,1049
31.0,1.0,15.0,1.0,6330.0,303.0,0.0,50.0,1.0,1.0,False,3949
68.0,1.0,19.0,1.0,5860.0,12.0,1.0,24.0,2.0,1.0,False,5277
52.0,3.0,20.0,1.0,2545.0,6.0,1.0,32.0,2.0,1.0,False,6035
73.0,7.0,20.0,1.0,6260.0,301.0,1.0,30.0,1.0,1.0,True,6099
36.0,1.0,16.0,1.0,7000.0,4.0,1.0,60.0,1.0,1.0,True,2444
55.0,1.0,20.0,1.0,5740.0,4.0,0.0,42.0,2.0,1.0,False,5520
38.0,2.0,21.0,1.0,3330.0,16.0,1.0,40.0,1.0,1.0,False,7695
38.0,1.0,9.0,1.0,440.0,303.0,0.0,50.0,1.0,1.0,False,7913
28.0,1.0,20.0,1.0,3255.0,53.0,0.0,38.0,2.0,1.0,True,3387
45.0,1.0,19.0,1.0,1530.0,38.0,1.0,45.0,1.0,1.0,True,3859
38.0,1.0,12.0,1.0,7840.0,303.0,0.0,30.0,2.0,1.0,False,7767
53.0,7.0,23.0,1.0,4920.0,301.0,1.0,60.0,1.0,1.0,True,4913
19.0,1.0,18.0,2.0,6230.0,53.0,17.0,30.0,1.0,1.0,False,193
35.0,1.0,16.0,1.0,4000.0,16.0,1.0,40.0,1.0,1.0,False,1745
38.0,1.0,19.0,1.0,6442.0,49.0,1.0,35.0,1.0,1.0,False,2331
46.0,1.0,18.0,1.0,4700.0,35.0,0.0,45.0,1.0,1.0,True,739
41.0,2.0,20.0,2.0,5330.0,30.0,0.0,40.0,1.0,1.0,False,1563
74.0,6.0,23.0,2.0,2100.0,27.0,0.0,20.0,1.0,1.0,True,7351
33.0,2.0,21.0,1.0,340.0,16.0,1.0,60.0,2.0,1.0,False,4951
43.0,1.0,21.0,1.0,800.0,6.0,0.0,32.0,2.0,1.0,False,2196
78.0,6.0,16.0,2.0,3602.0,32.0,0.0,99.0,2.0,1.0,False,4378
34.0,7.0,19.0,1.0,440.0,16.0,1.0,50.0,1.0,1.0,False,6382
34.0,1.0,16.0,2.0,5240.0,16.0,2.0,32.0,1.0,1.0,False,2198
26.0,1.0,21.0,2.0,4521.0,6.0,2.0,30.0,2.0,1.0,False,4111
58.0,1.0,20.0,2.0,800.0,47.0,0.0,40.0,2.0,1.0,False,2007
50.0,1.0,19.0,2.0,4840.0,8.0,0.0,60.0,1.0,1.0,True,2651
65.0,1.0,16.0,1.0,5810.0,16.0,0.0,40.0,2.0,1.0,True,4683
60.0,1.0,16.0,1.0,7340.0,16.0,0.0,50.0,1.0,1.0,True,6094
27.0,1.0,18.0,1.0,8650.0,12.0,0.0,43.0,1.0,1.0,True,7320
55.0,1.0,16.0,1.0,6050.0,51.0,1.0,90.0,1.0,1.0,False,7761
37.0,1.0,20.0,1.0,3640.0,16.0,1.0,25.0,2.0,1.0,False,780
29.0,2.0,24.0,1.0,2840.0,26.0,1.0,40.0,2.0,1.0,False,6654
50.0,4.0,16.0,1.0,7700.0,6.0,0.0,40.0,1.0,1.0,True,3075
45.0,6.0,24.0,1.0,205.0,6.0,0.0,50.0,1.0,1.0,False,1323
21.0,4.0,19.0,2.0,2350.0,8.0,12.0,10.0,2.0,1.0,False,5257
49.0,2.0,21.0,1.0,3150.0,6.0,1.0,40.0,1.0,1.0,True,1385
18.0,2.0,19.0,2.0,4600.0,16.0,17.0,6.0,2.0,1.0,False,93
33.0,1.0,16.0,1.0,6305.0,16.0,1.0,40.0,1.0,1.0,True,3521
37.0,1.0,21.0,1.0,110.0,32.0,0.0,40.0,1.0,1.0,True,1468
51.0,1.0,19.0,1.0,440.0,49.0,0.0,40.0,2.0,1.0,False,5555
29.0,1.0,21.0,1.0,1105.0,49.0,0.0,40.0,1.0,1.0,True,4696
42.0,1.0,21.0,1.0,4850.0,16.0,0.0,45.0,1.0,1.0,True,1183
51.0,1.0,21.0,1.0,1530.0,29.0,1.0,50.0,1.0,1.0,True,3436
42.0,1.0,17.0,1.0,7800.0,16.0,1.0,32.0,2.0,1.0,False,6704
45.0,1.0,19.0,1.0,9415.0,49.0,1.0,40.0,2.0,1.0,False,5832
36.0,1.0,17.0,1.0,6050.0,41.0,1.0,60.0,1.0,2.0,False,5911
52.0,4.0,21.0,1.0,10.0,53.0,1.0,60.0,2.0,1.0,False,3056
65.0,1.0,21.0,1.0,1360.0,37.0,0.0,11.0,1.0,1.0,True,4157
17.0,1.0,14.0,2.0,4110.0,1.0,2.0,12.0,2.0,1.0,False,4477
40.0,1.0,16.0,2.0,6050.0,16.0,2.0,40.0,1.0,1.0,False,3868
17.0,1.0,14.0,2.0,3960.0,16.0,2.0,24.0,2.0,1.0,False,3428
58.0,1.0,19.0,2.0,110.0,16.0,0.0,44.0,1.0,1.0,True,1854
63.0,3.0,18.0,1.0,7000.0,6.0,1.0,40.0,1.0,1.0,True,6134
67.0,6.0,24.0,1.0,2100.0,16.0,0.0,50.0,1.0,1.0,True,6835
44.0,1.0,10.0,1.0,9640.0,303.0,1.0,40.0,2.0,1.0,False,2513
53.0,5.0,18.0,2.0,6050.0,16.0,0.0,40.0,1.0,2.0,True,5898
59.0,1.0,9.0,2.0,6050.0,303.0,0.0,80.0,1.0,1.0,False,3052
28.0,1.0,24.0,1.0,3160.0,16.0,1.0,40.0,1.0,1.0,True,701
57.0,6.0,19.0,2.0,410.0,8.0,0.0,30.0,2.0,1.0,False,6526
71.0,6.0,16.0,1.0,4510.0,16.0,1.0,24.0,2.0,1.0,False,6570
66.0,1.0,21.0,1.0,4930.0,27.0,1.0,40.0,1.0,1.0,True,5552
25.0,2.0,16.0,2.0,420.0,41.0,2.0,37.0,2.0,1.0,False,571
71.0,3.0,16.0,1.0,220.0,16.0,0.0,40.0,1.0,1.0,True,3885
24.0,1.0,16.0,2.0,5400.0,16.0,4.0,24.0,2.0,1.0,False,4787
23.0,1.0,21.0,1.0,1021.0,53.0,1.0,40.0,1.0,1.0,True,4890
55.0,1.0,19.0,1.0,4200.0,39.0,0.0,40.0,1.0,1.0,True,8020
34.0,1.0,17.0,2.0,4760.0,16.0,4.0,40.0,1.0,1.0,False,3541
63.0,1.0,18.0,1.0,440.0,215.0,0.0,40.0,1.0,1.0,True,8003
63.0,6.0,21.0,1.0,710.0,53.0,1.0,40.0,1.0,1.0,True,954
63.0,2.0,20.0,1.0,3255.0,4.0,1.0,40.0,1.0,1.0,True,7528
28.0,1.0,19.0,2.0,6260.0,16.0,0.0,45.0,1.0,1.0,True,1262
34.0,1.0,18.0,1.0,8140.0,16.0,0.0,50.0,1.0,1.0,False,7102
67.0,1.0,21.0,1.0,9130.0,32.0,0.0,50.0,1.0,1.0,True,4187
27.0,1.0,19.0,2.0,4020.0,41.0,2.0,25.0,1.0,1.0,False,1042
19.0,1.0,16.0,2.0,6050.0,16.0,2.0,24.0,1.0,1.0,False,2813
20.0,1.0,18.0,2.0,3603.0,6.0,2.0,45.0,2.0,1.0,False,3080
36.0,1.0,17.0,1.0,8800.0,303.0,0.0,40.0,1.0,2.0,False,5748
51.0,2.0,20.0,1.0,5740.0,49.0,0.0,40.0,2.0,1.0,False,2931
34.0,1.0,17.0,2.0,7330.0,41.0,2.0,40.0,1.0,1.0,False,7067
37.0,1.0,19.0,1.0,7200.0,8.0,0.0,40.0,1.0,1.0,True,3819
37.0,1.0,21.0,1.0,52.0,16.0,0.0,45.0,2.0,1.0,True,6751
43.0,2.0,16.0,1.0,8930.0,17.0,10.0,30.0,2.0,1.0,False,2053
61.0,4.0,19.0,1.0,440.0,16.0,0.0,45.0,1.0,1.0,True,7088
31.0,1.0,22.0,1.0,1240.0,6.0,0.0,44.0,1.0,1.0,True,289
22.0,2.0,19.0,2.0,2634.0,4.0,12.0,40.0,2.0,1.0,False,4799
31.0,1.0,21.0,1.0,6050.0,16.0,0.0,50.0,1.0,1.0,False,8109
25.0,1.0,21.0,2.0,800.0,16.0,0.0,50.0,1.0,1.0,False,2968
43.0,1.0,19.0,1.0,3645.0,6.0,1.0,40.0,2.0,1.0,False,442
65.0,7.0,16.0,1.0,4920.0,16.0,0.0,40.0,2.0,1.0,False,6846
59.0,1.0,18.0,1.0,650.0,30.0,1.0,8.0,2.0,1.0,False,5906
24.0,1.0,16.0,2.0,9620.0,16.0,15.0,40.0,1.0,1.0,False,6412
44.0,1.0,19.0,1.0,4750.0,16.0,1.0,45.0,2.0,1.0,False,7094
34.0,1.0,21.0,1.0,350.0,16.0,9.0,40.0,1.0,1.0,False,884
55.0,6.0,20.0,1.0,205.0,16.0,0.0,30.0,1.0,1.0,False,6700
67.0,6.0,23.0,1.0,2002.0,48.0,0.0,15.0,2.0,1.0,False,4862
56.0,1.0,16.0,2.0,860.0,6.0,0.0,40.0,2.0,1.0,True,7803
44.0,1.0,10.0,2.0,4055.0,303.0,0.0,38.0,2.0,1.0,False,3979
42.0,1.0,19.0,1.0,1050.0,6.0,0.0,40.0,1.0,2.0,True,5630
34.0,1.0,16.0,2.0,1360.0,16.0,10.0,40.0,1.0,1.0,True,1436
31.0,1.0,20.0,1.0,8630.0,16.0,0.0,50.0,1.0,1.0,False,5622
53.0,1.0,16.0,2.0,4965.0,6.0,0.0,40.0,2.0,1.0,False,5469
26.0,1.0,19.0,2.0,4510.0,16.0,13.0,40.0,2.0,1.0,False,7925
35.0,1.0,21.0,1.0,3422.0,48.0,0.0,32.0,2.0,2.0,False,999
62.0,1.0,16.0,1.0,6130.0,16.0,1.0,40.0,1.0,1.0,True,1440
41.0,1.0,19.0,1.0,2300.0,44.0,1.0,28.0,2.0,2.0,False,6262
59.0,2.0,21.0,2.0,2040.0,16.0,0.0,40.0,1.0,1.0,False,4413
35.0,1.0,21.0,1.0,3300.0,39.0,0.0,45.0,2.0,1.0,True,5452
58.0,1.0,18.0,2.0,9620.0,49.0,2.0,40.0,2.0,1.0,False,4298
43.0,1.0,23.0,1.0,3050.0,49.0,1.0,40.0,1.0,1.0,True,6514
54.0,1.0,16.0,1.0,3602.0,16.0,0.0,32.0,2.0,1.0,False,2279
74.0,1.0,24.0,1.0,1821.0,12.0,0.0,15.0,1.0,1.0,True,2155
34.0,1.0,16.0,2.0,3630.0,16.0,0.0,30.0,2.0,1.0,False,2518
47.0,1.0,14.0,2.0,9640.0,303.0,0.0,35.0,1.0,1.0,False,7863
17.0,1.0,13.0,2.0,4020.0,16.0,2.0,15.0,1.0,1.0,False,797
54.0,4.0,20.0,1.0,5740.0,110.0,0.0,40.0,2.0,1.0,False,6959
36.0,6.0,16.0,1.0,6200.0,49.0,1.0,40.0,1.0,1.0,True,2124
49.0,1.0,19.0,1.0,7330.0,6.0,0.0,40.0,1.0,1.0,True,6625
39.0,4.0,23.0,2.0,2100.0,16.0,0.0,50.0,1.0,1.0,True,2782
47.0,4.0,21.0,2.0,2014.0,16.0,0.0,48.0,2.0,1.0,False,5392
52.0,1.0,16.0,2.0,5240.0,53.0,0.0,40.0,2.0,1.0,False,7673
64.0,4.0,21.0,1.0,2310.0,17.0,1.0,40.0,1.0,1.0,False,1756
34.0,1.0,16.0,2.0,3602.0,16.0,17.0,30.0,2.0,1.0,False,57
36.0,1.0,19.0,1.0,5120.0,16.0,1.0,40.0,2.0,1.0,False,4598
36.0,1.0,23.0,1.0,3250.0,56.0,0.0,80.0,1.0,1.0,True,4436
56.0,4.0,13.0,2.0,6410.0,6.0,0.0,40.0,1.0,1.0,False,4299
58.0,1.0,21.0,1.0,5240.0,20.0,0.0,40.0,1.0,1.0,False,7243
49.0,6.0,17.0,1.0,8510.0,6.0,0.0,40.0,2.0,1.0,False,6171
35.0,1.0,17.0,2.0,6230.0,53.0,7.0,45.0,1.0,1.0,False,3328
34.0,1.0,19.0,2.0,4030.0,6.0,0.0,45.0,2.0,2.0,False,4945
52.0,1.0,16.0,1.0,20.0,16.0,0.0,45.0,1.0,1.0,True,3433
24.0,4.0,16.0,1.0,1530.0,236.0,0.0,50.0,1.0,2.0,False,4065
24.0,1.0,21.0,2.0,1450.0,210.0,0.0,45.0,1.0,2.0,True,4199
70.0,2.0,17.0,2.0,9645.0,16.0,0.0,4.0,2.0,1.0,False,6460
71.0,5.0,16.0,2.0,5300.0,16.0,0.0,32.0,2.0,1.0,False,2423
21.0,1.0,19.0,1.0,4251.0,16.0,0.0,40.0,1.0,1.0,False,5657
59.0,2.0,21.0,1.0,3330.0,39.0,0.0,45.0,1.0,1.0,True,5052
28.0,1.0,21.0,1.0,1360.0,4.0,1.0,45.0,1.0,1.0,False,7170
23.0,1.0,16.0,1.0,5240.0,16.0,1.0,30.0,2.0,1.0,False,2893
20.0,1.0,18.0,2.0,4110.0,16.0,13.0,30.0,2.0,1.0,False,8141
50.0,1.0,16.0,1.0,4040.0,16.0,0.0,5.0,2.0,1.0,False,4786
58.0,1.0,16.0,1.0,440.0,16.0,0.0,40.0,1.0,1.0,False,7749
31.0,4.0,21.0,2.0,1640.0,55.0,0.0,40.0,1.0,1.0,False,7953
32.0,1.0,20.0,1.0,120.0,6.0,1.0,40.0,1.0,1.0,False,7955
46.0,1.0,21.0,1.0,3255.0,16.0,0.0,10.0,2.0,1.0,False,324
28.0,1.0,17.0,2.0,6260.0,12.0,2.0,40.0,1.0,1.0,False,6033
48.0,4.0,22.0,1.0,1910.0,8.0,1.0,40.0,1.0,1.0,False,2454
33.0,6.0,16.0,1.0,6220.0,16.0,0.0,40.0,1.0,1.0,False,2405
43.0,4.0,20.0,1.0,2545.0,16.0,0.0,15.0,2.0,1.0,False,6513
24.0,1.0,18.0,1.0,5740.0,20.0,1.0,40.0,2.0,1.0,False,7701
61.0,1.0,21.0,1.0,4710.0,16.0,1.0,50.0,1.0,1.0,True,5868
60.0,2.0,20.0,1.0,1460.0,49.0,0.0,40.0,1.0,1.0,True,3997
22.0,1.0,19.0,2.0,4020.0,412.0,17.0,40.0,2.0,2.0,False,25
61.0,1.0,9.0,1.0,5000.0,303.0,1.0,40.0,2.0,1.0,False,3530
48.0,7.0,16.0,2.0,4810.0,4.0,0.0,55.0,1.0,1.0,False,1037
66.0,1.0,22.0,1.0,51.0,29.0,0.0,60.0,1.0,1.0,True,5828
60.0,2.0,20.0,1.0,3255.0,6.0,0.0,36.0,2.0,1.0,True,3780
47.0,1.0,21.0,1.0,1530.0,56.0,1.0,45.0,1.0,1.0,True,6342
34.0,1.0,17.0,2.0,6330.0,16.0,2.0,40.0,1.0,1.0,False,5665
19.0,1.0,19.0,2.0,4110.0,49.0,17.0,25.0,1.0,1.0,False,164
20.0,1.0,18.0,2.0,5240.0,6.0,2.0,40.0,2.0,1.0,False,6083
19.0,5.0,18.0,2.0,7640.0,6.0,17.0,30.0,1.0,1.0,False,182
20.0,1.0,19.0,1.0,4230.0,53.0,1.0,40.0,2.0,1.0,False,368
27.0,1.0,18.0,1.0,230.0,49.0,2.0,40.0,1.0,1.0,False,1531
23.0,2.0,19.0,1.0,2360.0,53.0,0.0,40.0,1.0,1.0,False,5986
51.0,1.0,14.0,2.0,9130.0,6.0,2.0,45.0,1.0,1.0,False,2014
48.0,3.0,21.0,1.0,2861.0,369.0,1.0,40.0,2.0,1.0,False,4713
59.0,4.0,16.0,1.0,9130.0,16.0,1.0,40.0,1.0,1.0,False,7902
22.0,2.0,20.0,2.0,4600.0,39.0,0.0,35.0,2.0,1.0,False,3527
24.0,6.0,16.0,2.0,4600.0,16.0,2.0,40.0,2.0,1.0,False,4385
28.0,3.0,21.0,2.0,2310.0,16.0,13.0,40.0,2.0,1.0,False,7789
19.0,1.0,16.0,2.0,4760.0,6.0,4.0,20.0,1.0,1.0,False,3895
60.0,1.0,16.0,2.0,6050.0,16.0,0.0,80.0,1.0,1.0,False,5172
