AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP,__index_level_0__
57.0,1.0,11.0,2.0,9645.0,247.0,5.0,40.0,1.0,2.0,False,33412
35.0,1.0,19.0,2.0,4020.0,51.0,13.0,40.0,1.0,1.0,False,10413
60.0,1.0,21.0,1.0,710.0,36.0,0.0,45.0,2.0,1.0,True,21270
22.0,1.0,19.0,2.0,7340.0,8.0,17.0,68.0,1.0,1.0,False,782
28.0,1.0,16.0,2.0,4700.0,53.0,0.0,48.0,2.0,1.0,True,33410
22.0,5.0,18.0,2.0,3645.0,25.0,17.0,50.0,2.0,1.0,False,918
46.0,1.0,21.0,1.0,300.0,53.0,0.0,58.0,1.0,1.0,True,35699
52.0,1.0,16.0,1.0,4020.0,6.0,9.0,16.0,2.0,1.0,False,28102
24.0,5.0,21.0,2.0,1010.0,40.0,12.0,20.0,2.0,1.0,False,32929
24.0,1.0,19.0,2.0,2722.0,51.0,2.0,35.0,1.0,1.0,False,11030
30.0,1.0,21.0,1.0,1305.0,51.0,0.0,40.0,2.0,1.0,False,36783
29.0,1.0,16.0,1.0,6305.0,51.0,1.0,40.0,1.0,1.0,False,42724
51.0,4.0,17.0,2.0,5260.0,51.0,0.0,40.0,2.0,2.0,False,30819
30.0,6.0,21.0,1.0,2634.0,51.0,0.0,40.0,2.0,1.0,False,45180
19.0,1.0,16.0,2.0,4150.0,51.0,17.0,35.0,2.0,1.0,False,456
62.0,3.0,16.0,2.0,7330.0,51.0,2.0,40.0,1.0,1.0,True,22855
58.0,1.0,18.0,2.0,4720.0,11.0,0.0,40.0,2.0,1.0,False,40040
42.0,1.0,19.0,1.0,4760.0,36.0,0.0,40.0,1.0,1.0,True,43750
74.0,1.0,16.0,1.0,9620.0,42.0,1.0,15.0,2.0,1.0,False,4964
26.0,7.0,16.0,1.0,4230.0,313.0,1.0,25.0,2.0,1.0,False,45259
28.0,5.0,21.0,1.0,710.0,213.0,0.0,40.0,2.0,1.0,True,41757
43.0,4.0,23.0,1.0,2205.0,51.0,1.0,10.0,2.0,1.0,False,45415
32.0,1.0,18.0,2.0,9645.0,51.0,15.0,40.0,1.0,2.0,False,16588
21.0,2.0,19.0,2.0,5740.0,55.0,5.0,20.0,2.0,1.0,False,15663
20.0,1.0,20.0,2.0,4720.0,51.0,0.0,40.0,2.0,2.0,False,35422
56.0,1.0,21.0,1.0,4760.0,39.0,1.0,45.0,1.0,1.0,True,20232
55.0,1.0,16.0,2.0,6260.0,54.0,12.0,40.0,1.0,1.0,False,2405
63.0,1.0,21.0,1.0,4020.0,51.0,1.0,18.0,2.0,1.0,False,42150
50.0,1.0,22.0,1.0,1360.0,51.0,0.0,40.0,1.0,1.0,True,27221
41.0,7.0,22.0,1.0,3160.0,51.0,1.0,60.0,1.0,1.0,True,35943
37.0,1.0,20.0,1.0,4000.0,217.0,1.0,65.0,2.0,2.0,True,37381
49.0,3.0,21.0,1.0,2310.0,24.0,0.0,35.0,2.0,1.0,True,42600
18.0,2.0,19.0,2.0,2440.0,416.0,2.0,20.0,2.0,2.0,False,37556
43.0,1.0,20.0,2.0,5740.0,36.0,0.0,45.0,2.0,1.0,False,24726
48.0,5.0,21.0,1.0,3820.0,39.0,0.0,50.0,1.0,1.0,True,4648
41.0,1.0,16.0,1.0,3603.0,51.0,1.0,24.0,2.0,1.0,False,41857
66.0,5.0,23.0,1.0,3090.0,24.0,0.0,30.0,1.0,1.0,True,10131
37.0,1.0,21.0,1.0,1021.0,301.0,0.0,40.0,1.0,2.0,True,18824
20.0,1.0,19.0,2.0,2360.0,8.0,17.0,40.0,2.0,1.0,False,1476
55.0,5.0,20.0,1.0,9570.0,13.0,0.0,40.0,1.0,2.0,False,40875
35.0,4.0,20.0,2.0,5820.0,28.0,0.0,40.0,2.0,2.0,False,35602
49.0,1.0,22.0,1.0,52.0,210.0,0.0,40.0,1.0,2.0,True,23032
28.0,1.0,22.0,2.0,6230.0,312.0,7.0,40.0,1.0,2.0,True,14604
34.0,1.0,19.0,1.0,4040.0,37.0,1.0,40.0,2.0,1.0,False,9943
48.0,1.0,20.0,1.0,9130.0,34.0,0.0,60.0,1.0,1.0,True,11504
61.0,1.0,18.0,1.0,4700.0,51.0,1.0,40.0,2.0,1.0,False,32530
58.0,1.0,18.0,1.0,7220.0,51.0,0.0,55.0,1.0,1.0,True,34009
36.0,5.0,21.0,1.0,5540.0,233.0,1.0,40.0,2.0,2.0,False,4517
31.0,5.0,22.0,1.0,9810.0,13.0,0.0,50.0,1.0,1.0,True,33020
59.0,7.0,16.0,1.0,440.0,51.0,1.0,60.0,1.0,1.0,True,23115
82.0,6.0,16.0,1.0,4220.0,51.0,0.0,1.0,1.0,1.0,False,10685
47.0,1.0,19.0,1.0,9645.0,51.0,0.0,37.0,1.0,1.0,False,39246
48.0,1.0,20.0,1.0,1021.0,301.0,1.0,40.0,1.0,2.0,True,20462
35.0,6.0,19.0,2.0,2360.0,327.0,13.0,35.0,1.0,1.0,False,14789
58.0,7.0,13.0,1.0,5740.0,36.0,0.0,40.0,2.0,1.0,False,42261
36.0,1.0,22.0,1.0,440.0,37.0,0.0,45.0,1.0,1.0,True,15388
65.0,1.0,15.0,1.0,6305.0,51.0,10.0,40.0,1.0,2.0,True,29688
21.0,1.0,13.0,2.0,9620.0,313.0,11.0,40.0,1.0,2.0,False,21119
26.0,5.0,21.0,2.0,1440.0,12.0,0.0,40.0,2.0,1.0,False,30718
37.0,1.0,17.0,2.0,5010.0,51.0,0.0,40.0,2.0,1.0,False,11273
42.0,6.0,16.0,2.0,9130.0,51.0,2.0,25.0,1.0,1.0,False,6956
47.0,1.0,16.0,1.0,5240.0,51.0,0.0,40.0,2.0,1.0,True,16310
33.0,1.0,21.0,1.0,4055.0,54.0,0.0,12.0,2.0,1.0,False,27851
22.0,4.0,19.0,2.0,5240.0,333.0,13.0,20.0,2.0,2.0,False,6979
37.0,6.0,19.0,2.0,4920.0,51.0,0.0,40.0,1.0,1.0,True,39780
43.0,1.0,12.0,1.0,6200.0,27.0,0.0,50.0,1.0,1.0,True,7905
18.0,1.0,18.0,2.0,6260.0,39.0,17.0,48.0,1.0,1.0,False,668
55.0,3.0,14.0,2.0,9640.0,51.0,0.0,40.0,2.0,2.0,True,34091
32.0,1.0,16.0,2.0,4230.0,314.0,13.0,40.0,2.0,1.0,False,22738
44.0,1.0,16.0,2.0,9130.0,51.0,13.0,60.0,1.0,1.0,True,5767
46.0,5.0,22.0,2.0,800.0,427.0,0.0,70.0,2.0,2.0,True,40160
28.0,1.0,19.0,1.0,4020.0,110.0,1.0,45.0,2.0,2.0,False,3006
27.0,1.0,21.0,2.0,4760.0,51.0,3.0,40.0,1.0,1.0,False,4576
68.0,5.0,19.0,2.0,5350.0,37.0,0.0,40.0,1.0,2.0,False,13222
37.0,5.0,21.0,1.0,3255.0,233.0,1.0,36.0,2.0,2.0,False,17431
24.0,4.0,21.0,2.0,2905.0,51.0,7.0,4.0,1.0,1.0,False,3571
65.0,2.0,19.0,1.0,5860.0,51.0,0.0,40.0,2.0,2.0,False,28087
82.0,1.0,23.0,1.0,2100.0,36.0,0.0,20.0,1.0,1.0,True,44101
50.0,1.0,22.0,1.0,110.0,18.0,0.0,45.0,1.0,1.0,True,40958
58.0,4.0,22.0,1.0,3300.0,42.0,0.0,50.0,2.0,1.0,True,2321
28.0,1.0,19.0,2.0,6260.0,370.0,10.0,30.0,1.0,2.0,False,22827
54.0,7.0,16.0,2.0,4510.0,361.0,0.0,25.0,2.0,2.0,False,41195
49.0,3.0,22.0,1.0,2310.0,12.0,1.0,40.0,2.0,1.0,True,34035
27.0,1.0,19.0,2.0,3725.0,51.0,2.0,40.0,1.0,2.0,False,34908
41.0,1.0,16.0,1.0,4350.0,361.0,1.0,40.0,1.0,2.0,False,26174
19.0,1.0,19.0,2.0,4720.0,51.0,2.0,20.0,2.0,2.0,False,33591
40.0,4.0,22.0,1.0,1021.0,51.0,0.0,40.0,1.0,1.0,True,11773
57.0,6.0,23.0,2.0,800.0,51.0,0.0,55.0,1.0,1.0,True,3341
46.0,1.0,19.0,1.0,2545.0,47.0,0.0,40.0,2.0,1.0,False,10431
55.0,1.0,21.0,1.0,1108.0,27.0,1.0,40.0,2.0,1.0,True,14528
44.0,1.0,21.0,1.0,1460.0,21.0,0.0,60.0,1.0,1.0,True,10299
27.0,1.0,20.0,2.0,9640.0,72.0,0.0,40.0,2.0,1.0,False,41463
20.0,1.0,18.0,2.0,8950.0,51.0,2.0,26.0,1.0,1.0,False,30472
61.0,1.0,16.0,2.0,1240.0,47.0,0.0,16.0,2.0,1.0,True,35670
28.0,5.0,21.0,1.0,9810.0,24.0,1.0,40.0,2.0,1.0,False,5040
28.0,1.0,18.0,2.0,6515.0,51.0,2.0,50.0,1.0,1.0,False,45358
45.0,1.0,18.0,2.0,7120.0,51.0,0.0,50.0,1.0,2.0,False,27111
29.0,5.0,22.0,2.0,530.0,51.0,0.0,40.0,1.0,1.0,True,31066
63.0,7.0,21.0,1.0,2920.0,51.0,0.0,30.0,1.0,1.0,True,5970
36.0,1.0,21.0,1.0,3640.0,217.0,1.0,16.0,2.0,2.0,False,12987
58.0,6.0,23.0,1.0,3010.0,370.0,0.0,40.0,1.0,2.0,True,17688
60.0,3.0,20.0,2.0,3930.0,51.0,0.0,23.0,1.0,2.0,True,15706
17.0,1.0,14.0,2.0,4110.0,51.0,2.0,20.0,1.0,1.0,False,18654
21.0,1.0,19.0,2.0,5610.0,51.0,0.0,55.0,1.0,1.0,False,22199
57.0,6.0,21.0,1.0,4760.0,51.0,1.0,10.0,2.0,1.0,False,34262
42.0,1.0,16.0,1.0,9600.0,303.0,1.0,50.0,1.0,2.0,False,21204
56.0,1.0,15.0,1.0,9130.0,15.0,1.0,50.0,1.0,1.0,True,38956
32.0,1.0,19.0,1.0,5240.0,37.0,0.0,43.0,2.0,1.0,False,39171
50.0,1.0,16.0,1.0,5550.0,51.0,0.0,48.0,1.0,1.0,False,34887
24.0,6.0,18.0,1.0,2600.0,6.0,1.0,40.0,1.0,1.0,False,15626
66.0,6.0,20.0,1.0,4920.0,51.0,0.0,5.0,1.0,1.0,True,20476
40.0,1.0,16.0,2.0,7700.0,48.0,13.0,40.0,2.0,1.0,False,34996
58.0,1.0,21.0,2.0,1541.0,47.0,0.0,40.0,1.0,1.0,True,21372
60.0,1.0,23.0,2.0,3090.0,36.0,0.0,36.0,2.0,1.0,True,34424
58.0,2.0,20.0,1.0,3255.0,51.0,0.0,36.0,2.0,1.0,True,27068
21.0,4.0,19.0,2.0,2545.0,51.0,17.0,40.0,1.0,1.0,False,1053
82.0,1.0,19.0,2.0,3930.0,37.0,0.0,40.0,1.0,2.0,True,25811
59.0,1.0,16.0,2.0,6260.0,370.0,10.0,40.0,1.0,2.0,False,7573
17.0,6.0,14.0,2.0,4251.0,24.0,2.0,6.0,1.0,1.0,False,4279
48.0,1.0,16.0,1.0,5740.0,51.0,1.0,40.0,2.0,1.0,False,6960
48.0,6.0,21.0,2.0,800.0,249.0,10.0,25.0,1.0,1.0,False,17969
20.0,1.0,19.0,2.0,5300.0,39.0,0.0,20.0,2.0,1.0,False,6171
26.0,1.0,18.0,2.0,4020.0,51.0,0.0,50.0,2.0,1.0,False,29550
53.0,1.0,21.0,1.0,20.0,36.0,0.0,40.0,2.0,1.0,True,7455
66.0,1.0,20.0,1.0,3255.0,19.0,1.0,30.0,2.0,1.0,True,24190
45.0,1.0,18.0,1.0,4710.0,51.0,0.0,50.0,1.0,2.0,True,19685
52.0,1.0,19.0,1.0,5240.0,51.0,0.0,40.0,2.0,2.0,False,22749
29.0,1.0,21.0,2.0,5740.0,51.0,2.0,5.0,2.0,1.0,False,43824
53.0,4.0,24.0,2.0,2205.0,47.0,0.0,50.0,1.0,1.0,True,37969
40.0,1.0,19.0,1.0,1010.0,42.0,1.0,45.0,1.0,1.0,True,36389
18.0,1.0,18.0,2.0,4030.0,51.0,3.0,36.0,1.0,1.0,False,40131
35.0,2.0,21.0,1.0,420.0,51.0,0.0,40.0,1.0,1.0,True,16940
62.0,6.0,16.0,2.0,6410.0,51.0,0.0,35.0,2.0,1.0,False,27557
58.0,6.0,23.0,1.0,2100.0,51.0,1.0,50.0,1.0,1.0,True,25756
35.0,6.0,24.0,2.0,2205.0,51.0,0.0,40.0,2.0,1.0,True,42903
36.0,7.0,19.0,1.0,2600.0,51.0,0.0,40.0,1.0,1.0,True,20200
72.0,6.0,18.0,2.0,4920.0,42.0,0.0,30.0,1.0,1.0,True,24198
75.0,6.0,15.0,2.0,2360.0,51.0,10.0,3.0,2.0,1.0,False,38261
23.0,6.0,20.0,2.0,3602.0,51.0,7.0,16.0,1.0,1.0,False,17253
68.0,1.0,22.0,1.0,440.0,47.0,0.0,50.0,1.0,1.0,True,17942
41.0,5.0,21.0,1.0,3725.0,34.0,0.0,60.0,1.0,1.0,True,8961
18.0,2.0,18.0,2.0,4600.0,36.0,17.0,3.0,2.0,1.0,False,134
45.0,1.0,16.0,2.0,9130.0,29.0,0.0,38.0,2.0,1.0,False,30943
57.0,1.0,20.0,1.0,5000.0,215.0,0.0,40.0,2.0,1.0,True,17251
52.0,8.0,20.0,1.0,5740.0,24.0,1.0,25.0,2.0,1.0,False,32294
21.0,2.0,20.0,2.0,4600.0,51.0,2.0,24.0,2.0,1.0,False,17804
45.0,5.0,23.0,2.0,800.0,233.0,12.0,40.0,1.0,2.0,True,39787
42.0,2.0,20.0,2.0,3255.0,51.0,0.0,38.0,2.0,2.0,False,40948
53.0,3.0,22.0,1.0,650.0,37.0,1.0,35.0,2.0,1.0,False,41289
45.0,2.0,19.0,1.0,5120.0,37.0,0.0,40.0,2.0,2.0,False,40401
38.0,1.0,12.0,1.0,4020.0,327.0,1.0,35.0,2.0,1.0,False,16698
66.0,6.0,19.0,1.0,4920.0,119.0,0.0,50.0,2.0,1.0,True,20901
25.0,1.0,18.0,2.0,4200.0,51.0,2.0,32.0,2.0,1.0,False,11628
43.0,1.0,18.0,1.0,5400.0,51.0,0.0,40.0,2.0,1.0,False,19526
23.0,1.0,21.0,2.0,2905.0,1.0,2.0,48.0,1.0,1.0,False,26358
29.0,1.0,21.0,1.0,5360.0,51.0,0.0,40.0,2.0,1.0,False,20834
52.0,5.0,22.0,1.0,705.0,25.0,1.0,80.0,1.0,1.0,True,42504
54.0,1.0,17.0,1.0,6200.0,313.0,1.0,40.0,1.0,1.0,False,34937
71.0,6.0,21.0,2.0,3602.0,54.0,0.0,8.0,2.0,1.0,False,32362
31.0,1.0,21.0,2.0,710.0,451.0,2.0,40.0,2.0,2.0,False,32982
62.0,5.0,22.0,1.0,705.0,18.0,1.0,40.0,1.0,1.0,True,39840
22.0,1.0,17.0,2.0,9640.0,51.0,16.0,40.0,1.0,2.0,False,929
63.0,1.0,22.0,1.0,1021.0,51.0,0.0,40.0,1.0,1.0,True,19310
37.0,5.0,19.0,1.0,4760.0,51.0,0.0,40.0,2.0,2.0,False,22685
70.0,2.0,22.0,1.0,710.0,36.0,0.0,15.0,1.0,1.0,True,4117
52.0,1.0,18.0,1.0,3500.0,421.0,1.0,40.0,2.0,2.0,False,19113
60.0,1.0,21.0,1.0,2014.0,36.0,0.0,40.0,1.0,2.0,False,46066
49.0,1.0,22.0,1.0,1021.0,210.0,1.0,40.0,2.0,2.0,True,3686
49.0,1.0,22.0,1.0,1021.0,18.0,0.0,50.0,1.0,1.0,True,15905
57.0,1.0,19.0,2.0,5740.0,51.0,0.0,40.0,2.0,1.0,False,43247
58.0,6.0,21.0,1.0,4710.0,51.0,0.0,50.0,1.0,1.0,True,4033
19.0,1.0,16.0,2.0,4010.0,51.0,2.0,15.0,2.0,1.0,False,20656
34.0,1.0,20.0,1.0,3310.0,17.0,0.0,8.0,2.0,1.0,False,45397
25.0,1.0,16.0,2.0,1530.0,51.0,7.0,40.0,1.0,1.0,False,13196
59.0,4.0,18.0,1.0,5940.0,21.0,0.0,40.0,2.0,1.0,False,25515
58.0,2.0,21.0,1.0,3255.0,36.0,0.0,45.0,2.0,1.0,True,12671
57.0,3.0,16.0,1.0,2300.0,36.0,0.0,48.0,2.0,1.0,False,36816
54.0,2.0,16.0,2.0,410.0,55.0,0.0,40.0,2.0,1.0,True,15317
67.0,2.0,15.0,2.0,4230.0,51.0,0.0,40.0,1.0,2.0,True,12788
36.0,5.0,20.0,2.0,9040.0,55.0,12.0,30.0,2.0,1.0,False,35295
47.0,3.0,14.0,2.0,9620.0,51.0,16.0,16.0,1.0,2.0,False,1215
57.0,6.0,16.0,2.0,4920.0,51.0,0.0,40.0,2.0,1.0,False,10592
28.0,1.0,16.0,1.0,3401.0,51.0,0.0,60.0,2.0,1.0,False,18220
30.0,1.0,20.0,1.0,4720.0,51.0,9.0,14.0,2.0,1.0,False,27316
21.0,1.0,16.0,2.0,2300.0,51.0,12.0,40.0,2.0,1.0,False,26906
29.0,1.0,13.0,2.0,4020.0,44.0,15.0,35.0,1.0,1.0,False,30320
35.0,6.0,21.0,2.0,220.0,51.0,0.0,40.0,1.0,1.0,True,5102
54.0,1.0,16.0,1.0,9130.0,47.0,0.0,54.0,1.0,1.0,True,39346
37.0,1.0,21.0,2.0,4950.0,51.0,0.0,15.0,1.0,1.0,False,32392
18.0,1.0,19.0,2.0,4251.0,51.0,17.0,99.0,1.0,1.0,False,364
59.0,5.0,22.0,1.0,1220.0,33.0,0.0,40.0,1.0,1.0,True,38330
30.0,1.0,21.0,1.0,1021.0,28.0,1.0,50.0,1.0,1.0,True,43612
51.0,1.0,17.0,2.0,3500.0,51.0,5.0,40.0,2.0,2.0,False,26075
79.0,1.0,20.0,2.0,3603.0,45.0,0.0,32.0,2.0,2.0,False,40025
22.0,1.0,21.0,2.0,51.0,51.0,2.0,40.0,2.0,1.0,False,34425
44.0,1.0,16.0,1.0,4700.0,42.0,0.0,35.0,2.0,2.0,False,19641
36.0,1.0,24.0,1.0,3160.0,51.0,1.0,50.0,1.0,1.0,True,14007
44.0,3.0,22.0,1.0,2545.0,17.0,0.0,35.0,2.0,1.0,False,24866
42.0,1.0,20.0,2.0,8740.0,51.0,0.0,40.0,2.0,1.0,False,22484
60.0,1.0,16.0,1.0,7200.0,39.0,1.0,40.0,1.0,1.0,True,38178
23.0,1.0,17.0,2.0,4230.0,51.0,17.0,40.0,1.0,1.0,False,459
62.0,2.0,16.0,1.0,4230.0,310.0,0.0,12.0,1.0,2.0,False,43876
68.0,3.0,22.0,1.0,2310.0,51.0,0.0,10.0,1.0,1.0,True,2991
56.0,1.0,16.0,2.0,7700.0,51.0,2.0,40.0,1.0,2.0,False,11926
33.0,1.0,19.0,1.0,4840.0,11.0,1.0,40.0,1.0,2.0,False,38312
52.0,3.0,21.0,1.0,2310.0,11.0,1.0,40.0,2.0,1.0,False,5831
49.0,1.0,16.0,1.0,6260.0,51.0,1.0,40.0,1.0,1.0,True,10113
23.0,1.0,22.0,2.0,800.0,21.0,0.0,40.0,1.0,1.0,True,29129
36.0,1.0,21.0,1.0,2360.0,51.0,0.0,20.0,2.0,1.0,False,18146
20.0,5.0,19.0,2.0,6765.0,13.0,17.0,56.0,1.0,2.0,False,312
54.0,1.0,14.0,1.0,6515.0,51.0,0.0,40.0,1.0,1.0,True,42834
25.0,1.0,19.0,1.0,5240.0,47.0,0.0,40.0,1.0,1.0,False,25983
40.0,1.0,16.0,1.0,4055.0,440.0,1.0,56.0,2.0,2.0,False,24769
30.0,1.0,11.0,2.0,4720.0,51.0,0.0,40.0,2.0,2.0,False,25747
24.0,1.0,21.0,2.0,2810.0,51.0,0.0,40.0,2.0,1.0,False,24717
21.0,3.0,19.0,2.0,2205.0,51.0,2.0,25.0,2.0,2.0,False,43727
48.0,1.0,17.0,1.0,4700.0,51.0,0.0,45.0,1.0,1.0,True,11125
59.0,1.0,18.0,1.0,8225.0,36.0,0.0,50.0,1.0,1.0,True,33903
51.0,1.0,13.0,1.0,6260.0,314.0,1.0,50.0,2.0,1.0,False,19341
50.0,1.0,22.0,1.0,2205.0,51.0,1.0,55.0,1.0,1.0,True,26310
55.0,3.0,21.0,1.0,136.0,24.0,0.0,50.0,1.0,2.0,True,45301
41.0,2.0,16.0,1.0,4220.0,51.0,1.0,8.0,2.0,1.0,False,10416
56.0,6.0,22.0,1.0,2830.0,39.0,1.0,40.0,2.0,1.0,False,14795
20.0,1.0,16.0,2.0,4140.0,51.0,2.0,28.0,1.0,1.0,False,41706
61.0,1.0,21.0,1.0,440.0,210.0,1.0,40.0,2.0,2.0,True,21666
36.0,2.0,23.0,2.0,1650.0,449.0,13.0,40.0,2.0,1.0,False,41995
23.0,1.0,20.0,2.0,9130.0,51.0,2.0,36.0,1.0,2.0,False,14055
25.0,1.0,18.0,2.0,5400.0,51.0,13.0,40.0,2.0,1.0,False,23515
25.0,1.0,18.0,1.0,7905.0,51.0,1.0,40.0,1.0,1.0,True,3420
50.0,1.0,1.0,2.0,52.0,51.0,0.0,45.0,1.0,1.0,True,10820
33.0,4.0,22.0,1.0,3245.0,35.0,0.0,40.0,1.0,1.0,False,43491
40.0,1.0,10.0,2.0,6230.0,312.0,11.0,49.0,1.0,2.0,False,17617
27.0,1.0,21.0,2.0,520.0,6.0,12.0,40.0,2.0,2.0,False,33186
38.0,1.0,19.0,1.0,3630.0,11.0,1.0,30.0,2.0,2.0,False,7042
37.0,1.0,21.0,2.0,9005.0,26.0,12.0,40.0,1.0,1.0,True,20376
25.0,2.0,22.0,2.0,4110.0,51.0,12.0,25.0,2.0,1.0,False,5454
56.0,1.0,18.0,1.0,4840.0,11.0,1.0,60.0,1.0,1.0,True,29626
40.0,6.0,17.0,1.0,4055.0,436.0,1.0,35.0,2.0,2.0,False,39407
50.0,1.0,6.0,2.0,4230.0,312.0,0.0,40.0,2.0,1.0,False,7099
17.0,2.0,16.0,2.0,4600.0,51.0,2.0,30.0,2.0,1.0,False,46030
23.0,1.0,19.0,2.0,4110.0,4.0,2.0,40.0,2.0,2.0,False,26176
56.0,7.0,17.0,1.0,440.0,6.0,1.0,40.0,1.0,1.0,True,31553
26.0,1.0,21.0,1.0,5710.0,217.0,0.0,43.0,2.0,2.0,False,18532
36.0,1.0,17.0,2.0,3940.0,51.0,0.0,30.0,1.0,2.0,False,23004
27.0,3.0,20.0,1.0,8620.0,51.0,0.0,40.0,1.0,1.0,False,19582
58.0,1.0,22.0,1.0,2825.0,53.0,0.0,50.0,2.0,1.0,True,17492
39.0,1.0,20.0,1.0,3515.0,51.0,1.0,40.0,2.0,1.0,True,9178
50.0,5.0,21.0,2.0,440.0,36.0,0.0,40.0,1.0,1.0,True,15240
58.0,1.0,14.0,1.0,8710.0,51.0,1.0,36.0,1.0,2.0,False,23046
29.0,4.0,21.0,1.0,7000.0,17.0,1.0,50.0,2.0,1.0,False,43233
64.0,6.0,16.0,1.0,8510.0,51.0,0.0,30.0,2.0,1.0,False,43364
52.0,1.0,16.0,1.0,9130.0,51.0,1.0,70.0,1.0,2.0,False,25891
56.0,1.0,21.0,1.0,910.0,51.0,1.0,55.0,1.0,1.0,True,29691
22.0,4.0,19.0,1.0,2002.0,210.0,0.0,40.0,1.0,2.0,False,35787
21.0,5.0,16.0,2.0,7640.0,6.0,17.0,45.0,1.0,1.0,False,1758
35.0,1.0,21.0,1.0,1108.0,51.0,1.0,45.0,1.0,1.0,False,16733
41.0,3.0,21.0,1.0,2310.0,36.0,0.0,45.0,2.0,1.0,False,10120
32.0,1.0,22.0,2.0,5110.0,51.0,0.0,45.0,1.0,1.0,False,8152
30.0,5.0,22.0,2.0,440.0,12.0,0.0,40.0,1.0,2.0,True,2623
38.0,1.0,17.0,2.0,5860.0,51.0,2.0,40.0,2.0,1.0,False,11642
30.0,1.0,16.0,2.0,4760.0,51.0,0.0,35.0,2.0,1.0,False,12342
56.0,6.0,14.0,2.0,440.0,51.0,0.0,30.0,2.0,1.0,False,6333
48.0,1.0,16.0,2.0,7210.0,53.0,0.0,40.0,1.0,1.0,False,32441
