AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
21.0,1.0,13.0,2.0,9645.0,18.0,0.0,40.0,1.0,1.0,False
19.0,1.0,18.0,2.0,4251.0,18.0,2.0,30.0,1.0,1.0,False
19.0,1.0,16.0,1.0,4720.0,18.0,2.0,20.0,2.0,1.0,False
51.0,1.0,21.0,2.0,5000.0,18.0,0.0,55.0,2.0,1.0,True
39.0,1.0,20.0,2.0,2310.0,18.0,13.0,40.0,2.0,1.0,False
53.0,1.0,19.0,1.0,2360.0,37.0,0.0,20.0,1.0,1.0,False
37.0,1.0,21.0,2.0,3255.0,18.0,0.0,40.0,2.0,1.0,False
26.0,1.0,15.0,2.0,4220.0,39.0,0.0,40.0,1.0,1.0,False
43.0,4.0,17.0,2.0,2545.0,20.0,2.0,40.0,1.0,1.0,True
38.0,2.0,20.0,1.0,60.0,17.0,1.0,25.0,2.0,1.0,False
52.0,1.0,20.0,2.0,4020.0,19.0,0.0,20.0,2.0,1.0,False
40.0,2.0,22.0,1.0,2400.0,41.0,0.0,42.0,1.0,5.0,False
72.0,1.0,16.0,1.0,9130.0,21.0,0.0,29.0,1.0,1.0,False
56.0,1.0,19.0,1.0,5740.0,18.0,1.0,36.0,2.0,1.0,False
31.0,1.0,21.0,2.0,4700.0,18.0,0.0,20.0,2.0,1.0,False
60.0,1.0,21.0,1.0,5110.0,18.0,0.0,20.0,2.0,1.0,False
42.0,1.0,21.0,1.0,2310.0,18.0,1.0,40.0,2.0,1.0,False
61.0,7.0,17.0,1.0,6200.0,18.0,0.0,50.0,1.0,1.0,False
43.0,1.0,18.0,1.0,1430.0,18.0,0.0,55.0,1.0,1.0,False
32.0,1.0,16.0,2.0,3602.0,17.0,0.0,60.0,1.0,1.0,False
68.0,2.0,16.0,2.0,2040.0,28.0,0.0,40.0,1.0,2.0,True
26.0,1.0,21.0,1.0,5240.0,18.0,0.0,30.0,2.0,1.0,False
39.0,1.0,21.0,2.0,4700.0,18.0,0.0,45.0,2.0,1.0,True
36.0,1.0,21.0,1.0,1021.0,210.0,1.0,40.0,2.0,3.0,True
62.0,1.0,16.0,2.0,9005.0,55.0,0.0,50.0,1.0,1.0,False
19.0,1.0,19.0,2.0,4720.0,40.0,2.0,8.0,2.0,1.0,False
52.0,1.0,16.0,2.0,8990.0,18.0,0.0,40.0,1.0,1.0,False
49.0,1.0,19.0,1.0,7410.0,18.0,1.0,50.0,1.0,1.0,True
73.0,1.0,21.0,1.0,800.0,6.0,0.0,45.0,1.0,1.0,True
19.0,1.0,19.0,2.0,4110.0,36.0,17.0,8.0,1.0,1.0,False
49.0,1.0,18.0,1.0,4220.0,18.0,1.0,40.0,1.0,1.0,False
49.0,1.0,21.0,2.0,5860.0,18.0,0.0,40.0,2.0,1.0,False
47.0,1.0,19.0,1.0,5740.0,17.0,0.0,40.0,2.0,1.0,True
19.0,2.0,19.0,2.0,630.0,18.0,17.0,40.0,1.0,1.0,False
24.0,1.0,16.0,2.0,7260.0,18.0,2.0,30.0,1.0,1.0,False
37.0,1.0,16.0,1.0,7150.0,18.0,1.0,40.0,1.0,1.0,True
51.0,1.0,18.0,2.0,8140.0,18.0,0.0,40.0,1.0,1.0,False
70.0,1.0,16.0,2.0,8990.0,18.0,0.0,40.0,2.0,1.0,False
57.0,1.0,22.0,1.0,3255.0,18.0,0.0,40.0,1.0,1.0,True
30.0,1.0,20.0,2.0,8740.0,18.0,2.0,40.0,1.0,5.0,False
58.0,1.0,21.0,1.0,5000.0,16.0,0.0,55.0,1.0,1.0,False
39.0,1.0,19.0,1.0,9130.0,18.0,1.0,42.0,1.0,1.0,True
22.0,1.0,18.0,2.0,6850.0,18.0,2.0,40.0,1.0,1.0,False
61.0,7.0,21.0,1.0,220.0,18.0,0.0,40.0,1.0,1.0,False
27.0,1.0,16.0,2.0,9620.0,18.0,2.0,42.0,1.0,1.0,False
22.0,1.0,21.0,2.0,5350.0,26.0,2.0,40.0,2.0,1.0,False
37.0,3.0,20.0,1.0,3740.0,18.0,0.0,50.0,1.0,1.0,True
37.0,1.0,17.0,1.0,6442.0,17.0,1.0,50.0,1.0,1.0,False
22.0,1.0,20.0,2.0,440.0,18.0,13.0,45.0,2.0,1.0,False
61.0,3.0,6.0,1.0,3930.0,303.0,0.0,14.0,1.0,5.0,False
60.0,1.0,17.0,2.0,6050.0,26.0,0.0,36.0,1.0,1.0,False
52.0,1.0,16.0,2.0,4700.0,18.0,0.0,45.0,1.0,1.0,False
36.0,1.0,14.0,1.0,7855.0,329.0,0.0,40.0,1.0,5.0,False
33.0,1.0,16.0,2.0,4251.0,17.0,0.0,60.0,1.0,1.0,False
23.0,1.0,21.0,2.0,630.0,17.0,2.0,40.0,1.0,2.0,False
43.0,1.0,18.0,1.0,7750.0,18.0,0.0,40.0,2.0,1.0,False
69.0,1.0,21.0,2.0,4251.0,39.0,0.0,25.0,1.0,1.0,False
70.0,2.0,21.0,1.0,4110.0,18.0,0.0,43.0,1.0,1.0,False
22.0,2.0,21.0,2.0,3255.0,39.0,12.0,40.0,2.0,1.0,False
73.0,1.0,16.0,1.0,9142.0,31.0,1.0,35.0,1.0,1.0,True
18.0,1.0,14.0,2.0,4760.0,18.0,5.0,32.0,2.0,2.0,False
64.0,1.0,21.0,1.0,910.0,18.0,0.0,30.0,1.0,1.0,True
58.0,1.0,18.0,1.0,3603.0,28.0,0.0,36.0,2.0,2.0,False
19.0,1.0,18.0,2.0,9645.0,17.0,17.0,40.0,1.0,5.0,False
34.0,7.0,16.0,1.0,7750.0,18.0,1.0,40.0,2.0,1.0,False
56.0,1.0,22.0,1.0,800.0,18.0,0.0,65.0,2.0,1.0,True
44.0,1.0,16.0,1.0,220.0,39.0,1.0,40.0,1.0,1.0,False
52.0,1.0,16.0,1.0,8740.0,18.0,0.0,45.0,1.0,1.0,True
38.0,1.0,13.0,1.0,4010.0,17.0,1.0,40.0,1.0,2.0,False
17.0,1.0,18.0,2.0,4150.0,18.0,2.0,20.0,2.0,1.0,False
60.0,1.0,17.0,1.0,9600.0,6.0,1.0,50.0,1.0,1.0,False
20.0,1.0,15.0,2.0,4055.0,18.0,11.0,30.0,1.0,1.0,False
35.0,1.0,17.0,2.0,4055.0,21.0,13.0,45.0,2.0,1.0,False
48.0,1.0,21.0,1.0,10.0,18.0,1.0,50.0,1.0,1.0,True
31.0,1.0,19.0,2.0,136.0,18.0,2.0,50.0,1.0,1.0,False
39.0,1.0,21.0,1.0,1021.0,21.0,0.0,50.0,1.0,1.0,True
54.0,1.0,16.0,1.0,4020.0,18.0,1.0,40.0,2.0,1.0,False
45.0,1.0,20.0,1.0,7210.0,18.0,0.0,50.0,1.0,1.0,False
38.0,1.0,11.0,1.0,9130.0,18.0,1.0,40.0,1.0,1.0,True
49.0,2.0,22.0,2.0,10.0,18.0,0.0,40.0,2.0,1.0,True
34.0,1.0,21.0,1.0,1021.0,17.0,0.0,40.0,1.0,1.0,True
59.0,1.0,17.0,1.0,9130.0,18.0,1.0,60.0,1.0,1.0,True
53.0,6.0,16.0,2.0,205.0,233.0,13.0,60.0,2.0,1.0,False
54.0,1.0,18.0,2.0,1360.0,51.0,0.0,45.0,1.0,1.0,False
39.0,1.0,20.0,1.0,140.0,51.0,1.0,40.0,2.0,1.0,False
25.0,1.0,21.0,2.0,4030.0,18.0,2.0,40.0,2.0,1.0,False
45.0,6.0,16.0,2.0,4220.0,18.0,0.0,4.0,2.0,1.0,False
39.0,3.0,20.0,2.0,5860.0,18.0,2.0,40.0,2.0,1.0,True
20.0,1.0,16.0,2.0,6260.0,18.0,2.0,40.0,1.0,1.0,False
56.0,3.0,22.0,2.0,2310.0,18.0,13.0,40.0,2.0,2.0,False
37.0,1.0,22.0,1.0,51.0,18.0,0.0,40.0,1.0,1.0,True
32.0,1.0,21.0,2.0,1108.0,18.0,0.0,40.0,1.0,1.0,False
41.0,1.0,20.0,1.0,5522.0,150.0,1.0,20.0,2.0,1.0,False
22.0,1.0,16.0,2.0,8225.0,303.0,13.0,40.0,2.0,5.0,False
18.0,1.0,14.0,2.0,4350.0,18.0,2.0,6.0,1.0,1.0,False
50.0,3.0,19.0,1.0,9121.0,18.0,1.0,40.0,1.0,1.0,False
20.0,2.0,19.0,2.0,2002.0,13.0,2.0,20.0,2.0,1.0,False
40.0,1.0,18.0,1.0,4020.0,18.0,1.0,40.0,1.0,1.0,False
41.0,2.0,23.0,1.0,2310.0,18.0,1.0,40.0,1.0,1.0,False
25.0,1.0,17.0,1.0,4720.0,26.0,1.0,50.0,2.0,2.0,False
42.0,7.0,16.0,1.0,440.0,39.0,0.0,40.0,1.0,1.0,False
42.0,3.0,21.0,2.0,2014.0,18.0,0.0,20.0,2.0,1.0,False
54.0,1.0,16.0,1.0,9640.0,18.0,1.0,38.0,2.0,1.0,False
25.0,1.0,16.0,2.0,7640.0,37.0,15.0,40.0,1.0,2.0,False
31.0,1.0,16.0,1.0,7200.0,17.0,0.0,60.0,1.0,1.0,True
58.0,1.0,16.0,1.0,4840.0,21.0,1.0,50.0,1.0,1.0,True
44.0,1.0,21.0,1.0,705.0,18.0,0.0,55.0,1.0,1.0,True
36.0,1.0,21.0,1.0,5000.0,18.0,1.0,26.0,2.0,1.0,False
44.0,1.0,21.0,1.0,9030.0,55.0,0.0,20.0,1.0,1.0,True
56.0,1.0,17.0,1.0,4020.0,18.0,1.0,39.0,1.0,1.0,False
60.0,1.0,21.0,2.0,3500.0,17.0,8.0,36.0,2.0,1.0,True
71.0,1.0,16.0,2.0,4010.0,17.0,0.0,37.0,2.0,1.0,False
46.0,1.0,20.0,2.0,4760.0,18.0,5.0,20.0,1.0,1.0,False
26.0,1.0,19.0,2.0,20.0,18.0,12.0,53.0,1.0,1.0,False
25.0,1.0,21.0,1.0,440.0,18.0,0.0,45.0,1.0,1.0,False
41.0,1.0,19.0,2.0,3421.0,18.0,0.0,40.0,2.0,1.0,False
28.0,1.0,20.0,2.0,4220.0,18.0,0.0,40.0,1.0,1.0,True
53.0,4.0,24.0,1.0,2205.0,19.0,1.0,40.0,1.0,1.0,True
46.0,1.0,22.0,1.0,9030.0,18.0,0.0,50.0,1.0,1.0,True
34.0,5.0,20.0,2.0,630.0,18.0,0.0,40.0,2.0,2.0,True
54.0,2.0,19.0,2.0,5740.0,37.0,0.0,20.0,2.0,1.0,False
18.0,2.0,16.0,2.0,4622.0,18.0,17.0,40.0,2.0,1.0,False
43.0,1.0,21.0,1.0,3545.0,18.0,0.0,40.0,2.0,1.0,False
57.0,1.0,20.0,1.0,3255.0,26.0,0.0,40.0,2.0,1.0,True
35.0,1.0,19.0,1.0,20.0,18.0,0.0,55.0,1.0,1.0,True
47.0,1.0,18.0,1.0,5000.0,18.0,0.0,44.0,2.0,1.0,False
27.0,1.0,19.0,2.0,910.0,17.0,0.0,40.0,2.0,2.0,False
43.0,3.0,22.0,2.0,2310.0,17.0,0.0,31.0,2.0,2.0,True
38.0,7.0,23.0,1.0,3090.0,18.0,0.0,40.0,1.0,1.0,True
49.0,2.0,21.0,1.0,2002.0,42.0,0.0,40.0,2.0,1.0,False
41.0,1.0,19.0,1.0,4030.0,18.0,2.0,25.0,2.0,1.0,False
65.0,1.0,18.0,1.0,8740.0,17.0,0.0,40.0,1.0,1.0,False
55.0,1.0,18.0,2.0,6305.0,18.0,0.0,48.0,1.0,1.0,True
34.0,3.0,21.0,1.0,2015.0,18.0,0.0,40.0,1.0,1.0,False
62.0,1.0,16.0,1.0,7855.0,42.0,0.0,40.0,2.0,1.0,False
53.0,1.0,21.0,2.0,8990.0,48.0,0.0,38.0,1.0,1.0,True
54.0,1.0,21.0,1.0,4710.0,17.0,0.0,45.0,1.0,1.0,True
29.0,1.0,11.0,1.0,7750.0,18.0,0.0,35.0,1.0,1.0,True
59.0,6.0,15.0,1.0,8350.0,18.0,0.0,20.0,2.0,1.0,False
46.0,1.0,18.0,1.0,5550.0,18.0,0.0,40.0,2.0,1.0,True
43.0,2.0,19.0,1.0,3160.0,18.0,1.0,42.0,2.0,1.0,False
31.0,1.0,16.0,1.0,7510.0,17.0,1.0,50.0,1.0,1.0,True
64.0,1.0,21.0,2.0,4720.0,18.0,0.0,37.0,2.0,1.0,False
18.0,1.0,14.0,2.0,6260.0,27.0,7.0,30.0,1.0,1.0,False
39.0,3.0,16.0,1.0,4600.0,18.0,1.0,27.0,2.0,1.0,False
36.0,1.0,17.0,2.0,6515.0,303.0,5.0,43.0,1.0,1.0,True
29.0,1.0,21.0,2.0,4040.0,18.0,0.0,30.0,2.0,1.0,False
39.0,2.0,20.0,2.0,3220.0,18.0,0.0,40.0,1.0,1.0,False
62.0,1.0,16.0,1.0,8740.0,18.0,0.0,40.0,2.0,1.0,False
66.0,7.0,21.0,1.0,3160.0,8.0,0.0,40.0,1.0,1.0,True
56.0,3.0,21.0,1.0,2545.0,36.0,1.0,30.0,2.0,1.0,False
48.0,2.0,21.0,1.0,2310.0,39.0,0.0,25.0,2.0,1.0,False
30.0,1.0,18.0,2.0,8040.0,18.0,0.0,58.0,1.0,1.0,False
62.0,1.0,18.0,1.0,140.0,18.0,0.0,65.0,1.0,1.0,True
45.0,1.0,19.0,1.0,4220.0,26.0,1.0,15.0,1.0,1.0,False
48.0,2.0,22.0,1.0,2310.0,16.0,1.0,40.0,2.0,1.0,False
41.0,1.0,16.0,2.0,8310.0,26.0,0.0,40.0,2.0,1.0,False
50.0,1.0,19.0,1.0,4220.0,18.0,1.0,54.0,1.0,1.0,True
22.0,3.0,19.0,2.0,2320.0,18.0,2.0,40.0,2.0,1.0,False
46.0,2.0,16.0,1.0,3649.0,18.0,0.0,40.0,2.0,1.0,False
68.0,1.0,17.0,2.0,3500.0,6.0,0.0,32.0,2.0,1.0,False
51.0,1.0,22.0,1.0,5860.0,18.0,0.0,45.0,2.0,1.0,False
32.0,2.0,21.0,1.0,2310.0,18.0,0.0,5.0,2.0,1.0,False
57.0,1.0,18.0,1.0,220.0,39.0,0.0,40.0,1.0,1.0,True
41.0,1.0,18.0,1.0,4230.0,18.0,0.0,80.0,2.0,1.0,False
48.0,1.0,20.0,1.0,20.0,18.0,0.0,65.0,1.0,1.0,True
26.0,1.0,19.0,2.0,5610.0,18.0,0.0,40.0,2.0,1.0,False
39.0,1.0,16.0,1.0,4710.0,18.0,0.0,60.0,1.0,1.0,True
62.0,1.0,16.0,1.0,3601.0,18.0,1.0,20.0,2.0,1.0,False
53.0,5.0,18.0,1.0,5240.0,17.0,1.0,40.0,2.0,5.0,False
21.0,1.0,16.0,2.0,4140.0,42.0,15.0,20.0,2.0,1.0,False
57.0,1.0,16.0,2.0,9645.0,18.0,13.0,20.0,2.0,1.0,False
60.0,6.0,21.0,2.0,800.0,18.0,0.0,50.0,2.0,1.0,True
41.0,1.0,11.0,1.0,310.0,39.0,1.0,30.0,2.0,1.0,False
44.0,1.0,20.0,2.0,3255.0,18.0,0.0,36.0,2.0,1.0,False
45.0,2.0,21.0,1.0,2310.0,18.0,1.0,60.0,2.0,1.0,False
48.0,1.0,16.0,2.0,9130.0,18.0,0.0,60.0,1.0,1.0,False
67.0,1.0,16.0,1.0,9130.0,18.0,0.0,40.0,1.0,2.0,True
40.0,2.0,21.0,2.0,2300.0,42.0,0.0,30.0,2.0,1.0,False
19.0,1.0,17.0,2.0,4720.0,18.0,7.0,20.0,2.0,1.0,False
67.0,7.0,22.0,1.0,850.0,17.0,0.0,1.0,1.0,1.0,False
53.0,1.0,20.0,2.0,1920.0,39.0,0.0,42.0,1.0,1.0,True
61.0,1.0,16.0,2.0,9050.0,26.0,0.0,40.0,2.0,1.0,False
30.0,1.0,17.0,2.0,8225.0,2.0,13.0,40.0,1.0,1.0,False
18.0,1.0,18.0,2.0,4622.0,48.0,17.0,99.0,2.0,1.0,False
21.0,2.0,17.0,2.0,4220.0,21.0,17.0,45.0,1.0,1.0,False
17.0,1.0,14.0,2.0,4720.0,26.0,2.0,20.0,1.0,2.0,False
19.0,1.0,19.0,2.0,4740.0,17.0,17.0,10.0,1.0,1.0,False
32.0,1.0,16.0,1.0,8225.0,18.0,1.0,60.0,1.0,1.0,True
51.0,1.0,19.0,2.0,6260.0,17.0,0.0,45.0,1.0,2.0,False
62.0,1.0,16.0,2.0,9121.0,18.0,0.0,43.0,2.0,1.0,False
22.0,1.0,17.0,2.0,4720.0,18.0,2.0,18.0,2.0,1.0,False
29.0,1.0,16.0,2.0,9645.0,18.0,2.0,37.0,1.0,1.0,False
33.0,1.0,21.0,2.0,3322.0,26.0,0.0,40.0,2.0,1.0,True
21.0,1.0,12.0,2.0,9620.0,18.0,7.0,6.0,1.0,1.0,False
34.0,2.0,21.0,1.0,5860.0,18.0,1.0,30.0,2.0,1.0,False
58.0,1.0,16.0,1.0,4220.0,18.0,0.0,40.0,1.0,1.0,False
48.0,1.0,18.0,2.0,4110.0,17.0,0.0,35.0,2.0,1.0,False
28.0,1.0,16.0,1.0,4040.0,17.0,1.0,30.0,2.0,1.0,False
65.0,5.0,16.0,2.0,5920.0,21.0,0.0,20.0,2.0,1.0,False
50.0,1.0,16.0,1.0,5400.0,26.0,0.0,35.0,2.0,1.0,False
32.0,1.0,16.0,2.0,6200.0,18.0,0.0,55.0,1.0,1.0,True
57.0,3.0,16.0,2.0,7200.0,18.0,0.0,40.0,1.0,1.0,False
24.0,1.0,19.0,2.0,4020.0,18.0,2.0,16.0,1.0,1.0,False
44.0,1.0,9.0,2.0,6515.0,48.0,0.0,40.0,1.0,5.0,False
62.0,1.0,19.0,1.0,20.0,26.0,1.0,45.0,2.0,1.0,False
49.0,1.0,20.0,1.0,5610.0,18.0,0.0,36.0,1.0,1.0,False
68.0,6.0,16.0,1.0,4251.0,18.0,1.0,8.0,2.0,1.0,False
62.0,1.0,19.0,1.0,5400.0,22.0,1.0,40.0,2.0,1.0,False
41.0,1.0,14.0,1.0,440.0,17.0,1.0,40.0,2.0,1.0,False
57.0,1.0,16.0,2.0,8500.0,18.0,0.0,45.0,2.0,1.0,False
68.0,1.0,22.0,1.0,350.0,217.0,1.0,40.0,2.0,3.0,True
39.0,1.0,16.0,1.0,2545.0,18.0,0.0,15.0,2.0,1.0,False
25.0,7.0,19.0,2.0,7540.0,17.0,13.0,60.0,1.0,1.0,True
63.0,4.0,20.0,1.0,6660.0,39.0,0.0,37.0,1.0,1.0,True
52.0,4.0,16.0,2.0,4020.0,18.0,0.0,50.0,1.0,2.0,False
38.0,1.0,21.0,1.0,4710.0,18.0,1.0,40.0,1.0,1.0,True
22.0,1.0,21.0,2.0,1745.0,24.0,2.0,40.0,2.0,1.0,False
19.0,1.0,18.0,2.0,5610.0,47.0,17.0,40.0,1.0,1.0,False
41.0,3.0,23.0,1.0,2100.0,39.0,1.0,50.0,1.0,1.0,True
27.0,1.0,16.0,1.0,8225.0,18.0,1.0,50.0,1.0,2.0,False
27.0,1.0,16.0,2.0,4720.0,18.0,2.0,30.0,2.0,1.0,False
43.0,1.0,23.0,2.0,420.0,18.0,2.0,40.0,2.0,2.0,False
24.0,1.0,20.0,2.0,4640.0,17.0,17.0,15.0,2.0,1.0,False
70.0,1.0,16.0,2.0,3603.0,18.0,6.0,35.0,2.0,1.0,False
32.0,1.0,12.0,2.0,7950.0,6.0,0.0,45.0,2.0,1.0,False
55.0,2.0,22.0,1.0,2040.0,18.0,0.0,60.0,1.0,1.0,True
46.0,2.0,21.0,1.0,1065.0,18.0,0.0,42.0,1.0,1.0,True
32.0,1.0,20.0,1.0,5000.0,18.0,1.0,45.0,2.0,1.0,True
50.0,7.0,16.0,1.0,310.0,303.0,1.0,30.0,2.0,1.0,False
42.0,1.0,19.0,1.0,4850.0,18.0,1.0,55.0,1.0,1.0,True
32.0,2.0,22.0,1.0,2205.0,36.0,1.0,40.0,2.0,1.0,False
45.0,1.0,16.0,2.0,6442.0,18.0,0.0,50.0,1.0,1.0,False
35.0,6.0,21.0,1.0,440.0,36.0,1.0,40.0,2.0,1.0,True
39.0,2.0,21.0,2.0,3255.0,17.0,0.0,40.0,2.0,1.0,True
30.0,2.0,22.0,1.0,230.0,24.0,0.0,40.0,2.0,1.0,True
50.0,1.0,16.0,2.0,4740.0,18.0,11.0,30.0,1.0,1.0,False
56.0,2.0,15.0,2.0,7750.0,18.0,17.0,35.0,1.0,1.0,False
39.0,1.0,19.0,1.0,2310.0,17.0,1.0,40.0,2.0,2.0,False
50.0,1.0,1.0,2.0,9640.0,303.0,10.0,30.0,1.0,5.0,False
24.0,1.0,19.0,2.0,1310.0,12.0,2.0,25.0,1.0,1.0,False
34.0,5.0,18.0,2.0,7315.0,17.0,0.0,40.0,1.0,2.0,True
60.0,7.0,16.0,1.0,2635.0,21.0,1.0,40.0,2.0,1.0,True
53.0,1.0,20.0,1.0,3421.0,18.0,1.0,40.0,1.0,1.0,False
36.0,5.0,19.0,1.0,9830.0,48.0,0.0,60.0,1.0,1.0,False
62.0,1.0,21.0,1.0,5165.0,34.0,0.0,35.0,1.0,1.0,True
32.0,6.0,11.0,1.0,6230.0,39.0,0.0,40.0,1.0,1.0,False
25.0,1.0,16.0,1.0,6050.0,18.0,9.0,35.0,1.0,1.0,False
22.0,1.0,19.0,2.0,1460.0,18.0,13.0,45.0,1.0,1.0,False
33.0,6.0,16.0,1.0,6410.0,6.0,1.0,40.0,1.0,1.0,True
69.0,1.0,16.0,2.0,8740.0,18.0,0.0,35.0,1.0,1.0,False
69.0,2.0,22.0,1.0,2004.0,18.0,0.0,8.0,1.0,1.0,False
43.0,1.0,14.0,2.0,8740.0,1.0,2.0,6.0,1.0,2.0,False
39.0,1.0,19.0,2.0,4220.0,34.0,17.0,40.0,1.0,1.0,False
22.0,1.0,18.0,2.0,8990.0,18.0,2.0,36.0,1.0,1.0,False
18.0,1.0,16.0,2.0,9645.0,17.0,17.0,14.0,1.0,1.0,False
29.0,1.0,18.0,1.0,3648.0,18.0,0.0,25.0,2.0,1.0,False
28.0,2.0,22.0,2.0,420.0,37.0,12.0,70.0,1.0,1.0,False
50.0,1.0,16.0,2.0,4850.0,29.0,0.0,48.0,2.0,2.0,False
63.0,4.0,16.0,1.0,9122.0,18.0,0.0,20.0,2.0,1.0,False
30.0,1.0,19.0,2.0,7925.0,18.0,0.0,40.0,2.0,1.0,False
63.0,1.0,20.0,2.0,2435.0,18.0,0.0,40.0,2.0,1.0,False
37.0,1.0,16.0,1.0,8025.0,18.0,1.0,50.0,1.0,1.0,False
43.0,1.0,19.0,1.0,7905.0,39.0,0.0,60.0,1.0,1.0,True
36.0,1.0,20.0,1.0,4521.0,72.0,1.0,40.0,2.0,1.0,False
20.0,7.0,19.0,2.0,440.0,17.0,17.0,10.0,2.0,1.0,False
62.0,1.0,17.0,1.0,7810.0,18.0,1.0,20.0,1.0,1.0,False
39.0,1.0,16.0,2.0,5140.0,18.0,0.0,40.0,2.0,1.0,False
30.0,1.0,21.0,1.0,2310.0,18.0,1.0,40.0,2.0,1.0,False
32.0,1.0,18.0,1.0,4220.0,18.0,2.0,40.0,1.0,1.0,True
77.0,1.0,20.0,2.0,4230.0,18.0,0.0,50.0,2.0,1.0,True
48.0,1.0,11.0,1.0,4020.0,18.0,1.0,25.0,1.0,1.0,False
19.0,1.0,19.0,2.0,4720.0,18.0,5.0,10.0,2.0,1.0,False
81.0,6.0,22.0,1.0,8350.0,18.0,1.0,20.0,2.0,1.0,False
34.0,1.0,21.0,1.0,4220.0,18.0,0.0,40.0,1.0,1.0,False
43.0,1.0,23.0,1.0,8465.0,138.0,0.0,55.0,1.0,1.0,True
27.0,1.0,19.0,2.0,3655.0,303.0,0.0,35.0,2.0,1.0,False
19.0,1.0,19.0,2.0,4020.0,18.0,17.0,35.0,1.0,1.0,False
32.0,1.0,21.0,1.0,4760.0,18.0,0.0,46.0,1.0,1.0,True
19.0,2.0,19.0,2.0,3655.0,2.0,2.0,8.0,1.0,2.0,False
36.0,2.0,21.0,2.0,2310.0,18.0,2.0,40.0,2.0,1.0,False
54.0,1.0,1.0,1.0,8990.0,10.0,1.0,40.0,2.0,1.0,False
56.0,1.0,16.0,1.0,9645.0,18.0,0.0,45.0,2.0,1.0,True
42.0,1.0,20.0,1.0,7855.0,18.0,0.0,44.0,1.0,1.0,True
47.0,1.0,22.0,2.0,5000.0,18.0,0.0,40.0,1.0,1.0,True
41.0,6.0,21.0,2.0,7750.0,17.0,13.0,30.0,1.0,1.0,False
28.0,1.0,16.0,1.0,3930.0,45.0,1.0,32.0,2.0,1.0,False
62.0,1.0,20.0,1.0,5740.0,48.0,0.0,60.0,2.0,1.0,False
39.0,4.0,19.0,2.0,6730.0,18.0,0.0,37.0,1.0,1.0,False
50.0,1.0,18.0,1.0,8990.0,18.0,0.0,48.0,1.0,1.0,True
31.0,3.0,21.0,2.0,2330.0,17.0,0.0,40.0,1.0,1.0,False
38.0,1.0,16.0,1.0,5810.0,18.0,1.0,8.0,2.0,1.0,False
33.0,1.0,19.0,2.0,4720.0,18.0,0.0,50.0,2.0,1.0,False
65.0,1.0,19.0,1.0,1980.0,224.0,1.0,60.0,1.0,1.0,True
24.0,1.0,20.0,1.0,5120.0,18.0,0.0,40.0,2.0,1.0,False
31.0,1.0,21.0,1.0,1032.0,18.0,1.0,40.0,1.0,1.0,True
52.0,1.0,18.0,2.0,4720.0,47.0,0.0,30.0,2.0,1.0,False
31.0,3.0,19.0,2.0,2330.0,18.0,0.0,40.0,2.0,1.0,False
58.0,1.0,17.0,2.0,8225.0,18.0,0.0,53.0,1.0,1.0,False
