AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,PINCP
65.0,1.0,18.0,2.0,3500.0,17.0,0.0,40.0,2.0,1.0,False
53.0,7.0,24.0,1.0,310.0,116.0,1.0,40.0,1.0,1.0,False
40.0,1.0,20.0,2.0,3601.0,17.0,13.0,40.0,1.0,2.0,False
48.0,1.0,23.0,1.0,3090.0,233.0,0.0,42.0,2.0,3.0,True
58.0,6.0,9.0,1.0,4350.0,303.0,6.0,8.0,2.0,1.0,False
34.0,3.0,22.0,2.0,2310.0,17.0,0.0,45.0,2.0,1.0,False
39.0,1.0,22.0,1.0,1021.0,210.0,0.0,40.0,1.0,3.0,True
46.0,1.0,22.0,2.0,120.0,17.0,0.0,45.0,2.0,1.0,True
25.0,1.0,19.0,1.0,6305.0,17.0,0.0,40.0,1.0,5.0,True
68.0,3.0,22.0,2.0,2014.0,72.0,0.0,24.0,2.0,1.0,True
37.0,6.0,18.0,2.0,4600.0,48.0,0.0,3.0,2.0,1.0,False
43.0,1.0,18.0,1.0,8990.0,19.0,0.0,43.0,2.0,1.0,False
58.0,2.0,17.0,2.0,4220.0,29.0,13.0,45.0,1.0,1.0,False
49.0,4.0,20.0,1.0,20.0,17.0,0.0,45.0,1.0,1.0,True
19.0,1.0,16.0,2.0,9130.0,17.0,3.0,30.0,1.0,1.0,False
63.0,4.0,22.0,1.0,2310.0,17.0,1.0,40.0,2.0,5.0,False
32.0,1.0,22.0,1.0,7000.0,210.0,0.0,40.0,1.0,3.0,True
69.0,1.0,21.0,1.0,1050.0,42.0,1.0,42.0,1.0,1.0,True
56.0,1.0,16.0,1.0,9620.0,17.0,0.0,40.0,1.0,1.0,True
48.0,2.0,19.0,1.0,4020.0,17.0,1.0,40.0,2.0,1.0,False
19.0,1.0,19.0,2.0,9620.0,17.0,0.0,32.0,2.0,1.0,False
53.0,1.0,18.0,1.0,6330.0,17.0,0.0,40.0,1.0,1.0,True
67.0,1.0,22.0,1.0,4251.0,17.0,0.0,8.0,1.0,2.0,True
29.0,1.0,21.0,2.0,750.0,17.0,0.0,40.0,1.0,1.0,True
25.0,1.0,21.0,2.0,120.0,301.0,0.0,40.0,1.0,1.0,True
66.0,1.0,16.0,2.0,3421.0,17.0,0.0,40.0,2.0,1.0,False
26.0,1.0,22.0,1.0,3255.0,17.0,1.0,24.0,2.0,1.0,False
35.0,1.0,21.0,1.0,440.0,19.0,1.0,50.0,1.0,1.0,True
55.0,1.0,20.0,2.0,4700.0,17.0,0.0,40.0,2.0,2.0,False
33.0,5.0,22.0,1.0,150.0,17.0,1.0,40.0,2.0,1.0,True
64.0,1.0,18.0,1.0,5240.0,17.0,1.0,43.0,2.0,2.0,False
30.0,4.0,17.0,2.0,6305.0,17.0,0.0,64.0,1.0,1.0,True
55.0,1.0,18.0,1.0,8710.0,17.0,1.0,50.0,1.0,1.0,True
28.0,1.0,16.0,2.0,4220.0,17.0,0.0,20.0,1.0,1.0,False
66.0,7.0,21.0,2.0,4760.0,301.0,0.0,50.0,2.0,1.0,False
56.0,3.0,21.0,2.0,3870.0,17.0,0.0,40.0,1.0,1.0,False
78.0,7.0,15.0,2.0,4330.0,34.0,0.0,12.0,1.0,1.0,True
46.0,1.0,19.0,2.0,1560.0,17.0,0.0,40.0,1.0,2.0,True
47.0,1.0,19.0,1.0,8740.0,17.0,1.0,45.0,1.0,2.0,False
64.0,3.0,21.0,2.0,5220.0,45.0,0.0,40.0,1.0,2.0,False
33.0,1.0,21.0,1.0,1360.0,17.0,0.0,40.0,1.0,1.0,True
58.0,2.0,16.0,1.0,3500.0,17.0,1.0,36.0,2.0,1.0,False
35.0,5.0,19.0,2.0,5000.0,17.0,0.0,37.0,2.0,2.0,True
47.0,1.0,21.0,2.0,5860.0,17.0,0.0,45.0,2.0,1.0,False
47.0,5.0,19.0,2.0,5550.0,17.0,0.0,50.0,2.0,2.0,False
68.0,6.0,20.0,2.0,5860.0,17.0,0.0,10.0,1.0,1.0,False
56.0,1.0,18.0,1.0,8990.0,233.0,0.0,45.0,1.0,3.0,False
28.0,1.0,22.0,2.0,1305.0,17.0,0.0,40.0,1.0,1.0,True
59.0,1.0,16.0,1.0,8225.0,109.0,1.0,40.0,1.0,1.0,True
25.0,1.0,18.0,2.0,5860.0,17.0,2.0,15.0,2.0,5.0,False
27.0,1.0,19.0,2.0,9142.0,17.0,0.0,25.0,1.0,5.0,False
45.0,1.0,19.0,1.0,7510.0,207.0,0.0,15.0,2.0,3.0,False
67.0,2.0,22.0,2.0,5860.0,17.0,0.0,50.0,1.0,1.0,True
43.0,1.0,21.0,1.0,1021.0,42.0,1.0,42.0,1.0,1.0,True
37.0,1.0,16.0,2.0,8990.0,17.0,0.0,40.0,2.0,1.0,False
63.0,1.0,19.0,1.0,4850.0,48.0,15.0,40.0,2.0,1.0,False
55.0,1.0,19.0,1.0,5240.0,55.0,0.0,40.0,2.0,1.0,False
69.0,7.0,20.0,1.0,4465.0,17.0,0.0,50.0,1.0,1.0,True
60.0,1.0,18.0,1.0,5120.0,17.0,1.0,45.0,2.0,1.0,False
37.0,1.0,19.0,1.0,5740.0,17.0,0.0,25.0,2.0,1.0,False
41.0,1.0,18.0,1.0,6355.0,17.0,0.0,40.0,1.0,1.0,True
48.0,1.0,19.0,1.0,1980.0,17.0,1.0,40.0,1.0,1.0,False
28.0,1.0,16.0,2.0,4220.0,17.0,2.0,32.0,2.0,1.0,False
27.0,2.0,22.0,2.0,3245.0,17.0,2.0,40.0,2.0,1.0,False
77.0,1.0,16.0,2.0,5740.0,35.0,10.0,18.0,2.0,1.0,False
35.0,1.0,19.0,1.0,6355.0,17.0,0.0,40.0,1.0,5.0,True
29.0,1.0,20.0,2.0,3255.0,17.0,13.0,32.0,2.0,1.0,True
30.0,1.0,19.0,2.0,5610.0,47.0,0.0,50.0,1.0,1.0,False
52.0,3.0,19.0,2.0,3870.0,17.0,10.0,40.0,2.0,1.0,True
44.0,1.0,19.0,1.0,9130.0,22.0,0.0,2.0,1.0,2.0,True
45.0,1.0,24.0,1.0,750.0,37.0,0.0,40.0,1.0,1.0,True
58.0,1.0,21.0,1.0,4850.0,34.0,1.0,45.0,2.0,2.0,True
52.0,1.0,16.0,1.0,5000.0,17.0,1.0,45.0,1.0,1.0,False
62.0,1.0,20.0,2.0,9130.0,17.0,0.0,22.0,1.0,1.0,True
57.0,6.0,21.0,1.0,4700.0,34.0,1.0,10.0,2.0,1.0,False
72.0,1.0,22.0,1.0,2006.0,17.0,1.0,45.0,2.0,1.0,True
25.0,1.0,16.0,2.0,3930.0,17.0,15.0,40.0,1.0,1.0,False
23.0,1.0,19.0,2.0,4840.0,17.0,17.0,23.0,2.0,2.0,False
34.0,1.0,19.0,1.0,4220.0,17.0,0.0,40.0,1.0,2.0,False
54.0,2.0,18.0,1.0,3930.0,17.0,0.0,40.0,1.0,1.0,True
76.0,3.0,21.0,1.0,565.0,17.0,1.0,38.0,1.0,1.0,True
57.0,7.0,21.0,1.0,4850.0,17.0,1.0,80.0,2.0,1.0,True
60.0,2.0,21.0,1.0,2300.0,129.0,1.0,18.0,2.0,1.0,False
65.0,7.0,19.0,1.0,710.0,26.0,0.0,40.0,1.0,1.0,True
29.0,1.0,20.0,1.0,9620.0,17.0,1.0,20.0,2.0,1.0,False
18.0,5.0,16.0,2.0,7340.0,21.0,17.0,11.0,1.0,1.0,False
33.0,1.0,21.0,2.0,630.0,27.0,12.0,41.0,1.0,1.0,False
59.0,1.0,16.0,1.0,8225.0,17.0,1.0,40.0,2.0,1.0,False
26.0,1.0,17.0,2.0,8800.0,17.0,0.0,60.0,1.0,1.0,False
58.0,1.0,21.0,1.0,8800.0,39.0,0.0,40.0,1.0,1.0,False
60.0,1.0,21.0,1.0,4720.0,17.0,0.0,18.0,1.0,1.0,False
30.0,3.0,19.0,1.0,3740.0,17.0,0.0,72.0,1.0,1.0,True
38.0,1.0,19.0,2.0,4600.0,17.0,0.0,12.0,2.0,1.0,False
30.0,1.0,22.0,2.0,630.0,110.0,0.0,1.0,2.0,1.0,False
44.0,3.0,22.0,1.0,2310.0,17.0,1.0,50.0,2.0,1.0,True
54.0,1.0,16.0,1.0,6410.0,17.0,0.0,40.0,2.0,1.0,False
54.0,1.0,22.0,1.0,10.0,17.0,0.0,50.0,2.0,1.0,True
57.0,3.0,18.0,1.0,3655.0,72.0,1.0,38.0,2.0,5.0,False
54.0,1.0,18.0,1.0,4700.0,17.0,0.0,20.0,2.0,1.0,False
33.0,1.0,21.0,2.0,8140.0,128.0,0.0,8.0,1.0,1.0,False
58.0,3.0,21.0,1.0,5150.0,17.0,0.0,40.0,2.0,1.0,False
28.0,1.0,20.0,1.0,7750.0,18.0,1.0,40.0,1.0,1.0,False
26.0,1.0,14.0,2.0,4110.0,20.0,2.0,20.0,2.0,1.0,False
42.0,1.0,18.0,1.0,5240.0,6.0,0.0,41.0,2.0,1.0,False
26.0,1.0,21.0,1.0,8300.0,329.0,1.0,20.0,2.0,1.0,False
49.0,7.0,21.0,2.0,6660.0,17.0,0.0,40.0,1.0,1.0,True
26.0,1.0,21.0,2.0,5000.0,48.0,13.0,55.0,2.0,5.0,False
28.0,1.0,19.0,1.0,4521.0,17.0,0.0,40.0,2.0,2.0,False
23.0,1.0,16.0,2.0,9620.0,17.0,2.0,40.0,1.0,1.0,False
62.0,6.0,22.0,2.0,410.0,17.0,0.0,28.0,1.0,1.0,True
23.0,3.0,21.0,2.0,2310.0,17.0,0.0,8.0,2.0,1.0,False
46.0,3.0,16.0,1.0,4600.0,18.0,1.0,10.0,2.0,1.0,False
60.0,1.0,16.0,1.0,8510.0,6.0,1.0,35.0,1.0,1.0,False
38.0,1.0,16.0,2.0,120.0,17.0,0.0,40.0,1.0,1.0,False
39.0,2.0,20.0,2.0,2545.0,17.0,0.0,40.0,2.0,1.0,False
51.0,6.0,16.0,1.0,9130.0,229.0,0.0,40.0,1.0,3.0,False
61.0,3.0,21.0,1.0,2310.0,17.0,0.0,40.0,2.0,1.0,True
57.0,1.0,18.0,2.0,4760.0,13.0,0.0,45.0,1.0,2.0,True
25.0,1.0,21.0,2.0,2634.0,17.0,0.0,40.0,1.0,3.0,False
29.0,2.0,21.0,2.0,3245.0,17.0,0.0,16.0,2.0,1.0,False
49.0,5.0,18.0,1.0,3421.0,17.0,0.0,40.0,2.0,1.0,False
24.0,1.0,22.0,2.0,3230.0,17.0,13.0,45.0,2.0,1.0,True
34.0,1.0,19.0,2.0,4760.0,17.0,0.0,40.0,1.0,1.0,False
31.0,1.0,17.0,1.0,5240.0,18.0,0.0,40.0,1.0,1.0,False
62.0,1.0,19.0,1.0,8990.0,233.0,1.0,52.0,1.0,3.0,False
61.0,2.0,16.0,1.0,3602.0,17.0,1.0,4.0,2.0,1.0,False
35.0,1.0,17.0,2.0,9141.0,303.0,0.0,38.0,1.0,1.0,False
47.0,7.0,20.0,1.0,4700.0,17.0,1.0,60.0,1.0,1.0,True
34.0,1.0,16.0,1.0,8255.0,17.0,0.0,45.0,2.0,1.0,True
54.0,2.0,22.0,1.0,230.0,17.0,1.0,70.0,2.0,1.0,True
31.0,7.0,21.0,1.0,850.0,17.0,1.0,40.0,2.0,1.0,True
46.0,1.0,20.0,1.0,3545.0,17.0,1.0,40.0,2.0,2.0,False
30.0,1.0,21.0,1.0,4400.0,17.0,1.0,40.0,2.0,1.0,True
39.0,1.0,16.0,2.0,4622.0,17.0,2.0,40.0,1.0,2.0,False
55.0,1.0,16.0,1.0,5740.0,53.0,1.0,40.0,2.0,1.0,True
26.0,1.0,16.0,2.0,6330.0,17.0,2.0,40.0,1.0,1.0,False
49.0,3.0,21.0,1.0,3710.0,17.0,0.0,50.0,1.0,1.0,True
36.0,6.0,16.0,2.0,5522.0,128.0,0.0,60.0,1.0,1.0,False
40.0,6.0,22.0,1.0,2850.0,10.0,1.0,40.0,1.0,1.0,True
41.0,1.0,23.0,2.0,3090.0,29.0,0.0,40.0,2.0,1.0,True
43.0,1.0,19.0,1.0,4920.0,303.0,2.0,40.0,1.0,1.0,False
52.0,1.0,21.0,1.0,110.0,119.0,1.0,40.0,2.0,1.0,True
18.0,1.0,16.0,2.0,6050.0,17.0,17.0,40.0,1.0,1.0,False
36.0,1.0,19.0,2.0,3423.0,17.0,0.0,7.0,2.0,2.0,False
74.0,6.0,19.0,2.0,2755.0,17.0,0.0,4.0,1.0,1.0,False
25.0,1.0,21.0,2.0,20.0,55.0,12.0,40.0,1.0,1.0,True
58.0,1.0,19.0,2.0,4700.0,17.0,0.0,40.0,1.0,1.0,False
43.0,4.0,22.0,1.0,2310.0,17.0,0.0,50.0,2.0,1.0,True
42.0,1.0,16.0,1.0,10.0,17.0,1.0,65.0,1.0,1.0,True
49.0,1.0,16.0,1.0,6200.0,17.0,0.0,50.0,1.0,1.0,True
61.0,1.0,14.0,1.0,8140.0,247.0,0.0,60.0,1.0,3.0,False
46.0,1.0,21.0,1.0,8000.0,17.0,0.0,60.0,1.0,1.0,True
53.0,1.0,20.0,1.0,9142.0,17.0,0.0,40.0,2.0,1.0,False
59.0,1.0,16.0,2.0,5240.0,17.0,0.0,40.0,2.0,1.0,False
62.0,6.0,13.0,1.0,4230.0,436.0,1.0,40.0,2.0,1.0,False
38.0,1.0,22.0,1.0,10.0,17.0,1.0,50.0,1.0,1.0,True
57.0,1.0,21.0,1.0,3515.0,17.0,0.0,40.0,2.0,1.0,True
45.0,6.0,17.0,2.0,5510.0,17.0,0.0,35.0,2.0,2.0,False
58.0,1.0,17.0,2.0,7700.0,17.0,0.0,40.0,1.0,1.0,False
30.0,1.0,16.0,2.0,9645.0,17.0,13.0,40.0,2.0,5.0,False
56.0,1.0,19.0,1.0,5120.0,19.0,0.0,40.0,2.0,1.0,False
26.0,4.0,21.0,2.0,3255.0,210.0,12.0,20.0,2.0,3.0,False
45.0,1.0,16.0,1.0,6230.0,17.0,0.0,40.0,1.0,1.0,True
34.0,2.0,22.0,2.0,9050.0,17.0,0.0,40.0,2.0,2.0,True
52.0,3.0,19.0,1.0,6260.0,110.0,1.0,40.0,1.0,1.0,True
18.0,1.0,16.0,1.0,4110.0,29.0,9.0,40.0,2.0,1.0,False
52.0,1.0,16.0,1.0,136.0,17.0,2.0,43.0,2.0,1.0,False
22.0,1.0,18.0,2.0,5740.0,303.0,10.0,40.0,2.0,1.0,False
50.0,1.0,16.0,1.0,205.0,17.0,1.0,50.0,1.0,1.0,False
20.0,1.0,20.0,2.0,4760.0,17.0,2.0,24.0,2.0,1.0,False
56.0,1.0,20.0,1.0,20.0,18.0,0.0,44.0,1.0,1.0,True
28.0,1.0,19.0,2.0,5810.0,17.0,2.0,45.0,2.0,3.0,False
64.0,7.0,23.0,2.0,5000.0,29.0,0.0,41.0,1.0,1.0,True
24.0,1.0,17.0,2.0,5240.0,17.0,4.0,10.0,2.0,1.0,False
19.0,4.0,18.0,2.0,4110.0,17.0,17.0,6.0,1.0,3.0,False
18.0,1.0,19.0,2.0,1108.0,233.0,2.0,40.0,1.0,3.0,False
27.0,1.0,20.0,1.0,5740.0,17.0,12.0,40.0,2.0,1.0,False
32.0,4.0,22.0,1.0,2320.0,17.0,1.0,40.0,2.0,1.0,False
50.0,1.0,21.0,1.0,5000.0,18.0,0.0,44.0,1.0,1.0,True
22.0,1.0,19.0,2.0,5240.0,17.0,0.0,45.0,2.0,1.0,False
68.0,7.0,22.0,2.0,710.0,42.0,0.0,30.0,1.0,1.0,True
90.0,6.0,19.0,2.0,4510.0,17.0,0.0,24.0,2.0,1.0,False
48.0,1.0,16.0,1.0,7150.0,17.0,0.0,40.0,1.0,1.0,True
68.0,6.0,21.0,1.0,205.0,17.0,0.0,60.0,1.0,1.0,True
46.0,2.0,21.0,1.0,2012.0,17.0,1.0,60.0,2.0,1.0,False
22.0,1.0,20.0,2.0,4760.0,17.0,2.0,32.0,1.0,1.0,False
40.0,1.0,21.0,1.0,4840.0,17.0,0.0,45.0,2.0,1.0,True
44.0,1.0,22.0,1.0,800.0,17.0,0.0,60.0,1.0,1.0,True
55.0,1.0,15.0,1.0,9130.0,27.0,1.0,40.0,1.0,1.0,False
52.0,1.0,20.0,1.0,3255.0,17.0,1.0,40.0,1.0,1.0,False
25.0,1.0,20.0,1.0,5840.0,303.0,0.0,40.0,2.0,5.0,False
57.0,1.0,19.0,2.0,9645.0,17.0,0.0,20.0,2.0,1.0,False
56.0,6.0,18.0,1.0,4230.0,17.0,1.0,24.0,2.0,1.0,False
25.0,1.0,21.0,2.0,2545.0,110.0,0.0,40.0,2.0,1.0,False
51.0,1.0,19.0,2.0,4760.0,17.0,15.0,33.0,2.0,1.0,False
51.0,1.0,21.0,1.0,710.0,39.0,1.0,45.0,1.0,1.0,True
64.0,1.0,21.0,1.0,4820.0,17.0,1.0,40.0,1.0,1.0,True
31.0,1.0,16.0,2.0,5100.0,17.0,0.0,40.0,1.0,1.0,False
34.0,7.0,21.0,1.0,3255.0,233.0,1.0,40.0,2.0,3.0,True
50.0,1.0,21.0,1.0,110.0,17.0,0.0,45.0,1.0,1.0,True
65.0,6.0,23.0,1.0,2205.0,110.0,0.0,10.0,1.0,1.0,True
57.0,2.0,22.0,1.0,2320.0,17.0,1.0,16.0,1.0,1.0,True
25.0,1.0,19.0,2.0,6230.0,17.0,2.0,40.0,1.0,1.0,False
30.0,1.0,16.0,2.0,4220.0,21.0,13.0,40.0,1.0,1.0,False
19.0,1.0,19.0,2.0,1920.0,27.0,2.0,25.0,1.0,1.0,False
55.0,7.0,22.0,1.0,710.0,36.0,0.0,40.0,1.0,1.0,True
59.0,1.0,22.0,1.0,440.0,17.0,0.0,50.0,1.0,1.0,False
47.0,1.0,18.0,1.0,9210.0,19.0,1.0,70.0,1.0,1.0,True
51.0,1.0,16.0,2.0,9620.0,303.0,5.0,40.0,2.0,1.0,False
55.0,6.0,13.0,2.0,6410.0,9.0,0.0,50.0,1.0,1.0,False
41.0,1.0,21.0,1.0,3255.0,233.0,1.0,40.0,1.0,3.0,True
43.0,1.0,20.0,2.0,4760.0,17.0,0.0,76.0,1.0,1.0,False
48.0,1.0,5.0,1.0,8990.0,303.0,0.0,40.0,1.0,5.0,False
61.0,1.0,16.0,1.0,6515.0,17.0,0.0,20.0,1.0,1.0,False
61.0,1.0,22.0,1.0,1021.0,231.0,0.0,40.0,1.0,3.0,True
63.0,1.0,16.0,1.0,6050.0,17.0,0.0,65.0,1.0,1.0,False
63.0,1.0,16.0,1.0,8740.0,55.0,1.0,40.0,2.0,1.0,False
58.0,3.0,18.0,1.0,3802.0,12.0,0.0,42.0,1.0,1.0,False
69.0,2.0,21.0,2.0,4020.0,157.0,0.0,40.0,2.0,1.0,False
18.0,1.0,18.0,2.0,4760.0,17.0,13.0,15.0,2.0,1.0,False
50.0,2.0,18.0,2.0,3323.0,17.0,0.0,40.0,2.0,1.0,True
48.0,4.0,20.0,1.0,3602.0,17.0,1.0,40.0,2.0,2.0,False
54.0,1.0,21.0,1.0,1006.0,6.0,1.0,55.0,2.0,1.0,True
18.0,2.0,16.0,2.0,9610.0,17.0,2.0,40.0,1.0,1.0,False
27.0,1.0,21.0,2.0,800.0,17.0,10.0,40.0,2.0,1.0,False
57.0,1.0,19.0,1.0,10.0,18.0,0.0,45.0,1.0,1.0,False
46.0,1.0,16.0,1.0,9640.0,303.0,0.0,40.0,2.0,1.0,True
60.0,7.0,19.0,2.0,7315.0,17.0,12.0,40.0,1.0,5.0,False
42.0,1.0,14.0,1.0,4020.0,17.0,1.0,36.0,2.0,1.0,False
36.0,1.0,14.0,2.0,7340.0,17.0,2.0,20.0,1.0,1.0,False
59.0,5.0,17.0,1.0,3930.0,17.0,1.0,40.0,2.0,1.0,True
22.0,1.0,21.0,2.0,5260.0,17.0,2.0,32.0,2.0,1.0,False
71.0,1.0,22.0,1.0,2310.0,17.0,1.0,3.0,2.0,1.0,False
36.0,2.0,22.0,1.0,2205.0,17.0,1.0,40.0,2.0,1.0,False
30.0,1.0,21.0,1.0,120.0,134.0,0.0,50.0,2.0,1.0,True
39.0,2.0,21.0,2.0,8990.0,239.0,5.0,40.0,2.0,1.0,False
68.0,5.0,20.0,1.0,5550.0,17.0,0.0,40.0,1.0,1.0,True
52.0,1.0,19.0,1.0,5240.0,6.0,1.0,40.0,2.0,1.0,True
32.0,3.0,22.0,1.0,2310.0,17.0,1.0,60.0,2.0,1.0,True
60.0,2.0,19.0,1.0,3421.0,17.0,0.0,40.0,2.0,1.0,False
61.0,2.0,17.0,1.0,4700.0,17.0,1.0,40.0,2.0,1.0,False
30.0,5.0,21.0,1.0,705.0,17.0,1.0,40.0,2.0,1.0,False
61.0,1.0,23.0,1.0,440.0,17.0,1.0,40.0,1.0,1.0,True
61.0,1.0,16.0,1.0,540.0,29.0,1.0,40.0,1.0,1.0,True
56.0,1.0,19.0,1.0,5120.0,215.0,1.0,40.0,2.0,1.0,False
32.0,1.0,21.0,1.0,2634.0,17.0,1.0,40.0,2.0,1.0,True
49.0,1.0,16.0,2.0,4720.0,17.0,4.0,10.0,2.0,1.0,False
26.0,1.0,16.0,1.0,6240.0,449.0,1.0,40.0,1.0,1.0,False
60.0,1.0,16.0,1.0,4760.0,17.0,0.0,40.0,1.0,1.0,False
56.0,1.0,22.0,1.0,440.0,17.0,0.0,50.0,1.0,1.0,True
52.0,1.0,16.0,1.0,3602.0,163.0,1.0,48.0,2.0,1.0,False
68.0,2.0,22.0,2.0,2310.0,17.0,0.0,6.0,2.0,1.0,True
39.0,3.0,22.0,2.0,2310.0,17.0,0.0,37.0,2.0,2.0,True
53.0,1.0,16.0,2.0,8990.0,17.0,0.0,40.0,2.0,1.0,False
39.0,7.0,22.0,1.0,2205.0,28.0,0.0,12.0,2.0,1.0,False
18.0,1.0,17.0,2.0,4110.0,17.0,2.0,15.0,2.0,1.0,False
44.0,1.0,18.0,2.0,4230.0,17.0,0.0,40.0,2.0,2.0,False
57.0,1.0,19.0,1.0,3324.0,17.0,0.0,36.0,2.0,1.0,True
21.0,1.0,19.0,2.0,8920.0,17.0,2.0,30.0,1.0,1.0,False
30.0,3.0,22.0,1.0,2850.0,17.0,1.0,40.0,2.0,1.0,True
